"Hs_symbol","DRG","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"ADAT2",3.40798,3.40798,1.034206,0.933793,1.210028,1.05934233333333,2.14047947670025
"ADAT3",3.73205,3.73205,0.640923,0.544088,0.678522,0.621177666666667,2.91889661281213
"ADCK1",7.49547,7.49547,5.533056,5.09672,4.52841,5.05272866666667,1.40357687711757
"ADCK2",40.61352,40.61352,18.274489,18.137657,20.53215,18.981432,2.08260949465484
"ADCK5",14.31143,14.31143,4.64823,6.892405,2.963806,4.83481366666667,2.62415063697264
"ADCY1",3.07346,3.07346,7.782219,24.050607,11.111329,14.3147183333333,0.26598334434489
"ADCY10",0.11499,0.11499,0.05134,0.113811,0.077332,0.0808276666666667,1.03160756741053
"ADCY10P1",0.21953,0.21953,0.720345,1.193713,1.246195,1.05341766666667,0.593902555625556
"ADCY2",3.4707,3.4707,72.342279,68.200436,73.510891,71.351202,0.0617916479120831
"ADCY3",163.3113,163.3113,32.320064,33.406767,28.267331,31.3313873333333,5.08209865249416
"ADCY4",11.96975,11.96975,0.230327,0.319736,0.365302,0.305121666666667,9.93757925506307
"ADCY5",16.97718,16.97718,26.717633,28.211033,23.810448,26.2463713333333,0.659800887981242
"ADCY6",4.34884,4.34884,34.684876,31.848539,24.33093,30.288115,0.170954370373543
"ADCY7",8.76039,8.76039,12.07316,11.612199,12.140766,11.9420416666667,0.754161534276212
"ADCY8",1.08721,1.08721,18.344465,20.437146,13.60388,17.4618303333333,0.113055420958532
"ADCY9",6.63825,6.63825,5.484777,5.057732,4.294656,4.94572166666667,1.28466322983501
"ADCYAP1",30.46275,30.46275,23.761483,14.864341,12.375151,17.000325,1.74789899626812
"ADCYAP1R1",0.94085,0.94085,9.448235,5.412402,8.491945,7.784194,0.220947989081298
"ADD1",327.90843,327.90843,154.741787,190.237059,146.304246,163.761030666667,1.99627562821833
"ADD2",16.43358,16.43358,44.498774,62.72364,41.285624,49.5026793333333,0.345201090915058
"ADD3",65.51478,65.51478,60.690166,38.499272,41.292527,46.8273216666667,1.3907276778653
"ADGB",0,0,0.232085,0.088882,0.281014,0.200660333333333,0.832875020717766
"ADH1A",0.32407,0.32407,0.048538,0,0.037548,0.0286953333333333,1.28713522565476
"ADH1B",139.2359,139.2359,0.232085,0.170176,0.023622,0.141961,122.802705171192
"ADH1C",5.18515,5.18515,0,0,0.064375,0.0214583333333333,6.05521517438303
"ADH4",0.19862,0.19862,0,0.051433,0.024651,0.0253613333333333,1.16897327901319
"ADH5",78.63446,78.63446,56.244363,55.367877,49.923375,53.845205,1.45198582082062
"ADH6",0.05227,0.05227,0,0.175753,0.028185,0.0679793333333333,0.985290601753217
"ADH7",0.34498,0.34498,0.099383,0.093506,0,0.0642963333333333,1.26372698831685
"ADHFE1",20.23881,20.23881,3.003773,1.243849,0.874102,1.70724133333333,7.84518533257225
"ADI1",142.58116,142.58116,6.858608,6.264982,6.978803,6.70079766666667,18.6449724061053
"ADIG",0.05227,0.05227,0,0,0,0,1.05227
"ADIPOQ",0.90949,0.90949,0.15226,0.12497,0.084781,0.120670333333333,1.70388199205773
"ADIPOR1",57.29799,57.29799,31.78277,26.72532,28.250066,28.9193853333333,1.94850226201171
"ADIPOR2",59.36787,59.36787,11.18115,7.714247,7.34797,8.747789,6.19298078774582
"ADK",61.78273,61.78273,30.339727,25.239164,30.063732,28.547541,2.12480388807989
"ADM",18.608,18.608,0.806759,0.033778,1.559399,0.799978666666667,10.8934624410363
"ADM2",0.07318,0.07318,1.63029,1.379053,1.593968,1.534437,0.423439209575933
"ADNP",11.76067,11.76067,33.858758,35.043235,30.558725,33.1535726666667,0.373626212535423
"ADNP2",2.62394,2.62394,5.183089,4.936313,13.259561,7.79298766666667,0.412139779717648
"ADO",17.2908,17.2908,7.75919,7.95103,7.86824,7.85948666666667,2.06454399540079
"ADORA1",16.47539,16.47539,10.860279,8.484353,12.001668,10.4487666666667,1.52639935014834
"ADORA2A",2.23714,2.23714,7.640783,3.475551,1.752122,4.28948533333333,0.611995269104946
"ADORA2B",0.84677,0.84677,0.306423,0.254042,0.611888,0.390784333333333,1.32786223984404
"ADORA3",65.88067,65.88067,0,0.084615,0,0.028205,65.046046265093
"ADPGK",36.56785,36.56785,26.947752,26.670719,23.01729,25.5452536666667,1.41523793563045
"ADPRH",5.79148,5.79148,0.984898,1.851182,1.629344,1.48847466666667,2.72917385536307
"ADPRHL1",8.02862,8.02862,1.926065,2.027873,1.851695,1.935211,3.07596966623524
"ADPRHL2",37.43552,37.43552,9.937483,10.042049,10.265002,10.0815113333333,3.46843664585583
"ADPRM",9.60716,9.60716,2.868696,2.60802,2.022865,2.49986033333333,3.03073808373877
"ADRA1A",0.19862,0.19862,22.276093,16.967466,13.93555,17.7263696666667,0.0640070671110145
"ADRA1B",0.6586,0.6586,1.452421,0.693065,0.76846,0.971315333333333,0.841367168384696
"ADRA1D",1.64127,1.64127,0.232085,0.170177,0.152845,0.185035666666667,2.22885274620426
"ADRA2A",2.19533,2.19533,0.42209,1.055473,1.037228,0.838263666666667,1.73823269095783
"ADRA2B",0.44952,0.44952,0,0,0,0,1.44952
"ADRA2C",10.69437,10.69437,0.898031,0.716881,1.520762,1.04522466666667,5.71789016170025
"ADRB1",0.2718,0.2718,0.050389,0.036076,0.090154,0.058873,1.20108832692873
"ADRB2",2.10124,2.10124,0.018232,0,0.04964,0.022624,3.03262978377194
"ADRB3",0.02091,0.02091,0,0,0.101063,0.0336876666666667,0.987638754839873
"ADRM1",160.39465,160.39465,29.212525,35.34107,31.458058,32.0038843333333,4.8901713619507
"ADSL",37.03828,37.03828,116.097362,114.708771,92.735536,107.847223,0.349464864161027
"ADTRP",0.10454,0.10454,0,0.074177,0,0.0247256666666667,1.0778884885288
"AEBP1",21.11694,21.11694,34.367461,8.816019,13.119066,18.7675153333333,1.11885280608357
"AEBP2",4.50564,4.50564,8.67834,6.212587,7.216268,7.369065,0.657856044850888
"AEN",7.3073,7.3073,5.274571,3.757056,3.993626,4.341751,1.5551642148801
"AFAP1",2.69711,2.69711,16.760669,20.689242,12.125061,16.5249906666667,0.210962166560926
"AFAP1L1",8.57222,8.57222,0.332563,0.101833,0.920664,0.451686666666667,6.59386093417771
"AFAP1L2",50.47158,50.47158,4.148444,4.675051,3.663669,4.162388,9.9704981493061
"AFF1",14.17553,14.17553,2.261001,1.52797,2.147089,1.97868666666667,5.09470504898132
"AFF2",2.19533,2.19533,7.007388,7.400754,8.585772,7.664638,0.36877824555394
"AFF3",9.60716,9.60716,19.131307,21.881709,27.122887,22.7119676666667,0.447333605928922
"AFF4",5.27923,5.27923,13.085485,10.195596,8.591431,10.6241706666667,0.540187354441229
"AFG3L1P",9.68034,9.68034,7.209824,7.376848,6.113134,6.89993533333333,1.35195283877007
"AFG3L2",52.70872,52.70872,30.778426,27.741084,26.67959,28.3997,1.82684585216856
"AFM",0,0,0,0,0,0,1
"AFMID",40.5508,40.5508,2.949376,0.879355,1.419559,1.74943,15.1125142302223
"AFP",0.02091,0.02091,0.371259,0,0,0.123753,0.908482557999845
"AFTPH",11.4366,11.4366,15.737277,17.475871,16.581096,16.5980813333333,0.706702041230101
"AGA",8.2377,8.2377,3.387908,5.470358,3.635728,4.16466466666667,1.78863500269846
"AGAP1",13.62147,13.62147,29.530421,24.317193,19.856331,24.5679816666667,0.571866414432791
"AGAP11",448.57815,448.57815,0,0,0.066208,0.0220693333333333,439.87050128367
"AGAP2",3.59615,3.59615,43.843446,40.505109,33.787852,39.3788023333333,0.113825812911885
"AGAP3",109.69309,109.69309,128.202177,122.252345,137.783553,129.412691666667,0.848790777840321
"AGAP4",0.44952,0.44952,27.843413,21.852458,18.175607,22.623826,0.0613583930054344
"AGAP5",0.35543,0.35543,3.460592,3.577851,3.123861,3.38743466666667,0.30893451480835
"AGAP6",2.47758,2.47758,3.935043,5.78844,4.400673,4.708052,0.609241121139051
"AGAP9",0.05227,0.05227,5.941288,7.030856,3.954355,5.64216633333333,0.158422711385477
"AGBL1",0.01045,0.01045,0.037175,0.059313,0.047196,0.0478946666666667,0.964266764725717
"AGBL2",0.45997,0.45997,1.295583,1.166729,0.373818,0.945376666666667,0.75048191181485
"AGBL3",0.82586,0.82586,1.048557,1.86071,0.770714,1.22666033333333,0.819999338321471
"AGBL4",1.2022,1.2022,1.004833,0.360195,0.827599,0.730875666666667,1.27230398023967
"AGBL5",9.77442,9.77442,24.10194,26.226313,20.697361,23.6752046666667,0.436649671017926
"AGER",6.82642,6.82642,8.025194,8.823719,5.87265,7.57385433333333,0.912823999070352
"AGFG1",41.04213,41.04213,23.974925,21.046462,25.090132,23.3705063333333,1.7251233694105
"AGFG2",24.98489,24.98489,3.848569,2.383593,3.168277,3.13347966666667,6.28644437507414
"AGGF1",12.76425,12.76425,5.881217,6.182197,5.342473,5.80196233333333,2.02357045297761
"AGK",12.22064,12.22064,20.012943,18.287087,17.116981,18.472337,0.67894469985806
"AGL",2.80165,2.80165,3.903981,3.992103,3.430956,3.77568,0.796043704770839
"AGMAT",1.69354,1.69354,1.225052,0.936929,1.132525,1.09816866666667,1.28375761338539
"AGMO",1.18129,1.18129,0.040441,0.064125,0.038644,0.0477366666666667,2.08190671320084
"AGPAT1",93.93902,93.93902,58.83521,61.681637,57.17614,59.2309956666667,1.57624855689612
"AGPAT2",52.19647,52.19647,1.783677,1.564374,2.073516,1.807189,18.9500849426241
"AGPAT3",33.04487,33.04487,10.588609,7.9215,7.87362,8.79457633333333,3.47589000701715
"AGPAT4",16.96673,16.96673,21.527923,20.410552,15.274779,19.0710846666667,0.895154910578325
"AGPAT5",13.93509,13.93509,17.241999,19.60473,19.996513,18.9477473333333,0.748710606287006
"AGPS",7.22367,7.22367,10.382141,9.159291,8.214193,9.251875,0.802162531244285
"AGR2",0.1359,0.1359,0,0.059227,0.120465,0.0598973333333333,1.07170757419272
"AGR3",0,0,0,0,0,0,1
"AGRN",38.97225,38.97225,162.945449,176.888768,142.322924,160.719047,0.247170947031366
"AGRP",0.42861,0.42861,0.694691,0.501961,0.158183,0.451611666666667,0.984154393909299
"AGT",56.07488,56.07488,5.633898,0.670519,1.229702,2.511373,16.2542914125045
"AGTPBP1",29.5219,29.5219,30.129918,30.599386,30.825373,30.5182256666667,0.968388903702775
"AGTR1",1.21266,1.21266,0.139434,0.047242,0.062509,0.0830616666666667,2.04296769805351
"AGTR2",0.01045,0.01045,0,0,0,0,1.01045
"AGTRAP",56.72303,56.72303,2.465264,0.928159,1.783107,1.72551,21.1787995641183
"AGXT",0.04182,0.04182,0.04896,0.285381,0.018155,0.117498666666667,0.932278517259976
"AGXT2",0,0,0.036899,0.03289,0.068412,0.046067,0.955961711821518
"AHCTF1",4.31747,4.31747,15.662044,11.463155,10.44057,12.521923,0.393248060945178
"AHCY",105.30244,105.30244,47.283023,47.246171,40.999429,45.1762076666667,2.30210416514427
"AHCYL1",29.04102,29.04102,34.453846,37.842959,34.586887,35.6278973333333,0.820167746092841
"AHCYL2",10.31803,10.31803,14.728664,19.508266,16.817431,17.0181203333333,0.628147098066704
"AHDC1",5.9901,5.9901,12.867342,7.991258,7.313444,9.39068133333333,0.672727781341512
"AHI1",9.23082,9.23082,84.522257,71.376832,63.669188,73.1894256666667,0.137901323646406
"AHNAK",99.45869,99.45869,1.878492,0.097552,0.194957,0.723667,58.2819593343726
"AHNAK2",266.96202,266.96202,20.194682,17.942875,23.699237,20.6122646666667,12.3986090367146
"AHR",11.66659,11.66659,4.577701,1.247988,4.428636,3.41810833333333,2.86697134708859
"AHRR",3.64842,3.64842,1.908543,1.268876,1.241317,1.472912,1.87973530800934
"AHSA1",306.99012,306.99012,277.124196,311.151036,280.516116,289.597116,1.05985263804201
"AHSG",0.44952,0.44952,0.235321,0.096357,0.201673,0.177783666666667,1.23071837471001
"AHSP",0.09409,0.09409,0,0,0,0,1.09409
"AICDA",0.01045,0.01045,0.181159,0.169868,0.080989,0.144005333333333,0.883256371765167
"AIDA",37.92686,37.92686,25.205773,19.953325,22.282,22.480366,1.65784724139309
"AIF1",166.1025,166.1025,0.43497,0,0.149111,0.194693666666667,139.870583282018
"AIF1L",77.58907,77.58907,1.716606,0.503481,0.236546,0.818877666666667,43.2074522878852
"AIFM1",22.40277,22.40277,21.039907,18.208613,17.534991,18.927837,1.17437582412983
"AIFM2",8.36314,8.36314,2.282364,1.115188,1.672719,1.69009033333333,3.48060430684422
"AIFM3",24.97444,24.97444,6.316495,7.731285,7.258318,7.10203266666667,3.20591647412925
"AIG1",60.93596,60.93596,21.233993,21.668577,21.18811,21.36356,2.76950360318304
"AIM2",15.34637,15.34637,1.018228,2.62495,1.662442,1.76854,5.90432863530959
"AIMP1",20.61515,20.61515,17.446402,16.328115,14.793329,16.189282,1.2574783519172
"AIMP2",15.1582,15.1582,6.917308,11.998885,10.883419,9.933204,1.47790162883634
"AIP",168.03648,168.03648,19.462283,23.757352,18.840247,20.6866273333333,7.79450291655924
"AIPL1",0.05227,0.05227,0.068738,0.046376,0.064618,0.0599106666666667,0.992791216366662
"AIRE",0.20908,0.20908,0.714368,1.240173,1.270757,1.07509933333333,0.582661263766008
"AJAP1",1.17084,1.17084,1.457831,2.834388,3.612312,2.63484366666667,0.597230637429524
"AJUBA",2.85392,2.85392,2.367609,0.125818,0.118792,0.870739666666667,2.06010492462963
"AK1",193.75315,193.75315,93.595984,97.369438,90.643006,93.869476,2.05285364915476
"AK2",95.12031,95.12031,95.937181,120.038368,134.657653,116.877734,0.81542380175038
"AK3",26.61571,26.61571,32.478148,30.119869,30.262132,30.953383,0.864249960637971
"AK4",7.60001,7.60001,8.865101,9.355829,11.219302,9.81341066666667,0.795309663630026
"AK5",84.72911,84.72911,57.100748,43.276419,52.067958,50.8150416666667,1.65452168409913
"AK7",1.94443,1.94443,2.395174,1.444117,1.048345,1.629212,1.11989067446824
"AK8",2.74938,2.74938,1.434482,2.70398,0.869411,1.669291,1.4046351634198
"AKAP1",14.4996,14.4996,23.989552,28.051562,29.91368,27.3182646666667,0.547335798377664
"AKAP10",9.10537,9.10537,42.076641,26.394084,28.625182,32.3653023333333,0.302870625868848
"AKAP11",7.1714,7.1714,8.980511,8.720741,7.778526,8.49325933333333,0.860758114055524
"AKAP12",147.83948,147.83948,160.087397,64.833409,91.125694,105.348833333333,1.39954031779067
"AKAP13",23.04046,23.04046,17.934445,13.820077,14.250019,15.334847,1.47172850777237
"AKAP14",0.85722,0.85722,5.217335,0.522015,0.490507,2.076619,0.603656156319648
"AKAP17A",0,0,7.710864,6.043514,5.678378,6.47758533333333,0.133733010781199
"AKAP3",1.22311,1.22311,4.849001,2.631835,2.202518,3.22778466666667,0.525833308760443
"AKAP4",0.01045,0.01045,0,0,0,0,1.01045
"AKAP5",0.89904,0.89904,2.271579,1.96854,2.115683,2.11860066666667,0.608939778759747
"AKAP6",27.18022,27.18022,34.535349,33.530448,37.140884,35.0688936666667,0.781288726525121
"AKAP7",5.36287,5.36287,8.6666,7.968248,4.781091,7.13864633333333,0.781809374605662
"AKAP8",8.96947,8.96947,6.569836,7.488703,4.656495,6.23834466666667,1.37731352389317
"AKAP8L",42.77748,42.77748,134.78382,110.618594,100.028383,115.143599,0.376925464484702
"AKAP9",11.86521,11.86521,45.31721,50.838382,38.075564,44.7437186666667,0.281245390077454
"AKIP1",29.28146,29.28146,19.163132,20.003829,17.585234,18.9173983333333,1.52035218120439
"AKIRIN1",63.4449,63.4449,65.085504,68.764935,61.988874,65.279771,0.972316274297327
"AKIRIN2",44.2933,44.2933,36.645394,45.325405,34.212893,38.7278973333333,1.14008802479453
"AKNA",6.60688,6.60688,3.025118,15.302098,2.64289,6.99003533333333,0.952045852446376
"AKNAD1",0.31362,0.31362,0.049712,0.172434,0.167094,0.129746666666667,1.16275625213912
"AKR1A1",153.80868,153.80868,118.382718,129.668023,115.561371,121.204037333333,1.2668049548783
"AKR1B1",357.29443,357.29443,50.427908,67.201867,52.754036,56.7946036666667,6.19944436450298
"AKR1B10",10.54802,10.54802,0.094612,0,0.088538,0.06105,10.8835775882381
"AKR1B15",0.14636,0.14636,0.706735,0.733778,0.507853,0.649455333333333,0.694993054272865
"AKR1C1",164.9003,164.9003,59.394895,84.51218,58.529171,67.4787486666667,2.42265379012037
"AKR1C2",42.64158,42.64158,69.289936,80.415586,70.066517,73.2573463333333,0.587707239147728
"AKR1C3",14.7714,14.7714,1.125634,0,0.490846,0.538826666666667,10.2489775759886
"AKR1C4",0.04182,0.04182,0.134368,0.049314,0.046624,0.0767686666666667,0.967543012952952
"AKR1D1",0.02091,0.02091,0.072684,0.089534,0.067981,0.076733,0.948155206536811
"AKR1E2",3.10482,3.10482,3.455446,1.68365,1.738302,2.292466,1.24673117353376
"AKR7A2",89.31838,89.31838,9.193711,13.444353,9.966715,10.8682596666667,7.61007784938084
"AKR7A3",0.82586,0.82586,0.325357,0.401165,0.519581,0.415367666666667,1.29002523019343
"AKT1",67.75192,67.75192,97.9487,100.452783,86.300468,94.9006503333333,0.716907755693322
"AKT1S1",68.33734,68.33734,8.273782,10.921988,10.088467,9.76141233333333,6.44314499363885
"AKT2",28.93648,28.93648,84.945702,108.563999,95.438754,96.3161516666667,0.307620877801871
"AKT3",25.77939,25.77939,26.412365,21.654436,22.026158,23.3643196666667,1.09912324113189
"AKTIP",54.04682,54.04682,34.831898,29.176556,31.730065,31.9128396666667,1.67250290638854
"ALAD",43.68697,43.68697,17.825407,19.205701,15.315284,17.4487973333333,2.42221588717111
"ALAS1",43.55107,43.55107,29.247871,25.060505,27.89818,27.4021853333333,1.56857894831473
"ALAS2",0.05227,0.05227,0,0,0.055811,0.0186036666666667,1.03305145508017
"ALB",0.73178,0.73178,5.414963,1.958425,1.867461,3.080283,0.424426442969765
"ALCAM",75.49829,75.49829,41.208966,39.917018,34.192389,38.4394576666667,1.93963848708433
"ALDH16A1",17.80304,17.80304,10.663819,7.536032,3.977577,7.392476,2.24046395843134
"ALDH18A1",10.48529,10.48529,16.186759,22.702355,18.299864,19.0629926666667,0.572461456315141
"ALDH1A1",54.9145,54.9145,0,0.07853,0.071365,0.049965,53.2536798845676
"ALDH1A2",0.96176,0.96176,13.941717,20.059575,15.930038,16.6437766666667,0.111187079561386
"ALDH1A3",5.16424,5.16424,4.589326,2.065782,12.471925,6.37567766666667,0.835752357760754
"ALDH1B1",10.03577,10.03577,5.974733,8.183618,7.326008,7.161453,1.35218201954971
"ALDH1L1",19.61157,19.61157,0.551702,0.043552,0.192137,0.262463666666667,16.3264658969723
"ALDH1L2",3.64842,3.64842,7.733166,7.612851,6.841898,7.39597166666667,0.55364884310591
"ALDH2",176.086,176.086,49.398202,53.342541,51.761837,51.50086,3.37301141352732
"ALDH3A1",0.73178,0.73178,0.137523,0.155742,0.124078,0.139114333333333,1.52028637453132
"ALDH3A2",42.05616,42.05616,73.090516,91.758918,70.322372,78.390602,0.542333209666303
"ALDH3B1",24.43084,24.43084,0.408431,0.303249,0.272202,0.327960666666667,19.1502961182083
"ALDH3B2",0.02091,0.02091,0,0,0,0,1.02091
"ALDH4A1",66.13156,66.13156,5.385192,4.747634,6.816859,5.649895,10.0951308253739
"ALDH5A1",4.74608,4.74608,16.292116,20.935396,13.029084,16.7521986666667,0.323682722793624
"ALDH6A1",11.09162,11.09162,5.35153,4.413891,3.644284,4.46990166666667,2.21057355997564
"ALDH7A1",37.49825,37.49825,136.789368,125.727235,121.993379,128.169994,0.298043290146781
"ALDH8A1",0.66905,0.66905,2.381048,2.023726,1.096508,1.83376066666667,0.588987637393984
"ALDH9A1",36.77693,36.77693,15.703263,11.185526,11.382873,12.7572206666667,2.74597107332387
"ALDOA",4744.1504,4744.1504,786.294697,582.124124,965.018382,777.812401,6.09280282890616
"ALDOB",0.53315,0.53315,0.049633,3.954683,0.121334,1.37521666666667,0.64547795639696
"ALDOC",1208.28618,1208.28618,78.477299,92.799784,209.797315,127.024799333333,9.44571822254083
"ALG1",22.76866,22.76866,6.742373,7.857591,5.025836,6.54193333333333,3.15153408940236
"ALG10",0.82586,0.82586,0.895168,0.747462,0.614008,0.752212666666667,1.04203104722068
"ALG10B",0.3868,0.3868,1.349913,1.13392,1.282261,1.25536466666667,0.614889476853263
"ALG11",1.43219,1.43219,4.055301,4.388776,3.461119,3.96839866666667,0.489531972608747
"ALG12",17.17581,17.17581,8.194637,7.72675,5.813696,7.24502766666667,2.20445712674585
"ALG13",13.89327,13.89327,43.603679,67.353574,30.084082,47.0137783333333,0.310187419465392
"ALG14",40.75987,40.75987,13.610804,26.168406,11.524624,17.101278,2.30701224521274
"ALG1L",4.4011,4.4011,0.965314,1.969663,1.182207,1.37239466666667,2.27664480783411
"ALG1L2",0,0,2.265836,1.971197,2.141945,2.126326,0.319864275190751
"ALG2",16.82037,16.82037,8.902877,8.31355,7.571759,8.26272866666667,1.92387909020042
"ALG3",54.82041,54.82041,19.196093,18.124726,16.003576,17.7747983333333,2.97315630287729
"ALG5",75.97917,75.97917,12.173068,11.884688,12.483568,12.1804413333333,5.84040913753925
"ALG6",5.59285,5.59285,5.40352,5.369886,4.104046,4.95915066666667,1.10634054562138
"ALG8",32.7208,32.7208,29.848924,37.295493,29.339007,32.1611413333333,1.01687694223311
"ALG9",13.55875,13.55875,19.848157,21.491026,16.690308,19.3431636666667,0.715658106996173
"ALK",0.28226,0.28226,8.841696,6.169416,6.813675,7.274929,0.154957220780988
"ALKBH1",5.49877,5.49877,6.514494,6.310237,5.158275,5.99433533333333,0.929147615932627
"ALKBH2",27.59838,27.59838,15.568621,11.741283,11.214602,12.841502,2.06613270727411
"ALKBH3",83.98688,83.98688,26.062423,30.628731,28.037747,28.242967,2.90623314658872
"ALKBH4",13.66329,13.66329,4.557796,4.193826,4.760264,4.503962,2.66413358231761
"ALKBH5",57.99841,57.99841,16.07259,14.259724,19.940326,16.7575466666667,3.32244150092806
"ALKBH6",93.60449,93.60449,18.912649,16.172724,22.367027,19.1508,4.69482551561228
"ALKBH7",100.39955,100.39955,18.40838,22.298405,22.890552,21.1991123333333,4.56772993791028
"ALKBH8",2.59257,2.59257,4.209303,4.008813,3.374507,3.86420766666667,0.738572496527869
"ALLC",6.07373,6.07373,0,0,0,0,7.07373
"ALMS1",5.56149,5.56149,13.847197,38.552478,24.553638,25.6511043333333,0.24619955398221
"ALOX12",0.43907,0.43907,1.23817,0.07866,0.616259,0.644363,0.875153478885137
"ALOX12B",0.61678,0.61678,0.82117,1.008784,2.40276,1.41090466666667,0.67061133621487
"ALOX12P2",0.14636,0.14636,3.045672,1.313618,2.807835,2.38904166666667,0.33825491473745
"ALOX15",0.16726,0.16726,0.447209,0.330114,0.548074,0.441799,0.809585802181857
"ALOX15B",12.59699,12.59699,0,0.071601,0.016706,0.0294356666666667,13.2081978896528
"ALOX5",31.18407,31.18407,3.187461,2.857862,2.986459,3.010594,8.02476391277701
"ALOX5AP",147.50496,147.50496,0.088005,0,0,0.029335,144.272719765674
"ALOXE3",0.20908,0.20908,0.786534,0.892733,1.191117,0.956794666666667,0.617888029130633
"ALPI",0,0,0,0,0,0,1
"ALPK1",6.19918,6.19918,1.270481,0.160844,0.400622,0.610649,4.46973859605662
"ALPK2",0.08363,0.08363,1.470137,1.631915,1.928766,1.67693933333333,0.404801852065381
"ALPK3",0.45997,0.45997,7.121846,3.854284,2.821892,4.59934066666667,0.26073962755853
"ALPL",74.31699,74.31699,0.604865,0.348634,0.541306,0.498268333333333,50.2693598498711
"ALPP",0.01045,0.01045,0,0.10119,0.015749,0.0389796666666667,0.972540688155912
