"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"PPARA","Ppara",0.552789,0.366976,0.859008,64,11,29,0.592924333333333,5.92755,5.92755,0.229940503256322
"PPARD","Ppard",4.231042,3.487486,4.091954,475,101,177,3.93682733333333,28.24122,28.24122,0.168831099842391
"PPARG","Pparg",0.741346,0.85424,1.414186,53,10,22,1.00325733333333,5.71031,5.71031,0.298534245561432
"PPARGC1A","Ppargc1a",4.594418,6.145768,9.528487,995,245,451,6.75622433333333,5.74135,5.74135,1.15054467329739
"PPARGC1B","Ppargc1b",1.17907,0.713074,0.925937,184,27,57,0.939360333333333,1.11724,1.11724,0.915985118991391
"PPCDC","Ppcdc",16.603593,14.345355,14.736284,648,144,246,15.2284106666667,16.32405,16.32405,0.936756166523802
"PPCS","Ppcs",12.415459,12.408574,10.863433,456,105,177,11.895822,74.51337,74.51337,0.170775347464959
"PPDPF","Ppdpf",71.148427,43.594104,61.570205,1194,201,429,58.770912,1934.58558,1934.58558,0.0308800151321648
"PPEF1","Ppef1",300.329288,278.57644,309.915993,4687,1113,1733,296.273907,8.22409,8.22409,32.2279928968603
"PPEF2","Ppef2",0.691116,0.044895,0.900378,29,1,10,0.545463,0.06207,0.06207,1.45514231641982
"PPFIA2","Ppfia2",12.213093,10.23734,11.572963,2647,566,988,11.341132,28.83087,28.83087,0.413703388469729
"PPFIA3","Ppfia3",18.369546,17.459832,15.920265,2995,722,1166,17.249881,7.97582,7.97582,2.03322715918991
"PPFIBP1","Ppfibp1",16.744202,16.556222,17.608883,2059,489,810,16.969769,20.66885,20.66885,0.829290386891783
"PPFIBP2","Ppfibp2",2.327183,2.121689,3.882273,326,62,145,2.77704833333333,54.96176,54.96176,0.0674933800032975
"PPHLN1","Pphln1",19.361205,17.592701,20.357076,1833,405,708,19.1036606666667,25.32399,25.32399,0.763701120790073
"PPIA","Ppia",901.015964,686.567184,857.0884,19884,3699,7422,814.890516,1151.68312,1151.68312,0.707818568558547
"PPIB","Ppib",93.045126,89.699823,95.1811,2855,678,1149,92.6420163333333,205.38504,205.38504,0.453724825856241
"PPIC","Ppic",1.72858,1.847648,2.122484,88,23,43,1.89957066666667,9.24822,9.24822,0.282934077007194
"PPID","Ppid",57.806546,55.725466,60.030968,2276,538,940,57.8543266666667,22.46884,22.46884,2.50776462179923
"PPIE","Ppie",7.049302,9.144253,7.301799,269,71,118,7.83178466666667,53.34797,53.34797,0.162504407554995
"PPIF","Ppif",9.479716,7.209186,9.257232,574,108,224,8.64871133333333,61.94448,61.94448,0.153289237329998
"PPIG","Ppig",42.619126,42.513147,36.882938,2526,658,976,40.671737,19.02403,19.02403,2.08108642466077
"PPIH","Ppih",14.42485,13.957785,15.169851,329,80,148,14.5174953333333,22.74815,22.74815,0.653419122471996
"PPIL1","Ppil1",12.776745,15.928875,12.895882,459,116,183,13.8671673333333,14.55509,14.55509,0.955775076411216
"PPIL2","Ppil2",48.247111,48.665624,49.157091,2422,627,941,48.689942,10.79994,10.79994,4.21103344593278
"PPIL3","Ppil3",37.400925,27.261925,46.105181,599,137,240,36.922677,51.0204,51.0204,0.728996259159868
"PPIL4","Ppil4",6.206749,6.38471,5.92468,819,184,285,6.17204633333333,13.31372,13.31372,0.501060963420644
"PPIL6","Ppil6",1.044829,1.801591,1.656482,31,9,11,1.50096733333333,7.38616,7.38616,0.298225568476315
"PPIP5K1","Ppip5k1",30.978879,35.259512,36.966701,3873,911,1520,34.4016973333333,7.13789,7.13789,4.3502305061058
"PPIP5K2","Ppip5k2",21.205455,22.16427,23.142626,4092,1056,1786,22.1707836666667,11.42062,11.42062,1.86550942438193
"PPL","Ppl",0.445805,0.644005,0.409326,113,40,39,0.499712,1.70689,1.70689,0.554035073460687
"PPM1A","Ppm1a",173.474622,242.254004,153.921937,11784,2731,4545,189.883521,24.11366,24.11366,7.60078463274569
"PPM1B","Ppm1b",47.838786,46.514847,48.538561,4719,1186,1865,47.6307313333333,37.30324,37.30324,1.26962448433431
"PPM1D","Ppm1d",2.540498,1.64595,2.252249,263,44,102,2.14623233333333,3.38274,3.38274,0.717868806576099
"PPM1E","Ppm1e",16.630936,15.461284,16.89182,4255,966,1697,16.3280133333333,1.39654,1.39654,7.23042942464275
"PPM1F","Ppm1f",28.101168,20.81138,22.895682,3617,815,1389,23.9360766666667,18.34128,18.34128,1.28926713571525
"PPM1G","Ppm1g",52.518155,54.595457,53.403017,2103,529,897,53.505543,30.50672,30.50672,1.72996563907636
"PPM1H","Ppm1h",20.809089,18.872867,27.245329,3895,936,1627,22.309095,14.89647,14.89647,1.46630635606521
"PPM1J","Ppm1j",143.650768,102.376625,124.706624,4584,1000,1802,123.578005666667,5.83445,5.83445,18.2279489449285
"PPM1K","Ppm1k",5.190242,7.118831,5.450205,613,156,269,5.91975933333333,9.6827,9.6827,0.647753782595536
"PPM1L","Ppm1l",25.220388,26.766282,25.096728,7488,1721,2999,25.694466,2.88619,2.88619,6.86905838366112
"PPM1M","Ppm1m",3.884693,5.669574,4.940807,153,47,77,4.83169133333333,22.37574,22.37574,0.249476223355211
"PPM1N","Ppm1n",2.151442,0.619431,3.307654,22,8,17,2.02617566666667,1.42758,1.42758,1.24658123178913
"PPME1","Ppme1",118.984307,142.949929,116.844737,5688,1386,2094,126.259657666667,36.86876,36.86876,3.3605446195404
"PPOX","Ppox",7.821105,6.25637,7.521284,382,101,164,7.19958633333333,41.89631,41.89631,0.191148990049105
"PPP1CA","Ppp1ca",214.314524,226.648776,223.803808,5764,1265,2086,221.589036,95.7098,95.7098,2.301618202085
"PPP1CB","Ppp1cb",145.634162,156.301474,158.605868,7765,2081,3096,153.513834666667,73.73751,73.73751,2.06742015711611
"PPP1CC","Ppp1cc",98.852551,102.559777,103.417106,3391,769,1468,101.609811333333,47.32732,47.32732,2.12322577236506
"PPP1R10","Ppp1r10",8.38554,7.060769,7.363166,1280,287,492,7.60315833333333,27.65157,27.65157,0.300268304087118
"PPP1R11","Ppp1r11",103.954456,89.503412,87.90448,2011,437,668,93.7874493333333,44.34802,44.34802,2.09022244705135
"PPP1R12A","Ppp1r12a",22.217425,30.882003,26.201974,2626,641,1036,26.4338006666667,18.15507,18.15507,1.432195270843
"PPP1R12B","Ppp1r12b",12.225774,10.971013,15.84823,3077,659,1210,13.0150056666667,41.92735,41.92735,0.32648196701326
"PPP1R12C","Ppp1r12c",73.961482,63.476675,74.059356,3218,712,1248,70.499171,119.38898,119.38898,0.593901293955643
"PPP1R13B","Ppp1r13b",12.04442,9.742004,11.21597,1963,407,687,11.000798,12.50683,12.50683,0.888498485580999
"PPP1R13L","Ppp1r13l",5.074293,3.318947,5.792251,172,37,63,4.728497,19.39644,19.39644,0.280857688890806
"PPP1R14A","Ppp1r14a",0.275752,0.31285,0.455363,8,2,5,0.347988333333333,1452.99521,1452.99521,0.000927092691958272
"PPP1R14B","Ppp1r14b",48.668352,29.383767,37.811231,697,106,216,38.6211166666667,50.21351,50.21351,0.773645795155744
"PPP1R14C","Ppp1r14c",5.633346,5.862313,6.995604,470,119,238,6.16375433333333,2.88619,2.88619,1.84338756811513
"PPP1R14D","Ppp1r14d",0,0,0,0,0,0,0,0,0,1
"PPP1R15A","Ppp1r15a",27.643316,18.810553,28.535901,1130,262,444,24.99659,38.07909,38.07909,0.665230178082448
"PPP1R15B","Ppp1r15b",10.176599,10.580149,10.956257,2169,533,866,10.5710016666667,9.71374,9.71374,1.08001516432793
"PPP1R16A","Ppp1r16a",15.423195,15.609497,15.193778,1321,241,427,15.4088233333333,49.28248,49.28248,0.326332816784958
"PPP1R16B","Ppp1r16b",2.208074,2.028415,2.208338,573,129,230,2.14827566666667,160.13702,160.13702,0.0195378794188118
"PPP1R17","Ppp1r17",0.045855,0,0,3,0,0,0.015285,0.46551,0.46551,0.692786129060873
"PPP1R18","Ppp1r18",10.351945,7.469399,8.167156,991,206,370,8.66283333333333,23.74124,23.74124,0.390555741479947
"PPP1R1A","Ppp1r1a",47.488428,37.533417,47.673236,1612,301,627,44.2316936666667,53.96866,53.96866,0.822863312779803
"PPP1R1B","Ppp1r1b",3.171908,4.380667,4.523404,114,31,71,4.02532633333333,124.13723,124.13723,0.0401585230337393
"PPP1R1C","Ppp1r1c",314.355587,273.371422,294.118054,16257,3654,6213,293.948354333333,9.77581,9.77581,27.371339540446
"PPP1R2","Ppp1r2",205.265471,191.63643,230.826146,26977,6651,10941,209.242682333333,20.14127,20.14127,9.94465717212511
"PPP1R21","Ppp1r21",107.483489,90.546668,92.274968,2205,513,838,96.768375,51.05143,51.05143,1.87830334344321
"PPP1R26","Ppp1r26",1.752618,2.681551,2.157195,353,85,116,2.19712133333333,7.5103,7.5103,0.375676689815087
"PPP1R27","Ppp1r27",0,0,0.107981,0,0,1,0.0359936666666667,3.94136,3.94136,0.209657597638437
"PPP1R32","Ppp1r32",0.177497,0,0.101681,9,0,2,0.0930593333333333,7.82065,7.82065,0.123920497166687
"PPP1R35","Ppp1r35",19.367912,11.349581,21.764744,184,42,102,17.494079,25.5102,25.5102,0.697621255214974
"PPP1R36","Ppp1r36",0.318785,0.218743,0.377262,14,3,9,0.30493,4.99652,4.99652,0.217614549772201
"PPP1R37","Ppp1r37",28.312705,27.570994,25.082009,2634,516,1002,26.9885693333333,28.42742,28.42742,0.95110510310905
"PPP1R3A","Ppp1r3a",0.118887,0.055417,0.302753,34,4,34,0.159019,0.06207,0.06207,1.09128306043858
"PPP1R3B","Ppp1r3b",0.997796,1.130917,0.873337,180,50,59,1.00068333333333,2.23447,2.23447,0.618550592008376
"PPP1R3C","Ppp1r3c",0.730064,0.860308,0.954406,80,23,41,0.848259333333333,7.13789,7.13789,0.227117758206775
"PPP1R3E","Ppp1r3e",19.600963,17.304159,21.251604,607,135,270,19.3855753333333,58.15829,58.15829,0.344593721916799
"PPP1R3F","Ppp1r3f",11.065434,10.455725,9.32411,621,145,230,10.2817563333333,39.53771,39.53771,0.278302753987172
"PPP1R3G","Ppp1r3g",0,0,0,0,0,0,0,1.30344,1.30344,0.434133296287292
"PPP1R42","Ppp1r42",0.156078,0,0.361824,2,0,3,0.172634,7.16892,7.16892,0.143548229141674
"PPP1R7","Ppp1r7",39.092094,42.367503,40.221472,3698,874,1471,40.5603563333333,217.05394,217.05394,0.190596676828373
"PPP1R8","Ppp1r8",13.286918,12.123506,12.954864,879,195,322,12.7884293333333,28.27225,28.27225,0.471040980223021
"PPP1R9B","Ppp1r9b",58.541081,57.531593,53.009767,6622,1486,2529,56.3608136666667,44.5032,44.5032,1.26058856666491
"PPP2CA","Ppp2ca",62.140075,94.118105,64.234111,11889,2870,4823,73.4974303333333,81.15471,81.15471,0.906794392352348
"PPP2CB","Ppp2cb",58.82881,53.112891,53.123131,2826,619,1040,55.0216106666667,315.12235,315.12235,0.177214963341462
"PPP2R1A","Ppp2r1a",464.062238,370.025478,428.675177,16463,3525,5988,420.920964333333,156.35084,156.35084,2.68140268163382
"PPP2R1B","Ppp2r1b",1.266833,1.22226,1.29174,132,26,47,1.26027766666667,31.68603,31.68603,0.0691511837524064
"PPP2R2A","Ppp2r2a",41.069829,40.022794,41.290773,3635,859,1382,40.7944653333333,33.9205,33.9205,1.19684613145096
"PPP2R2B","Ppp2r2b",68.348551,70.425805,69.8342,5613,1285,2223,69.5361853333333,259.63301,259.63301,0.270634120111391
"PPP2R2C","Ppp2r2c",105.823328,97.978336,94.257731,17607,3915,6284,99.3531316666667,170.13007,170.13007,0.586414366958809
"PPP2R2D","Ppp2r2d",37.712144,35.379758,35.631397,2162,508,845,36.2410996666667,18.21714,18.21714,1.93791061868034
"PPP2R3C","Ppp2r3c",18.827476,20.875043,17.297337,1239,266,482,18.999952,48.81696,48.81696,0.4014687367515
"PPP2R5A","Ppp2r5a",60.302074,47.00107,36.059201,748,151,322,47.7874483333333,28.55156,28.55156,1.65092632447605
"PPP2R5B","Ppp2r5b",117.956848,116.457413,114.643946,11783,2716,4697,116.352735666667,35.68945,35.68945,3.19854169704552
"PPP2R5C","Ppp2r5c",59.777456,63.763527,60.254701,5444,1366,2132,61.265228,354.28765,354.28765,0.175253004150299
"PPP2R5E","Ppp2r5e",81.381971,74.503038,64.001124,3208,697,1161,73.2953776666667,10.11718,10.11718,6.68293377157397
"PPP3CA","Ppp3ca",321.636305,285.698311,310.208535,27506,6571,10915,305.847717,55.02383,55.02383,5.47709281925209
"PPP3CB","Ppp3cb",122.241711,114.998329,111.425474,7913,2067,3227,116.221838,28.05501,28.05501,4.03447935485137
"PPP3CC","Ppp3cc",21.922134,21.308172,22.519001,1594,377,646,21.9164356666667,11.79304,11.79304,1.79132056701665
"PPP3R1","Ppp3r1",98.559315,96.965723,101.730095,10756,2591,4415,99.0850443333333,37.86185,37.86185,2.57540606876238
"PPP3R2","Ppp3r2",0.048986,0.066377,0,6,2,0,0.0384543333333333,0,0,1.03845433333333
"PPP4C","Ppp4c",77.067278,50.957547,79.00182,1149,233,441,69.0088816666667,42.36183,42.36183,1.61452783857754
"PPP4R1","Ppp4r1",51.497751,49.751654,39.133773,1369,311,501,46.7943926666667,27.37226,27.37226,1.68454654887086
"PPP4R2","Ppp4r2",21.638415,23.850988,25.00889,1802,419,695,23.499431,34.04463,34.04463,0.699092300303927
"PPP4R4","Ppp4r4",19.309737,19.931951,13.443025,1116,260,480,17.561571,4.53101,4.53101,3.35590986094764
