"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"ABCA17P","Abca17",0.241964,0.12923,0.257969,35,5,6,0.209721,10.01998,10.01998,0.10977524460117
"ABCA2","Abca2",70.353022,71.44658,66.893322,9729,2082,3846,69.564308,1729.4948,1729.4948,0.0407769546605977
"ABCA3","Abca3",29.995284,25.735844,33.069807,7843,1645,2919,29.6003116666667,41.46987,41.46987,0.720518138309975
"ABCA4","Abca4",0.218113,0.144422,0.457021,16,3,4,0.273185333333333,0.04149,0.04149,1.22246525010642
"ABCA5","Abca5",22.448123,21.41967,24.32496,6816,1769,2833,22.7309176666667,15.64196,15.64196,1.42596891632156
"ABCA6","Abca6",20.340663,20.054591,22.962028,4456,1036,1929,21.119094,9.25241,9.25241,2.15745312565533
"ABCA7","Abca7",28.284582,28.185107,28.557071,8307,2009,3301,28.3422533333333,20.53785,20.53785,1.36235758598622
"ABCA8","Abca8b",12.161258,12.465005,14.473483,3737,944,1732,13.0332486666667,43.39918,43.39918,0.316069996487923
"ABCA9","Abca9",2.510507,2.960071,2.962372,676,194,314,2.81098333333333,3.17403,3.17403,0.91302250662629
"ABCB1","Abcb1a",40.156561,54.850987,5.961506,1174,289,483,33.6563513333333,22.50866,22.50866,1.47419509803338
"ABCB10","Abcb10",5.679646,5.373036,5.311046,963,220,368,5.454576,4.64695,4.64695,1.14301986027856
"ABCB11","Abcb11",0,0,0.012404,0,0,1,0.00413466666666667,0.14522,0.14522,0.876805038915376
"ABCB4","Abcb4",2.85706,2.376162,2.887682,430,81,174,2.706968,2.38571,2.38571,1.09488644922335
"ABCB5","Abcb5",0,0,0,0,0,0,0,0.08298,0.08298,0.923378086391254
"ABCB6","Abcb6",11.693171,5.646987,10.839573,709,152,266,9.39324366666667,42.36192,42.36192,0.239685965627598
"ABCB7","Abcb7",7.456802,7.129243,7.31946,1722,415,663,7.301835,9.43911,9.43911,0.795262718756676
"ABCB8","Abcb8",25.498487,22.60307,29.797684,1350,316,528,25.9664136666667,23.23474,23.23474,1.1127172673058
"ABCB9","Abcb9",15.429411,12.471241,16.112352,1637,348,695,14.6710013333333,23.31773,23.31773,0.644426981191638
"ABCC1","Abcc1",8.351031,6.08049,11.592946,994,209,349,8.67482233333333,2.15751,2.15751,3.06406704439046
"ABCC10","Abcc10",2.622562,2.513981,2.584121,288,85,131,2.57355466666667,32.79833,32.79833,0.105731693449548
"ABCC12","Abcc12",0.581075,0.452147,0.584976,67,15,32,0.539399333333333,0.85056,0.85056,0.831855942705631
"ABCC2","Abcc2",0.140255,0.055143,0.014914,11,3,2,0.070104,0.47714,0.47714,0.724443180741162
"ABCC3","Abcc3",0.786365,0.247674,1.21136,64,13,30,0.748466333333333,3.25701,3.25701,0.410726386203775
"ABCC5","Abcc5",198.841532,203.71343,188.884774,9456,2400,3630,197.146578666667,24.9566,24.9566,7.63376477145183
"ABCC6","Abcc6",0.085526,0.0381,0.217017,4,2,4,0.113547666666667,0.18671,0.18671,0.938348599629789
"ABCC9","Abcc9",0.457331,0.586749,0.748134,144,44,89,0.597404666666667,2.36497,2.36497,0.474715871662055
"ABCD1","Abcd1",3.015163,2.892315,3.204815,439,97,175,3.037431,4.41875,4.41875,0.745085305651672
"ABCD2","Abcd2",12.532056,12.875819,24.69632,1069,277,522,16.7013983333333,0.6846,0.6846,10.5077753373699
"ABCD3","Abcd3",23.050902,26.579739,25.839073,2983,814,1204,25.1565713333333,18.04842,18.04842,1.37316225352724
"ABCD4","Abcd4",7.701302,7.200632,7.596608,671,162,279,7.499514,110.40653,110.40653,0.0762927810425475
"ABCE1","Abce1",34.359215,33.442045,35.396792,5248,1252,2130,34.3993506666667,12.79985,12.79985,2.56519822075361
"ABCF1","Abcf1",48.874882,43.044373,42.180863,2775,693,1070,44.7000393333333,50.45259,50.45259,0.888197063225259
"ABCF2","Abcf2",34.216991,31.769168,33.397482,3604,812,1372,33.1278803333333,18.83674,18.83674,1.72043795166612
"ABCF3","Abcf3",239.440985,240.481862,262.081136,2543,620,992,247.334661,38.0054,38.0054,6.36667387079738
"ABCG1","Abcg1",18.773829,17.063098,18.789429,2286,536,842,18.2087853333333,17.71649,17.71649,1.02630275940272
"ABCG2","Abcg2",54.978868,56.39503,59.840227,2779,666,1263,57.071375,17.34308,17.34308,3.16584646635134
"ABCG5","Abcg5",0.010563,0.043488,0,1,1,0,0.018017,0.10373,0.10373,0.922342420700715
"ABCG8","Abcg8",0.091383,0.209021,0.104162,14,7,6,0.134855333333333,0.18671,0.18671,0.9563038428372
"ABHD1","Abhd1",0.248361,0.11232,0.155026,13,1,3,0.171902333333333,7.0949,7.0949,0.144770452177709
"ABHD10","Abhd10",17.746552,16.650794,17.367814,1666,373,628,17.2550533333333,14.95737,14.95737,1.14398884862188
"ABHD11","Abhd11",21.328858,20.942596,21.510674,760,193,291,21.2607093333333,16.18134,16.18134,1.2956328978609
"ABHD12","Abhd12",214.181303,199.363481,208.134202,7251,1684,2832,207.226328666667,147.18796,147.18796,1.40515011251027
"ABHD13","Abhd13",3.425154,2.566317,3.608387,713,132,298,3.19995266666667,1.72186,1.72186,1.54304507456911
"ABHD14A","Abhd14a",19.7553,20.709479,18.454951,796,192,283,19.63991,73.3969,73.3969,0.277429704732321
"ABHD14B","Abhd14b",18.377497,14.011024,14.704548,754,156,268,15.6976896666667,11.78333,11.78333,1.30620813721203
"ABHD15","Abhd15",1.258226,1.963905,0.849918,121,26,37,1.35734966666667,2.28198,2.28198,0.718270576501583
"ABHD16A","Abhd16a",70.646955,78.385633,75.72245,2758,659,1094,74.918346,50.39035,50.39035,1.47728797332573
"ABHD16B","Abhd16b",0.100346,0.059159,0.073675,7,1,2,0.0777266666666667,4.23204,4.23204,0.205985937926061
"ABHD2","Abhd2",36.723837,35.505954,38.19751,10887,2566,4419,36.8091003333333,9.37688,9.37688,3.64359039839849
"ABHD3","Abhd3",14.353249,12.050526,13.142816,749,205,280,13.182197,4.41875,4.41875,2.61724512110727
"ABHD4","Abhd4",50.359455,48.462447,50.512159,4010,834,1505,49.7780203333333,21.57512,21.57512,2.24929126991721
"ABHD5","Abhd5",30.875776,28.899154,33.675929,1450,328,540,31.1502863333333,4.89589,4.89589,5.45299968848356
"ABHD6","Abhd6",12.397356,10.977638,11.245281,974,215,348,11.5400916666667,33.79411,33.79411,0.360408461853649
"ABHD8","Abhd8",37.222072,31.595592,35.732559,2814,569,1151,34.8500743333333,42.59012,42.59012,0.822435779789854
"ABI1","Abi1",73.499723,76.395454,73.837698,3519,880,1307,74.577625,26.90666,26.90666,2.70822896756545
"ABI2","Abi2",33.5103,22.271769,32.250394,3171,695,1283,29.3441543333333,41.15869,41.15869,0.71976037047957
"ABI3","Abi3",0.648225,0.232863,1.080233,18,6,10,0.653773666666667,5.29005,5.29005,0.262919001703749
"ABL1","Abl1",8.536541,8.902709,11.083969,1262,319,543,9.50773966666667,41.69807,41.69807,0.246094019394007
"ABL2","Abl2",5.264426,4.654585,6.798877,2047,472,841,5.57262933333333,4.06608,4.06608,1.29737969659645
"ABLIM1","Ablim1",44.867705,42.117908,43.063424,9236,2061,3536,43.349679,28.96045,28.96045,1.48027412805882
"ABLIM2","Ablim2",27.7936,29.426839,21.693994,1532,345,560,26.304811,57.71345,57.71345,0.465052062176554
"ABLIM3","Ablim3",13.169178,12.081958,12.860354,2375,528,912,12.70383,20.45487,20.45487,0.638728176866138
"ABO","Abo",0.10168,0,0.037192,7,0,1,0.0462906666666667,1.24472,1.24472,0.466111883293536
"ABR","Abr",59.447352,52.550682,58.358209,10128,2156,3916,56.7854143333333,149.67739,149.67739,0.383504216082674
"ABRA","Abra",0.017227,0,0.044071,2,0,2,0.0204326666666667,0.26969,0.26969,0.803686464150042
"ABRACL","Abracl",37.088713,47.865666,52.35161,184,56,84,45.768663,10.60085,10.60085,4.03148588249999
"ABT1","Abt1",1.783222,1.437852,1.858162,334,66,136,1.69307866666667,5.91241,5.91241,0.389600539705641
"ABTB1","Abtb1",46.710301,42.045226,46.427737,1463,361,559,45.061088,51.5106,51.5106,0.877176950939429
"ABTB2","Abtb2",16.08518,16.368571,14.737303,2968,692,1128,15.7303513333333,17.65426,17.65426,0.896864916289005
"ACAA1","Acaa1b",0.255714,0.200968,0.42739,5,3,3,0.294690666666667,79.76571,79.76571,0.0160302022562133
"ACAA2","Acaa2",48.921519,40.774913,50.141634,1806,371,659,46.6126886666667,30.05995,30.05995,1.53292869649393
"ACACA","Acaca",28.483863,24.922881,36.571534,7673,1813,3098,29.9927593333333,42.25819,42.25819,0.716459919689967
"ACACB","Acacb",2.097291,2.286744,2.776692,428,116,205,2.386909,19.58357,19.58357,0.164544294308519
"ACAD10","Acad10",5.900381,5.058764,3.772682,398,85,139,4.910609,21.69959,21.69959,0.260383954071417
"ACAD11","Acad11",8.306437,8.234552,10.686786,908,217,371,9.075925,21.80332,21.80332,0.441862193750735
"ACAD8","Acad8",19.029721,18.683449,17.581744,1000,249,370,18.431638,25.95238,25.95238,0.720961859397946
"ACAD9","Acad9",35.76316,32.365758,33.771603,1593,407,659,33.9668403333333,22.19748,22.19748,1.50735512363125
"ACADL","Acadl",73.220247,63.531695,77.515492,4260,1046,1720,71.422478,1.59739,1.59739,27.8827892615279
"ACADM","Acadm",104.286834,133.069582,89.941463,2042,555,727,109.099293,29.87324,29.87324,3.56617229030707
"ACADS","Acads",9.784882,10.757871,9.318308,551,138,214,9.953687,12.34346,12.34346,0.820903049134183
"ACADSB","Acadsb",96.232375,126.89331,108.03208,1698,455,653,110.385921666667,7.24011,7.24011,13.517528487686
"ACADVL","Acadvl",42.023617,41.941155,42.073591,3114,819,1237,42.0127876666667,537.46943,537.46943,0.0798797206865888
"ACAN","Acan",0.130892,0.191164,0.119876,36,15,14,0.147310666666667,1.57664,1.57664,0.445273948501407
"ACAP1","Acap1",0.091783,0.232758,0.226778,10,6,5,0.183773,64.37269,64.37269,0.0181080662276556
"ACAP2","Acap2",20.793923,20.213468,20.579347,2488,592,1000,20.5289126666667,4.87515,4.87515,3.66440221384419
"ACAT1","Acat1",45.268253,39.492711,43.532401,3117,754,1257,42.764455,101.6935,101.6935,0.426165774854299
"ACAT2","Acat2",118.574216,110.048324,111.242826,6929,1639,2550,113.288455333333,21.38841,21.38841,5.10480446504836
"ACBD3","Acbd3",19.496714,17.2792,18.511416,2687,586,1015,18.42911,9.95775,9.95775,1.77309301635829
"ACBD5","Acbd5",54.568877,48.479724,53.439881,5713,1396,2284,52.1628273333333,28.48331,28.48331,1.80314989508754
"ACBD6","Acbd6",31.172844,27.736285,33.386355,1047,224,446,30.7651613333333,200.71085,200.71085,0.157478694543865
"ACBD7","Acbd7",2.097597,1.943282,1.424488,26,6,7,1.821789,18.40109,18.40109,0.145444869334661
"ACCS","Accs",5.583149,6.109839,6.953522,303,83,147,6.21550333333333,17.9032,17.9032,0.381708035323825
"ACCSL","Accsl",0.399985,0.65421,0.94449,14,3,7,0.666228333333333,0,0,1.66622833333333
"ACD","Acd",9.397863,8.513551,9.52039,513,112,212,9.14393466666667,14.29352,14.29352,0.663283185732694
"ACE","Ace",1.529936,1.266676,2.28227,228,53,111,1.69296066666667,3.2985,3.2985,0.6264884649684
"ACE2","Ace2",0.39351,0.513533,0.554108,55,13,29,0.487050333333333,0.97503,0.97503,0.752925440794992
"ACE3P","Ace3",0.011205,0.046179,0,1,1,0,0.019128,0,0,1.019128
"ACER1","Acer1",0.010316,0,0,1,0,0,0.00343866666666667,0.53938,0.53938,0.651845981282508
"ACER2","Acer2",1.42388,1.059207,1.465725,188,45,74,1.31627066666667,0.56012,0.56012,1.48467468314403
"ACER3","Acer3",11.530842,8.637076,12.811604,2090,500,908,10.993174,38.85596,38.85596,0.300912937487894
"ACHE","Ache",38.543926,55.551307,51.784107,3098,717,1169,48.6264466666667,73.60435,73.60435,0.665195081341325
"ACIN1","Acin1",47.715773,48.866846,39.717388,3077,703,1044,45.4333356666667,97.73114,97.73114,0.470300815595431
"ACLY","Acly",260.392702,266.512395,241.396209,29254,7300,11058,256.100435333333,35.35,35.35,7.07291431453462
"ACMSD","Acmsd",0.189202,0.252901,0.032532,16,5,1,0.158211666666667,0.12447,0.12447,1.03000672909608
"ACO1","Aco1",7.573506,6.423898,6.797077,1067,248,407,6.93149366666667,8.81676,8.81676,0.807954321656704
"ACO2","Aco2",152.882375,199.289559,138.928187,10153,2348,3906,163.700040333333,127.9778,127.9778,1.2769642553473
"ACOT1","Acot3",0.045948,0,0.019346,4,0,1,0.0217646666666667,1.84633,1.84633,0.358976178681554
"ACOT11","Acot11",5.597158,7.963591,11.898845,600,147,282,8.48653133333333,2.94583,2.94583,2.40419159804992
"ACOT12","Acot12",0.253707,0.347489,0.164709,20,3,8,0.255301666666667,0,0,1.25530166666667
"ACOT13","Acot13",205.896612,167.600238,198.430747,1013,228,414,190.642532333333,33.44144,33.44144,5.56430080546381
"ACOT2","Acot2",1.608437,2.231103,1.605401,127,42,54,1.81498033333333,8.81676,8.81676,0.286752485884684
"ACOT4","Acot4",0.992779,0.335627,0.515927,108,21,53,0.614777666666667,0.53938,0.53938,1.04897924272543
"ACOT6","Acot6",2.60611,2.315262,2.593869,342,74,141,2.50508033333333,0,0,3.50508033333333
"ACOT7","Acot7",344.989077,443.110743,384.06596,14119,3064,5131,390.721926666667,128.33047,128.33047,3.02884483963189
"ACOT8","Acot8",5.935894,5.306174,7.500256,219,50,102,6.24744133333333,41.69807,41.69807,0.169736977182653
"ACOT9","Acot9",26.639485,27.561747,26.413979,1699,442,663,26.871737,7.92471,7.92471,3.12298517262746
"ACOX1","Acox1",47.232225,43.761836,45.586086,6737,1580,2594,45.5267156666667,45.41148,45.41148,1.00248291299193
"ACOX2","Acox2",0.274602,0.923317,0.505337,7,3,3,0.567752,6.45179,6.45179,0.210385960957032
"ACOX3","Acox3",31.629305,24.683028,32.841768,2119,531,940,29.7180336666667,11.70035,11.70035,2.41867615196956
"ACOXL","Acoxl",0.278136,0.365673,0.129186,7,1,3,0.257665,0.20745,0.20745,1.04158764338068
"ACP1","Acp1",69.524444,80.252228,59.21009,2779,715,1126,69.662254,49.4983,49.4983,1.3992996595925
"ACP2","Acp2",20.104189,18.283754,25.826221,3506,850,1395,21.4047213333333,24.0853,24.0853,0.893141454689931
"ACP5","Acp5",0.179136,0.609455,0.256272,9,1,5,0.348287666666667,12.15675,12.15675,0.102478778320381
"ACP6","Acp6",4.6856,4.305309,3.799063,212,42,65,4.263324,6.14061,6.14061,0.7370972507951
"ACR","Acr",0.201876,0.564647,0.515537,11,7,9,0.427353333333333,1.05801,1.05801,0.693559960026109
"ACRBP","Acrbp",3.415024,1.196725,2.57384,77,13,19,2.39519633333333,2.86285,2.86285,0.878935587282274
"ACRV1","Acrv1",0.114023,0.122849,0.250645,15,4,13,0.162505666666667,0.82981,0.82981,0.635314959841004
"ACSBG1","Acsbg1",34.319032,30.107846,30.144743,2415,552,943,31.5238736666667,36.98888,36.98888,0.856141946450295
"ACSBG2","Acsbg2",0,0,0,0,0,0,0,0.47714,0.47714,0.676983901322827
"ACSF2","Acsf2",2.962773,6.226708,2.39288,242,54,70,3.860787,20.97351,20.97351,0.221211222057832
"ACSF3","Acsf3",7.079854,7.732363,7.600715,636,166,267,7.47097733333333,41.9885,41.9885,0.197052172867938
"ACSL1","Acsl1",31.518812,33.060954,24.203139,2001,474,766,29.5943016666667,43.06726,43.06726,0.694263761047695
"ACSL3","Acsl3",45.969302,57.728258,62.958441,2506,745,1153,55.5520003333333,28.00617,28.00617,1.94965417127919
"ACSL4","Acsl4",53.619701,41.553782,41.232363,4215,1119,1724,45.4686153333333,10.72532,10.72532,3.96309996941093
"ACSL5","Acsl5",90.390459,93.88375,81.628422,2955,774,1189,88.6342103333333,6.67999,6.67999,11.6711363339449
"ACSL6","Acsl6",48.881353,50.106389,54.954088,5551,1364,2527,51.3139433333333,16.26432,16.26432,3.03017688118231
"ACSM1","Acsm1",0,0,0,0,0,0,0,1.51441,1.51441,0.397707613316842
"ACSM2B","Acsm2",0.043686,0.05714,0.026859,10,4,3,0.0425616666666667,0,0,1.04256166666667
"ACSM3","Acsm3",1.668536,0.086036,4.170879,7,1,6,1.97515033333333,0.62236,0.62236,1.83384102993992
"ACSM4","Acsm4",0.011681,0,0,1,0,0,0.00389366666666667,0,0,1.00389366666667
"ACSM5","Acsm5",0.010922,0,0.067589,1,0,1,0.0261703333333333,5.539,5.539,0.156930774328389
"ACSS1","Acss1",5.087956,4.342374,2.77257,379,83,138,4.06763333333333,29.04343,29.04343,0.168676923152028
"ACSS2","Acss2",32.116218,36.911547,32.976423,2928,717,1271,34.001396,60.70077,60.70077,0.567276486176753
"ACSS3","Acss3",0.843975,1.166672,1.521837,128,38,81,1.17749466666667,5.26931,5.26931,0.347326048108431
"ACTA1","Acta1",1.394919,0.378221,25.322945,73,5,539,9.03202833333333,82.19291,82.19291,0.120587539651316
"ACTA2","Acta2",4.303764,4.087699,3.435474,254,52,85,3.94231233333333,69.72498,69.72498,0.0698807172986593
"ACTB","Actb",1556.786857,1612.427402,1492.218794,24658,5626,8954,1553.81101766667,3491.18631,3491.18631,0.445225678027089
"ACTBL2","Actbl2",0,0,0,0,0,0,0,0,0,1
"ACTC1","Actc1",0.036088,0.148678,0.092232,2,2,2,0.0923326666666667,18.52556,18.52556,0.0559437305084549
"ACTG1","Actg1",2004.01029,1523.633044,1856.611586,88405,19214,32920,1794.75164,1159.14406,1159.14406,1.5478695292376
"ACTG2","Actg2",0.473826,0.461321,0.243348,22,4,4,0.392831666666667,26.26356,26.26356,0.0510876667121486
"ACTL10","Actl10",0.710671,1.282088,1.125032,41,18,26,1.03926366666667,0.74683,0.74683,1.16740820037821
"ACTL6A","Actl6a",15.588001,15.09347,14.716698,542,125,207,15.132723,67.56747,67.56747,0.235282459743666
"ACTL6B","Actl6b",27.33672,29.359854,27.058544,1222,287,444,27.9183726666667,40.0177,40.0177,0.705021799532072
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,1
"ACTL7B","Actl7b",0.036577,0,0,2,0,0,0.0121923333333333,0.10373,0.10373,0.917065163883679
"ACTL9","Actl9",0.05846,0.08034,0,3,1,0,0.0462666666666667,0,0,1.04626666666667
"ACTN1","Actn1",26.457163,22.758434,23.531673,2408,540,957,24.24909,25.99387,25.99387,0.935363843717111
"ACTN2","Actn2",0.779912,0.277064,1.615409,32,6,43,0.890795,64.70461,64.70461,0.0287772045218745
"ACTN4","Actn4",66.49921,55.517959,60.484435,5436,1108,1968,60.833868,796.8895,796.8895,0.0774967811958924
"ACTR10","Actr10",185.797811,187.589243,180.691628,4556,1115,1722,184.692894,63.0035,63.0035,2.90129280429976
"ACTR1A","Actr1a",165.00618,161.356953,178.532191,14779,3373,5588,168.298441333333,75.76186,75.76186,2.20550207268731
"ACTR1B","Actr1b",227.024848,189.513865,231.271463,13607,3035,5063,215.936725333333,70.53405,70.53405,3.0326358612903
"ACTR2","Actr2",96.296041,101.249478,99.582966,13928,3643,5634,99.0428283333333,55.16177,55.16177,1.78133325095226
"ACTR3","Actr3",145.131737,168.363044,170.156065,9217,2330,3769,161.216948666667,37.94317,37.94317,4.16547879041862
"ACTR3B","Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,43.35769,43.35769,0.710659076250364
"ACTR5","Actr5",3.185785,3.273232,1.840116,157,40,66,2.76637766666667,9.43911,9.43911,0.360794901736515
"ACTR6","Actr6",10.46017,18.046925,8.818544,494,121,198,12.4418796666667,18.31811,18.31811,0.69581753425499
"ACTR8","Actr8",24.912195,25.178437,23.250779,1393,346,585,24.447137,13.44296,13.44296,1.7619059389488
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,1
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,1
"ACTRT3","Actrt3",0.065465,0.160985,0.13359,5,3,4,0.120013333333333,0.26969,0.26969,0.882115582018708
"ACVR1","Acvr1",6.331841,5.288368,7.568124,673,151,282,6.396111,9.12794,9.12794,0.730268050561121
"ACVR1B","Acvr1b",11.607059,11.481997,11.118233,2190,527,822,11.4024296666667,11.99079,11.99079,0.954709426190914
"ACVR1C","Acvr1c",0.080072,0.045659,0.043683,23,3,6,0.0564713333333333,0.58087,0.58087,0.668284763031327
"ACVR2A","Acvr2a",7.64131,6.40039,7.648165,1424,353,587,7.229955,8.40185,8.40185,0.875354850375192
"ACVR2B","Acvr2b",1.358074,0.918885,2.699623,132,27,71,1.65886066666667,0.85056,0.85056,1.43678706265491
"ACVRL1","Acvrl1",6.082505,9.150695,10.053328,277,93,123,8.42884266666667,11.2647,11.2647,0.768778907487885
"ACY1","Acy1",4.989371,3.982819,4.037825,145,35,48,4.33667166666667,14.97811,14.97811,0.333998931454763
"ACY3","Acy3",1.653723,1.194308,1.348363,53,11,18,1.398798,14.35575,14.35575,0.156214968334337
"ACYP1","Acyp1",26.517249,34.281691,30.917967,451,147,210,30.5723023333333,32.25895,32.25895,0.949287404843909
"ACYP2","Acyp2",48.054839,48.618364,51.955606,1220,310,511,49.5429363333333,455.27652,455.27652,0.110772599767644
"ADA","Ada",2.553355,2.584854,2.5156,167,36,64,2.55126966666667,13.42221,13.42221,0.246236163990586
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,1
"ADAD2","Adad2",0,0,0,0,0,0,0,2.09528,2.09528,0.323072549171642
"ADAL","Adal",9.814622,8.060594,10.907806,724,153,280,9.59434066666667,6.32732,6.32732,1.44586843029466
"ADAM10","Adam10",20.803336,22.193819,23.33995,3832,1035,1664,22.1123683333333,25.70344,25.70344,0.865520260061375
"ADAM11","Adam11",137.812725,161.782235,134.020864,11859,2760,4460,144.538608,19.9155,19.9155,6.95840921804403
"ADAM12","Adam12",0.563817,0.709663,0.437105,105,22,29,0.570195,1.95006,1.95006,0.532258665925439
"ADAM15","Adam15",63.263206,51.405287,70.5958,3352,696,1175,61.7547643333333,157.24943,157.24943,0.396556021297096
"ADAM17","Adam17",8.31185,6.102938,11.098401,847,190,321,8.50439633333333,11.9493,11.9493,0.73396989283848
"ADAM18","Adam18",0,0,0,0,0,0,0,0,0,1
"ADAM19","Adam19",16.653565,13.812622,15.82849,4496,862,1569,15.431559,4.56397,4.56397,2.95320769163026
"ADAM1A","Adam1a",4.005928,4.500711,4.215947,647,182,278,4.240862,1.5559,1.5559,2.05049571579483
"ADAM1B","Adam1b",0.010781,0.08714,0.030064,1,3,2,0.0426616666666667,0.37342,0.37342,0.759171751297248
"ADAM2","Adam2",0,0.078051,0,0,1,0,0.026017,1.34844,1.34844,0.436893001311509
"ADAM20","Adam25",0,0,0,0,0,0,0,0,0,1
"ADAM21","Adam21",0.204589,0.03484,0.152023,24,1,7,0.130484,0.41491,0.41491,0.798979440388435
"ADAM22","Adam22",73.005469,65.709896,69.824886,12397,2947,4961,69.513417,21.4299,21.4299,3.14372409150286
"ADAM23","Adam23",107.87443,102.211616,126.643939,15260,3452,6510,112.243328333333,13.42221,13.42221,7.85200938922213
"ADAM24P","Adam24",0,0,0,0,0,0,0,0,0,1
"ADAM28","Adam28",0.058131,0.12204,0.083089,7,4,4,0.0877533333333333,18.21438,18.21438,0.0566114198497861
"ADAM29","Adam29",0,0,0,0,0,0,0,0.08298,0.08298,0.923378086391254
"ADAM32","Adam32",0.996486,0.363115,0.343112,14,7,4,0.567571,8.92048,8.92048,0.158013624340758
"ADAM33","Adam33",1.08604,1.806548,0.918762,72,23,28,1.27045,7.98694,7.98694,0.252638829234422
"ADAM3A","Adam3",0,0,0,0,0,0,0,0.74683,0.74683,0.572465551885415
"ADAM5","Adam5",0.725722,0.804606,0.833005,67,17,29,0.787777666666667,0,0,1.78777766666667
"ADAM7","Adam7",0.220917,0.074536,0.327898,20,2,9,0.207783666666667,0,0,1.20778366666667
"ADAM8","Adam8",7.150305,7.312317,5.429994,379,89,132,6.630872,7.5098,7.5098,0.896715786504971
"ADAM9","Adam9",30.134785,39.35857,31.863215,4872,1257,2019,33.7855233333333,17.84096,17.84096,1.84627127987817
"ADAMDEC1","Adamdec1",0,0,0.052747,0,0,2,0.0175823333333333,0.12447,0.12447,0.904943958783545
"ADAMTS1","Adamts1",1.972872,2.418183,2.902107,371,102,193,2.431054,17.15637,17.15637,0.188972465311073
"ADAMTS10","Adamts10",6.12289,6.497636,5.084381,491,119,180,5.90163566666667,7.03266,7.03266,0.859196787448575
"ADAMTS12","Adamts12",0.178758,0.087886,0.199341,55,8,29,0.155328333333333,2.6554,2.6554,0.316060713829768
"ADAMTS13","Adamts13",0.247012,0,0.680334,5,0,3,0.309115333333333,7.07415,7.07415,0.162136612935521
"ADAMTS15","Adamts15",3.714761,5.700539,6.051831,943,226,410,5.15571033333333,0.43565,0.43565,4.28775142502235
"ADAMTS16","Adamts16",0.211167,0.245886,0.270788,42,11,23,0.242613666666667,0.41491,0.41491,0.878228061619938
"ADAMTS18","Adamts18",0.220331,0.258775,0.412392,37,12,28,0.297166,6.4103,6.4103,0.175049053344669
"ADAMTS19","Adamts19",0.154421,0.135047,0.096842,31,6,8,0.12877,1.74261,1.74261,0.411567813141497
"ADAMTS2","Adamts2",6.094016,1.726416,1.766584,414,103,172,3.195672,4.02459,4.02459,0.835027733606125
"ADAMTS20","Adamts20",1.574943,1.493663,1.521023,361,75,147,1.52987633333333,0.06224,0.06224,2.38164288045388
"ADAMTS4","Adamts4",0.058826,0.154843,0.136769,11,7,10,0.116812666666667,36.36652,36.36652,0.0298880566524971
"ADAMTS5","Adamts5",4.137986,4.408364,4.740094,1902,504,861,4.42881466666667,0.12447,0.12447,4.82788750848548
"ADAMTS7","Adamts7",1.506469,1.401897,1.187099,135,33,69,1.365155,5.06186,5.06186,0.390169848858271
"ADAMTS8","Adamts8",1.705504,1.753598,1.893282,241,60,111,1.784128,6.43105,6.43105,0.374661454303228
"ADAMTSL1","Adamtsl1",1.041698,1.147851,1.06388,117,34,53,1.08447633333333,7.07415,7.07415,0.258166659441964
"ADAMTSL2","Adamtsl2",2.665958,2.016539,2.342673,119,34,44,2.34172333333333,11.47216,11.47216,0.267934610631465
"ADAMTSL4","Adamtsl4",11.314464,7.309392,8.231005,298,67,137,8.95162033333333,1.95006,1.95006,3.37336201071617
"ADAP2","Adap2",0.756104,1.038981,1.135843,42,14,31,0.976976,7.26086,7.26086,0.239318424473965
"ADAR","Adar",17.754365,14.530618,18.285544,3192,734,1207,16.8568423333333,64.9743,64.9743,0.270663611941822
"ADARB1","Adarb1",11.689801,9.665161,10.36096,2984,649,1040,10.571974,10.43489,10.43489,1.01198822201176
"ADARB2","Adarb2",0.098649,0.117972,0.093987,21,5,8,0.103536,33.98081,33.98081,0.0315468967127977
"ADAT1","Adat1",2.988552,2.521812,2.702469,384,77,129,2.737611,20.76605,20.76605,0.171717468259055
"ADAT2","Adat2",1.887569,1.711842,1.641896,104,23,36,1.74710233333333,3.09105,3.09105,0.671490774577024
"ADAT3","Adat3",2.379345,1.291363,1.587192,51,3,15,1.75263333333333,8.67154,8.67154,0.28461168886582
"ADCK1","Adck1",8.364382,8.074955,7.663834,768,185,269,8.03439033333333,25.14331,25.14331,0.345571786179077
"ADCK2","Adck2",23.992903,19.824526,20.347792,629,144,245,21.388407,15.91165,15.91165,1.32384521912409
"ADCK5","Adck5",23.297127,9.207389,22.120758,283,63,104,18.2084246666667,7.48906,7.48906,2.26272692932629
"ADCY1","Adcy1",8.226906,7.911924,8.117026,4358,1027,1689,8.08528533333333,17.79947,17.79947,0.483273482355265
"ADCY10","Adcy10",0.008435,0.051925,0.226777,2,1,2,0.0957123333333333,0.6431,0.6431,0.666856754508754
