"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"SLC25A12","Slc25a12",578.398555,565.108453,638.401945,6582,1573,2711,593.969651,46.07047,46.07047,12.63997684748
"SLC25A13","Slc25a13",1.156907,1.769676,1.300386,101,30,45,1.40898966666667,6.06328,6.06328,0.341058214691569
"SLC25A14","Slc25a14",18.538488,18.299919,20.530251,928,230,382,19.122886,20.06109,20.06109,0.955453207787441
"SLC25A15","Slc25a15",2.663894,3.232789,2.848526,378,112,159,2.91506966666667,3.35571,3.35571,0.898836163717664
"SLC25A16","Slc25a16",13.2431,18.033688,12.974116,1445,380,627,14.7503013333333,4.13976,4.13976,3.06440404480624
"SLC25A17","Slc25a17",23.616868,42.458876,27.759551,1171,351,533,31.2784316666667,15.93179,15.93179,1.90638034529525
"SLC25A18","Slc25a18",0.726674,0.927246,0.644417,55,17,19,0.766112333333333,13.03605,13.03605,0.125826876744763
"SLC25A19","Slc25a19",27.434509,27.02503,25.615782,1162,278,409,26.6917736666667,29.66825,29.66825,0.902946000070649
"SLC25A20","Slc25a20",10.36315,10.535234,10.382911,709,177,271,10.4270983333333,33.77665,33.77665,0.328585367864166
"SLC25A21","Slc25a21",0.20492,0.419125,0.189623,10,3,4,0.271222666666667,0.32407,0.32407,0.960087205862731
"SLC25A22","Slc25a22",431.549344,441.692806,467.821317,3349,745,1215,447.021155666667,37.36235,37.36235,11.6786681646632
"SLC25A23","Slc25a23",19.530933,18.251176,19.495424,1647,361,699,19.092511,59.92193,59.92193,0.329807525795719
"SLC25A24","Slc25a24",3.773607,4.072956,3.666961,523,140,200,3.83784133333333,4.47428,4.47428,0.883740205713506
"SLC25A25","Slc25a25",149.715573,140.772502,128.649433,3633,829,1294,139.712502666667,39.31723,39.31723,3.49013319284749
"SLC25A26","Slc25a26",14.470427,22.174826,12.249512,494,115,162,16.298255,41.86799,41.86799,0.403523818121633
"SLC25A28","Slc25a28",11.556611,11.841496,11.22609,630,139,261,11.541399,71.52579,71.52579,0.172923300800998
"SLC25A29","Slc25a29",3.562193,4.073706,3.692609,280,74,104,3.77616933333333,99.43779,99.43779,0.0475535088270394
"SLC25A3","Slc25a3",289.103351,266.936043,285.268229,10164,2193,4125,280.435874333333,536.60025,536.60025,0.52350398708582
"SLC25A30","Slc25a30",17.263857,12.863732,20.388084,1531,356,615,16.8385576666667,6.02146,6.02146,2.54057669867331
"SLC25A31","Slc25a31",0,0,0.031896,0,0,1,0.010632,0.02091,0.02091,0.989932511190996
"SLC25A32","Slc25a32",5.939277,4.482062,6.497969,1105,266,482,5.63976933333333,13.41239,13.41239,0.460698699753013
"SLC25A33","Slc25a33",16.530151,17.30252,18.304985,1185,301,524,17.3792186666667,27.43111,27.43111,0.646447453745797
"SLC25A34","Slc25a34",0.21601,0.18545,0.182825,24,5,8,0.194761666666667,1.60991,1.60991,0.457778876155372
"SLC25A35","Slc25a35",2.529519,1.964489,2.155034,256,66,96,2.21634733333333,4.08749,4.08749,0.632207106713396
"SLC25A36","Slc25a36",36.845198,29.269244,39.555678,3405,755,1392,35.2233733333333,15.91088,15.91088,2.14201586986209
"SLC25A37","Slc25a37",3.613713,2.796155,3.816952,786,150,341,3.40894,10.30758,10.30758,0.389910131080213
"SLC25A38","Slc25a38",21.793181,19.009787,21.648055,1476,289,566,20.8170076666667,68.0969,68.0969,0.315745100962079
"SLC25A39","Slc25a39",94.977321,83.224414,99.060134,3453,727,1220,92.420623,105.16654,105.16654,0.879944123638201
"SLC25A4","Slc25a4",369.942541,341.80365,357.578566,27045,6080,10583,356.441585666667,372.66171,372.66171,0.956591419727396
"SLC25A40","Slc25a40",9.259588,7.262642,7.440822,697,150,248,7.987684,7.46411,7.46411,1.06185812802527
"SLC25A41","Slc25a41",0.02368,0,0,1,0,0,0.00789333333333333,0.59587,0.59587,0.631563556764231
"SLC25A42","Slc25a42",4.152921,3.666792,3.720283,513,107,181,3.84666533333333,12.73289,12.73289,0.352923917204123
"SLC25A43","Slc25a43",1.383793,2.461048,1.849466,52,23,29,1.89810233333333,8.54086,8.54086,0.303756928970065
"SLC25A44","Slc25a44",9.296446,8.460421,8.64631,1379,299,495,8.801059,17.41625,17.41625,0.532196239733931
"SLC25A45","Slc25a45",2.596004,4.331462,1.69372,158,54,45,2.87372866666667,5.77057,5.77057,0.57214217808348
"SLC25A46","Slc25a46",31.855263,32.592023,34.637704,5554,1421,2405,33.02833,22.6014,22.6014,1.44179285974561
"SLC25A47","Slc25a47",1.348928,0.752773,2.016292,52,9,28,1.37266433333333,0.06272,0.06272,2.23263355665964
"SLC25A48","Slc25a48",0,0.029438,0,0,1,0,0.00981266666666667,13.92464,13.92464,0.0676607721637954
"SLC25A5","Slc25a5",154.279308,141.363264,146.124881,6857,1532,2537,147.255817666667,238.26598,238.26598,0.619627653152641
"SLC25A51","Slc25a51",39.521931,36.015245,39.676641,4582,1021,1751,38.4046056666667,8.1227,8.1227,4.3194016756735
"SLC26A1","Slc26a1",0.304215,0.391773,0.293685,33,7,14,0.329891,1.23356,1.23356,0.595413152097996
"SLC26A10","Slc26a10",0.220699,0.372089,0.544892,33,7,18,0.379226666666667,1.36946,1.36946,0.582084806946168
"SLC26A11","Slc26a11",2.253707,3.568512,3.319829,230,60,92,3.04734933333333,7.64182,7.64182,0.468344553963556
"SLC26A2","Slc26a2",0.912517,1.227542,1.111975,289,86,128,1.08401133333333,3.75296,3.75296,0.438465994524114
"SLC26A3","Slc26a3",0.015612,0.092996,0.127913,2,1,2,0.0788403333333333,0.01045,0.01045,1.06768304550778
"SLC26A4","Slc26a4",0.008151,0,0,1,0,0,0.002717,0.33453,0.33453,0.751363401347291
"SLC26A5","Slc26a5",0.154418,0.073457,0.031632,7,2,1,0.0865023333333333,0.16726,0.16726,0.930814328712826
"SLC26A6","Slc26a6",6.081614,9.365024,7.958762,202,49,78,7.8018,8.88584,8.88584,0.890344169033689
"SLC26A7","Slc26a7",1.677054,1.976293,1.440008,231,95,98,1.697785,0.34498,0.34498,2.00581793037815
"SLC26A8","Slc26a8",0.944711,1.459896,1.839087,56,19,38,1.41456466666667,0.68996,0.68996,1.42877030620054
"SLC26A9","Slc26a9",0,0,0,0,0,0,0,0,0,1
"SLC27A1","Slc27a1",33.584551,43.591872,39.03134,2067,459,816,38.735921,15.94224,15.94224,2.34537587709772
"SLC27A2","Slc27a2",0.01818,0.074793,0.046486,1,1,1,0.0464863333333333,0.73178,0.73178,0.604283646498593
"SLC27A3","Slc27a3",2.897408,3.974696,3.043151,182,49,93,3.305085,13.09877,13.09877,0.305351814378134
"SLC27A4","Slc27a4",32.284718,31.082178,30.566991,5407,1185,1964,31.3112956666667,67.48012,67.48012,0.471834682337979
"SLC27A5","Slc27a5",0.124673,0.044224,0.226778,5,1,1,0.131891666666667,4.43247,4.43247,0.208356726620978
"SLC27A6","Slc27a6",0.080133,0.287352,0.204772,8,7,8,0.190752333333333,3.86795,3.86795,0.244610633497331
"SLC28A2","Slc28a2",0.025969,0.035584,0.022124,3,1,1,0.0278923333333333,0.22999,0.22999,0.835691618089036
"SLC28A3","Slc28a3",0.035725,0.129794,0,3,0,0,0.055173,0.04182,0.04182,1.01281699333858
"SLC29A1","Slc29a1",43.58355,51.894079,45.676953,1479,336,607,47.0515273333333,29.55326,29.55326,1.57271359368307
"SLC29A2","Slc29a2",4.309257,1.856123,4.384664,292,45,112,3.51668133333333,11.20661,11.20661,0.370019303748816
"SLC29A3","Slc29a3",5.317838,4.77343,4.817868,1194,256,403,4.969712,7.72545,7.72545,0.684172392254841
"SLC29A4","Slc29a4",20.285227,13.972292,20.635239,1586,329,602,18.297586,8.36314,8.36314,2.06101649660264
"SLC2A1","Slc2a1",20.513973,19.58907,24.076709,1554,361,635,21.3932506666667,160.06013,160.06013,0.139036586315103
"SLC2A10","Slc2a10",0.279546,0.701179,0.172553,42,5,10,0.384426,3.3348,3.3348,0.319374826981637
"SLC2A12","Slc2a12",0.155425,0.607827,0.380068,27,4,6,0.381106666666667,1.82944,1.82944,0.488120146271583
"SLC2A13","Slc2a13",1.497174,1.252216,1.449264,385,80,152,1.39955133333333,1.96534,1.96534,0.809199394785533
"SLC2A2","Slc2a2",0.037015,0,0.094834,8,0,5,0.0439496666666667,0,0,1.04394966666667
"SLC2A3","Slc2a3",59.376549,59.833113,55.335789,3067,743,1224,58.181817,74.19154,74.19154,0.787080793929743
"SLC2A4","Slc2a4",0.571286,0.671287,0.545121,37,8,22,0.595898,0.91995,0.91995,0.831218521315659
"SLC2A5","Slc2a5",0.604801,0.428227,0.491123,24,7,8,0.508050333333333,48.25534,48.25534,0.0306169916466587
"SLC2A6","Slc2a6",19.535711,16.538616,18.410555,1499,336,555,18.1616273333333,87.39486,87.39486,0.216773094423514
"SLC2A7","Slc2a7",0.016458,0,0,1,0,0,0.005486,0.01045,0.01045,0.995087337324954
"SLC2A8","Slc2a8",16.087762,16.195423,21.19324,698,169,271,17.825475,41.55437,41.55437,0.442386410608358
"SLC2A9","Slc2a9",1.493402,1.445885,3.423291,124,32,72,2.12085933333333,3.77387,3.77387,0.653737812997282
"SLC30A1","Slc30a1",3.172798,3.016775,3.194144,653,157,275,3.12790566666667,4.63109,4.63109,0.733056240739655
"SLC30A10","Slc30a10",0.074433,0.034887,0.051948,18,2,3,0.053756,0.64814,0.64814,0.639360733918235
