"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"MOB2","Mob2",27.933036,26.221416,27.151623,1529,322,575,27.102025,48.02437,42.8592,67.29308,52.72555,0.52306630644079
"MOB3A","Mob3a",13.729916,16.400994,12.13406,1272,258,412,14.0883233333333,12.78883,14.7838,13.28383,13.61882,1.032116363245
"MOB3B","Mob3b",2.612884,2.59324,2.924317,666,163,293,2.710147,19.74648,16.46943,8.43348,14.88313,0.233590419520586
"MOB3C","Mob3c",1.058944,1.309688,1.318707,125,25,61,1.229113,15.65472,11.57834,8.69566,11.97624,0.17178419942911
"MOB4","Mob4",68.260018,72.555765,68.00186,3719,956,1501,69.605881,11.82801,15.1983,15.64346,14.2232566666667,4.63802736470974
"MOBP","Mobp",2.421838,1.168358,0.678114,129,10,28,1.42277,424.49969,670.63186,198.07763,431.069726666667,0.00560735883694328
"MOCOS","Mocos",2.512391,2.113758,2.559713,288,59,112,2.39528733333333,0.33132,0.3316,0.52436,0.39576,2.43257245753807
"MOCS1","Mocs1",8.890704,7.70127,11.723517,382,94,152,9.438497,32.17086,63.77759,41.46827,45.8055733333333,0.223018248823929
"MOCS2","Mocs2",48.341625,58.053284,47.643393,1757,457,699,51.3461006666667,81.22232,65.51849,63.70995,70.1502533333333,0.735712077108557
"MOCS3","Mocs3",2.413694,2.08032,2.286514,135,27,62,2.260176,4.73783,6.02405,5.37471,5.37886333333333,0.511090429381619
"MOG","Mog",0,0,0,0,0,0,0,140.47834,78.64429,99.36654,106.163056666667,0.00933157406204383
"MOGAT1","Mogat1",0.334247,0.337917,0.88177,6,2,3,0.517978,0,0,0.39327,0.13109,1.34204882016462
"MOGAT2","Mogat2",0,0,0,0,0,0,0,0,0.1658,0.10924,0.09168,0.916019346328594
"MOGS","Mogs",10.629081,8.541345,8.610959,836,165,260,9.26046166666667,26.7704,25.89238,30.45667,27.7064833333333,0.357426632427402
"MOK","Mok",1.802102,2.183449,2.669995,81,28,40,2.21851533333333,33.24764,47.63976,53.41935,44.7689166666667,0.0703209856762322
"MON1A","Mon1a",10.869256,8.002259,9.086715,945,169,307,9.31941,23.70572,21.85792,30.71886,25.4275,0.390479992432126
"MON1B","Mon1b",8.207672,6.666472,7.612149,1709,345,620,7.495431,21.93317,22.99088,14.00483,19.64296,0.411541319655708
"MON2","Mon2",36.590372,37.361402,40.462128,2925,656,1158,38.1379673333333,8.86273,20.89075,10.59648,13.4499866666667,2.70851234926168
"MORC1","Morc1",0.319067,0.365673,0.206495,30,8,10,0.297078333333333,0.03313,0,0.06555,0.0328933333333333,1.25577181251372
"MORC2","Morc2a",8.008258,6.859092,8.585456,1235,326,448,7.817602,16.86403,14.64563,16.03673,15.8487966666667,0.523337195791826
"MORC3","Morc3",57.83706,79.927425,75.799908,975,219,381,71.188131,12.77226,12.7113,16.10227,13.8619433333333,4.85724708949009
"MORC4","Morc4",8.163026,6.862713,7.328857,383,91,138,7.451532,3.85984,5.77535,3.4302,4.35513,1.57821229363246
"MORF4L1","Morf4l1",226.203672,240.683818,228.771387,11662,2381,4278,231.886292333333,359.67755,377.47048,356.95922,364.702416666667,0.636819123198757
"MORF4L2","Morf4l2",235.978115,267.080945,226.919297,8225,2094,3050,243.326119,195.01309,143.58248,260.82624,199.80727,1.21671948928941
"MORN2","Morn2",11.737467,10.032869,13.336227,207,43,92,11.7021876666667,50.45955,52.14398,35.80953,46.1376866666667,0.269469899031956
"MORN3","Morn3",1.331569,0.689893,1.56051,11,5,6,1.19399066666667,1.92164,2.90149,5.22177,3.3483,0.504562855982031
"MORN4","Morn4",28.005742,28.063396,26.487418,1986,482,731,27.518852,30.08357,35.31532,28.92729,31.44206,0.879070317976109
"MORN5","Morn5",1.133097,0.77629,1.091776,24,4,9,1.00038766666667,9.87324,20.11702,6.92594,12.3054,0.150344045775901
"MOS","Mos",0.091327,0,0,5,0,0,0.0304423333333333,0.23192,0.13817,0,0.123363333333333,0.917283217955604
"MOSPD1","Mospd1",13.153811,13.072674,13.37873,857,213,342,13.2017383333333,3.46226,4.00682,3.21172,3.56026666666667,3.11423418221157
"MOSPD2","Mospd2",11.6706,12.001321,12.417693,1034,266,433,12.0298713333333,6.27845,6.43855,5.24362,5.98687333333333,1.86490733575629
"MOSPD3","Mospd3",11.137835,10.175065,11.301681,315,50,115,10.871527,31.95551,38.79711,61.10999,43.9542033333333,0.264080466780229
"MOV10","Mov10",1.309323,1.502429,2.064397,168,43,59,1.625383,43.86635,50.12675,34.45493,42.81601,0.0599183494800188
"MOV10L1","Mov10l1",0.131478,0.450443,2.339563,11,5,8,0.973828,1.82224,1.79616,3.58314,2.40051333333333,0.580450010488613
"MOXD1","Moxd1",15.383357,14.64261,14.445678,1912,443,715,14.8238816666667,8.87929,17.29843,7.38476,11.1874933333333,1.29837048799753
"MOXD2P","Moxd2",0,0,0,0,0,0,0,0,0,0,0,1
"MPC1","Mpc1",116.546144,100.130412,118.427601,2885,654,1164,111.701385666667,132.24511,137.89002,138.75921,136.298113333333,0.820851670357985
"MPC2","Mpc2",77.828681,59.275584,87.700573,1222,227,554,74.934946,69.39431,76.68233,69.45608,71.84424,1.04242896898917
"MPDU1","Mpdu1",33.551511,30.974512,40.445415,1029,222,434,34.9904793333333,70.20604,47.80556,49.37739,55.79633,0.633676143041872
"MPDZ","Mpdz",44.93657,43.218909,44.990262,4561,1002,1772,44.3819136666667,31.04439,34.84555,25.40969,30.43321,1.4437568949104
"MPEG1","Mpeg1",1.169149,1.5154,1.210179,212,67,86,1.29824266666667,2.41861,1.21586,0.54621,1.39356,0.96017758763794
"MPG","Mpg",6.830149,6.428547,6.546888,435,102,158,6.60186133333333,38.44932,40.86961,37.38262,38.9005166666667,0.190520373378624
"MPHOSPH10","Mphosph10",8.201416,7.739194,9.19522,641,145,250,8.37861,23.70572,17.96163,30.1071,23.9248166666667,0.376275987319198
"MPHOSPH6","Mphosph6",6.625824,9.513206,7.568622,240,83,109,7.90255066666667,37.65416,31.1427,37.90698,35.5679466666667,0.243452298479251
"MPHOSPH8","Mphosph8",31.60264,35.20527,31.110047,2684,763,1129,32.639319,74.31436,78.89299,110.09411,87.7671533333333,0.378961335773375
"MPHOSPH9","Mphosph9",3.278877,2.658722,8.663493,566,117,235,4.86703066666667,23.98734,25.69894,16.77957,22.1552833333333,0.253377623681277
"MPI","Mpi",21.308721,23.964124,22.923563,1379,309,574,22.732136,61.32674,56.84164,45.94719,54.70519,0.426030967671055
"MPL","Mpl",0.024631,0,0.061236,3,0,2,0.0286223333333333,0.31475,0.22107,0.32773,0.28785,0.798712841816464
"MPLKIP","Mplkip",4.750584,3.872451,5.293564,254,58,99,4.63886633333333,17.54323,18.92879,18.13418,18.2020666666667,0.293659345695429
"MPND","Mpnd",181.211264,150.44625,178.226375,3204,619,1209,169.961296333333,20.82326,21.27762,31.61464,24.57184,6.68552972071362
"MPO","Mpo",0.152291,0.083726,0.154322,9,2,6,0.130113,2.13699,0.96716,3.18987,2.09800666666667,0.36478714270036
"MPP1","Mpp1",154.021028,242.958976,153.356864,2267,563,903,183.445622666667,47.61023,32.44146,46.62449,42.2253933333333,4.26706638027123
"MPP2","Mpp2",5.37999,6.256061,8.497968,843,168,329,6.71133966666667,25.62736,24.01331,34.30199,27.9808866666667,0.266083634892238
"MPP3","Mpp3",1.289362,1.371405,1.26824,147,35,58,1.309669,16.74807,4.36606,4.47892,8.53101666666667,0.242331860364669
"MPP4","Mpp4",0.304855,0.404744,0.376562,33,8,14,0.362053666666667,2.31922,2.92913,3.62684,2.95839666666667,0.344092262944846
"MPP5","Mpp5",9.015198,10.943171,14.088959,1841,464,742,11.3491093333333,12.24216,12.46261,6.9041,10.53629,1.07045760234298
"MPP6","Mpp6",9.296968,10.533926,12.444063,416,117,178,10.758319,6.0631,5.36085,7.95282,6.45892333333333,1.57640968736775
"MPP7","Mpp7",3.510841,2.20328,3.979873,376,94,167,3.23133133333333,4.30712,4.72529,5.72428,4.91889666666667,0.714885150329256
"MPPE1","Mppe1",19.507677,27.800058,21.878092,638,176,249,23.0619423333333,250.16077,193.37763,34.9356,159.491333333333,0.149926739553953
"MPPED1","Mpped1",2.279922,2.674093,1.66578,276,70,79,2.20659833333333,5.51643,3.45416,45.48838,18.15299,0.167420247874266
"MPPED2","Mpped2",35.452172,25.20194,36.907273,1884,473,730,32.5204616666667,69.85815,62.53409,49.15891,60.51705,0.544897092215356
"MPRIP","Mprip",109.466774,89.501278,95.732379,14348,2938,5223,98.233477,371.02515,601.65921,666.39816,546.36084,0.18129444006261
"MPST","Mpst",10.328172,9.860473,10.164812,487,115,199,10.117819,30.82903,46.1752,39.41452,38.80625,0.27929832626786
"MPV17","Mpv17",33.77009,24.096772,29.046697,1492,316,549,28.9711863333333,123.58118,108.29479,111.77643,114.5508,0.259376709926139
"MPV17L","Mpv17l",18.038212,15.424715,20.199196,1456,373,594,17.8873743333333,6.27845,5.91352,7.5814,6.59112333333333,2.48808687515286
"MPV17L2","Mpv17l2",16.628542,13.776152,22.524895,403,68,164,17.6431963333333,8.76333,8.42815,12.23511,9.80886333333333,1.72480637032756
"MPZ","Mpz",927.746342,1275.601512,1233.454367,37668,9770,17980,1145.60074033333,4.22429,3.97919,4.63186,4.27844666666667,217.223136415132
"MPZL1","Mpzl1",19.116591,10.900631,18.214689,654,146,240,16.0773036666667,26.48878,30.92163,28.40292,28.6044433333333,0.576849342322825
"MPZL2","Mpzl2",0.770241,0.764743,0.752077,98,22,38,0.762353666666667,2.74993,0.85663,0.83024,1.47893333333333,0.71093225580895
"MPZL3","Mpzl3",3.027044,4.417095,4.050376,418,96,182,3.831505,1.83881,0.88426,0.61176,1.11161,2.28806692523714
"MR1","Mr1",2.027703,2.564537,2.617318,220,70,115,2.403186,4.0255,3.50943,1.85711,3.13068,0.823880329630957
"MRAP","Mrap",0.494722,0.961128,0.933695,17,8,11,0.796515,0,0,0,0,1.796515
"MRAP2","Mrap2",3.588005,2.557271,2.305204,283,48,71,2.81682666666667,7.10675,5.52665,11.6889,8.10743333333333,0.419089168920625
"MRAS","Mras",58.528354,41.198996,58.383165,3577,781,1394,52.703505,116.4413,96.60592,88.9667,100.671306666667,0.528207089696103
"MRC1","Mrc1",1.116094,1.859175,1.330132,237,90,109,1.43513366666667,0.01657,0,0.06555,0.0273733333333333,2.37025196942364
"MRC2","Mrc2",1.28737,2.154759,2.05358,221,98,109,1.831903,33.09855,53.52565,7.77803,31.46741,0.087222941404935
"MREG","Mreg",1.57106,1.854853,1.837823,135,39,63,1.75457866666667,8.051,8.51105,11.42672,9.32959,0.266668731930954
"MRFAP1","Mrfap1",120.84671,141.445455,124.018863,7057,1990,3066,128.770342666667,412.2244,382.8866,301.8357,365.6489,0.353936266184534
"MRGPRD","Mrgprd",56.330463,44.927949,49.892239,7360,1427,2543,50.3835503333333,0.29819,0,0,0.0993966666666667,46.7379535442167
"MRGPRE","Mrgpre",8.075654,6.180912,6.172699,1293,240,387,6.809755,0.16566,0.4145,0.17479,0.25165,6.23956777054288
"MRGPRF","Mrgprf",0.918313,1.226454,1.413665,77,25,45,1.186144,1.70628,2.56989,1.79157,2.02258,0.723270848083425
"MRGPRG","Mrgprg",0,0,0,0,0,0,0,0,0,0,0,1
"MRGPRX1","Mrgprb2",0.051126,0.051027,0,4,1,0,0.034051,0,0,0,0,1.034051
"MRGPRX2","Mrgprb1",0.017887,0.024567,0.031512,3,1,2,0.0246553333333333,0,0,0,0,1.02465533333333
"MRGPRX3","Mrgpra1",0.813473,0.554675,0.762255,30,5,11,0.710134333333333,3.79358,4.28316,9.94102,6.00592,0.244098467201072
"MRGPRX4","Mrgprx1",13.216004,13.580907,13.99245,547,137,227,13.5964536666667,0,0,0,0,14.5964536666667
"MRI1","Mri1",8.682291,7.073585,6.912569,409,101,170,7.55614833333333,24.81563,23.48828,33.66839,27.3241,0.302080148471914
"MRM1","Mrm1",75.095764,107.27175,24.297642,791,164,332,68.8883853333333,9.24374,9.94798,7.64694,8.94622,7.02662773730456
"MRO","Mro",0.681937,1.406081,1.011508,42,14,20,1.03317533333333,36.56081,51.72948,26.65505,38.3151133333333,0.0517148536771355
"MRPL1","Mrpl1",4.666154,4.450676,4.876481,531,123,226,4.664437,29.12275,46.83839,89.94988,55.3036733333333,0.100605105575705
"MRPL10","Mrpl10",24.905721,20.199069,23.227705,1529,307,557,22.7774983333333,48.8858,53.02825,66.74687,56.2203066666667,0.415543007692141
"MRPL11","Mrpl11",67.962838,81.737433,48.15672,1051,266,367,65.9523303333333,23.45723,31.52956,18.48375,24.49018,2.62659307754333
"MRPL12","Mrpl12",32.020625,28.141994,31.228779,1324,257,486,30.4637993333333,60.08431,61.56693,55.4294,59.02688,0.524161831055243
"MRPL13","Mrpl13",35.732814,31.668974,36.276903,1005,215,388,34.5595636666667,38.34992,27.68854,27.22311,31.08719,1.10821682006641
"MRPL14","Mrpl14",29.52587,22.789083,25.250666,412,72,130,25.8552063333333,34.0925,27.02534,23.72737,28.2817366666667,0.917131611387804
"MRPL15","Mrpl15",39.905418,32.304993,40.654084,995,199,381,37.6214983333333,34.70544,41.03541,26.74245,34.1611,1.09841553117887
"MRPL16","Mrpl16",14.705206,15.093356,12.142682,597,148,196,13.9804146666667,41.31521,36.39302,29.99786,35.90203,0.405950964395906
"MRPL17","Mrpl17",74.59665,65.374014,69.365083,1085,221,408,69.7785823333333,49.71409,62.17486,35.13223,49.00706,1.41537179616905
"MRPL18","Mrpl18",261.89138,269.214503,250.757013,1009,233,380,260.620965333333,88.4119,102.29837,139.89533,110.201866666667,2.35266702957025
"MRPL19","Mrpl19",23.782596,24.826145,27.507544,1057,249,388,25.372095,19.99497,22.21715,11.33932,17.85048,1.39901450785338
"MRPL2","Mrpl2",199.054225,141.282845,203.969392,652,162,270,181.435487333333,104.59672,70.07798,97.859,90.8445666666667,1.9863503520622
"MRPL20","Mrpl20",105.950774,99.101458,99.298463,1320,309,470,101.450231666667,140.4949,122.74699,110.50923,124.583706666667,0.815792385700141
"MRPL21","Mrpl21",31.538207,30.611312,27.914345,633,135,220,30.021288,146.14385,118.46383,188.59542,151.0677,0.203996562057557
"MRPL22","Mrpl22",27.175184,28.906762,28.781003,531,115,201,28.2876496666667,43.66756,31.36376,30.7844,35.2719066666667,0.807447205238361
"MRPL23","Mrpl23",1.104528,0.929061,1.752811,36,13,16,1.26213333333333,91.72506,107.74212,116.71417,105.393783333333,0.0212618939045154
"MRPL24","Mrpl24",30.228741,31.091745,29.947477,1014,279,406,30.4226543333333,79.81422,62.17486,60.43268,67.47392,0.458899597588882
"MRPL27","Mrpl27",64.494975,80.610513,59.54405,1269,303,473,68.2165126666667,83.01143,72.78604,71.92495,75.9074733333333,0.899997226103991
"MRPL28","Mrpl28",35.944779,30.390497,32.47819,1271,254,450,32.937822,143.92403,128.05258,112.2571,128.077903333333,0.262925110523048
"MRPL3","Mrpl3",29.978093,27.147842,40.474503,1786,389,711,32.5334793333333,50.7743,41.00777,33.20957,41.66388,0.785992256994285
"MRPL30","Mrpl30",67.677841,70.462756,61.355618,1031,251,370,66.4987383333333,2.58427,1.46456,1.02687,1.6919,25.0747569870104
"MRPL32","Mrpl32",18.866384,17.215082,22.744091,520,124,222,19.608519,39.44327,38.41025,34.19275,37.3487566666667,0.537397318487596
"MRPL33","Mrpl33",43.759734,45.319277,42.813431,384,84,144,43.9641473333333,162.87535,181.13609,120.27546,154.7623,0.28867156772424
"MRPL34","Mrpl34",15.91402,13.394656,18.611488,262,54,126,15.973388,80.64252,95.36242,92.46244,89.4891266666667,0.187573785108178
"MRPL35","Mrpl35",23.836879,21.091211,24.019015,1528,315,582,22.9823683333333,33.64522,28.02014,12.51914,24.7281666666667,0.932144472011868
"MRPL36","Mrpl36",25.422333,20.911935,24.131453,708,146,271,23.4885736666667,52.00018,77.53896,68.88802,66.1423866666667,0.364725993257314
"MRPL37","Mrpl37",26.990347,24.149644,25.250207,1235,253,489,25.4633993333333,40.8845,39.29451,28.81804,36.33235,0.708859724430242
"MRPL38","Mrpl38",56.891799,46.536471,47.610599,885,174,354,50.3462896666667,157.83934,137.75186,193.51131,163.03417,0.313021912853076
"MRPL39","Mrpl39",10.303514,11.771817,12.246706,843,219,391,11.440679,12.78883,13.5403,14.72582,13.6849833333333,0.847170113687565
"MRPL4","Mrpl4",25.954961,31.390349,25.35881,864,180,309,27.56804,51.76825,49.43592,47.14886,49.45101,0.566253083932314
"MRPL40","Mrpl40",24.39999,25.133497,22.915346,703,169,250,24.149611,36.52768,36.19959,27.63823,33.4551666666667,0.729922778876898
"MRPL41","Mrpl41",66.176326,97.652296,59.100347,1271,342,421,74.3096563333333,183.05255,218.10941,221.17139,207.44445,0.3612936508184
"MRPL42","Mrpl42",71.230876,71.381185,66.310032,1321,298,471,69.6406976666667,7.78595,12.37971,9.41666,9.86077333333333,6.50420513333612
"MRPL43","Mrpl43",18.79691,20.713868,17.938176,958,228,359,19.1496513333333,69.5434,81.87738,74.59045,75.3370766666667,0.263956287209147
"MRPL44","Mrpl44",14.198086,12.278739,14.577062,750,159,305,13.684629,16.64867,14.5351,13.13089,14.7715533333333,0.93108324143088
"MRPL45","Mrpl45",15.72403,22.748368,13.194502,1047,218,349,17.2223,23.34127,16.63523,13.91743,17.9646433333333,0.960856456919042
"MRPL46","Mrpl46",16.425539,14.265772,17.996239,659,139,266,16.2291833333333,19.96184,15.1154,19.9039,18.3270466666667,0.891454531594239
"MRPL47","Mrpl47",15.856531,13.654828,16.661485,543,139,219,15.390948,24.53401,25.20154,24.55761,24.7643866666667,0.636186229156629
"MRPL48","Mrpl48",42.581022,47.467127,43.22846,1493,372,591,44.4255363333333,56.19133,48.80036,76.25093,60.4142066666667,0.73965844059317
"MRPL49","Mrpl49",38.937725,34.005993,41.072732,1231,298,438,38.0054833333333,37.90265,34.95609,24.12064,32.32646,1.17040583768373
"MRPL50","Mrpl50",15.244273,13.673783,14.980959,1247,276,482,14.633005,9.70758,10.63881,8.95785,9.76808,1.45179131284314
"MRPL51","Mrpl51",54.340622,54.39018,55.520302,1548,346,682,54.750368,201.82165,189.81294,196.70118,196.111923333333,0.282836101729479
"MRPL52","Mrpl52",133.970632,108.396702,127.406671,378,79,174,123.258001666667,176.50904,193.0184,136.53068,168.68604,0.732281816858162
"MRPL53","Mrpl53",30.557256,25.426084,28.595402,622,125,227,28.192914,85.04903,105.78016,80.22734,90.3521766666667,0.319564514664183
"MRPL54","Mrpl54",43.490267,31.294924,44.654428,701,122,287,39.8132063333333,67.19105,69.35951,42.62624,59.7256,0.672092269707229
"MRPL55","Mrpl55",23.750462,19.674623,18.580686,591,115,180,20.6685903333333,163.2398,137.64132,161.94037,154.27383,0.139550820207973
"MRPL9","Mrpl9",20.319318,22.431452,19.973057,1249,313,481,20.9079423333333,69.31148,79.33512,83.81048,77.4856933333333,0.279132940067039
"MRPS10","Mrps10",32.909721,32.473209,40.587789,852,230,395,35.323573,29.91791,22.76982,33.55915,28.74896,1.22100312078136
"MRPS11","Mrps11",17.902009,19.874681,16.67442,493,119,165,18.15037,46.2187,50.78995,38.9994,45.3360166666667,0.41329340279214
"MRPS12","Mrps12",88.75969,76.617527,80.986265,792,172,315,82.1211606666667,23.05965,23.18431,21.8921,22.71202,3.50544410247067
"MRPS14","Mrps14",26.41497,26.358619,29.893229,666,165,292,27.555606,25.74332,22.35532,17.12915,21.7425966666667,1.25560007146648
"MRPS15","Mrps15",37.487936,40.032272,43.065895,828,174,371,40.1953676666667,62.48635,63.28019,98.44891,74.7384833333333,0.543915930892904
"MRPS16","Mrps16",19.230209,17.340375,20.41095,526,122,225,18.9938446666667,39.19478,43.88163,44.43965,42.5053533333333,0.459572055730153
"MRPS17","Mrps17",72.093594,70.306388,61.693852,1046,234,393,68.031278,22.09883,23.95805,26.26178,24.10622,2.74956875228529
"MRPS18A","Mrps18a",42.650477,42.085881,39.693102,1239,298,418,41.4764866666667,46.38436,45.0975,37.92883,43.1368966666667,0.962380454327366
"MRPS18B","Mrps18b",47.066818,32.042876,48.573852,610,142,249,42.561182,65.65043,58.41674,65.6763,63.2478233333333,0.67801802053268
"MRPS18C","Mrps18c",160.105412,136.289219,203.683441,463,85,208,166.692690666667,79.5823,49.43592,82.60881,70.5423433333333,2.34396418754898
"MRPS2","Mrps2",9.708501,9.079554,9.62314,802,183,308,9.47039833333333,38.81377,30.9769,26.76429,32.1849866666667,0.315516122953593
"MRPS21","Mrps21",321.549497,221.816965,248.825857,833,183,285,264.064106333333,112.73055,99.97717,135.00129,115.903003333333,2.26738491548877
"MRPS22","Mrps22",12.67495,11.156042,13.27332,534,115,221,12.368104,25.66049,30.1479,19.37953,25.06264,0.512922098452037
"MRPS23","Mrps23",88.958418,98.269441,79.967244,1295,287,471,89.0650343333333,38.49902,33.90602,27.00463,33.1365566666667,2.63837490151077
"MRPS24","Mrps24",20.054314,13.289199,17.148557,388,62,141,16.83069,119.85386,112.99245,98.84218,110.56283,0.159826440401342
"MRPS25","Mrps25",41.189225,37.666948,38.120385,1175,271,459,38.992186,93.38165,87.0448,92.13472,90.8537233333333,0.435389928123763
"MRPS26","Mrps26",22.166228,21.222042,23.655761,890,199,413,22.3480103333333,71.74666,72.28864,71.44428,71.8265266666667,0.320597609167868
"MRPS27","Mrps27",14.463342,12.326965,15.098407,953,217,370,13.9629046666667,192.31285,183.59545,186.34504,187.41778,0.079413443182839
"MRPS28","Mrps28",8.860002,10.605924,8.116391,216,63,79,9.19410566666667,473.84933,494.33159,753.28927,573.823396666667,0.0177343262744368
"MRPS30","Mrps30",5.71236,4.6858,6.002658,746,151,318,5.46693933333333,18.68627,12.73894,13.65525,15.02682,0.403507329172807
"MRPS31","Mrps31",9.153616,8.393024,9.808969,535,119,220,9.11853633333333,17.361,14.5351,16.40815,16.1014166666667,0.591678252776329
"MRPS33","Mrps33",74.579016,51.739758,70.874777,1011,176,387,65.7311836666667,60.9623,67.31465,43.54387,57.2736066666667,1.14513563659065
"MRPS34","Mrps34",27.58658,25.572956,28.822771,782,171,351,27.3274356666667,113.42632,114.12541,129.49549,119.01574,0.2360310044888
"MRPS35","Mrps35",26.070555,18.065013,30.040743,449,105,198,24.725437,25.47826,22.93562,23.42149,23.9451233333333,1.03128121101025
"MRPS36","Mrps36",36.207772,27.034068,30.409278,594,105,228,31.2170393333333,55.03173,54.71388,44.22117,51.32226,0.615742502967825
