"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"HINT1",3935,54.0909,4577,67.5306,3592,51.9103,57.8439333333,100.662404,91.808813,109.370801,100.614006,1090,803,1019,0.579092741735819
"HINT2",250,18.2358,296,23.1749,222,17.0246,19.4784333333,12.035865,8.695764,11.301551,10.6777266666667,58,40,58,1.75363184272453
"HINT3",1556,11.5796,1570,12.5408,1548,12.1114,12.0772666667,6.666262,6.496634,7.197197,6.78669766666667,323,254,306,1.67943680704097
"HIP1",2846,2.41749,2400,2.18817,2030,1.81286,2.13950666667,10.13429,8.849558,9.111053,9.364967,1164,733,972,0.30289596355396
"HIP1R",757,4.63879,760,4.99876,454,2.92484,4.18746333333,29.934821,19.555539,28.768568,26.0863093333333,946,434,687,0.191516063317867
"HIPK1",1245,4.48029,1421,5.48873,1774,6.71164,5.56022,5.757014,7.939936,5.767656,6.488202,588,703,498,0.876074123000421
"HIPK2",2513,2.02847,3113,2.69709,3032,2.57302,2.43286,5.243623,6.329368,4.465904,5.34629833333333,1280,1240,962,0.540923199586951
"HIPK3",2835,4.93535,4091,7.64424,4802,8.7887,7.12276333333,4.410214,5.812086,4.181102,4.801134,493,526,415,1.40020267301703
"HIPK4",63,1.00871,70,1.203,30,0.504993,0.905567666667,0.217995,0.101171,0.31258,0.210582,8,3,10,1.57409218596262
"HIRA",2122,3.17518,1972,3.16716,2099,3.30197,3.21477,12.720366,12.60078,13.520661,12.947269,547,481,477,0.302193210728208
"HIRIP3",250,11.6622,376,18.8264,271,13.2906,14.5930666667,2.644661,4.241083,3.185239,3.35699433333333,61,50,54,3.57885860612779
"HIVEP1",640,0.715622,686,0.82332,703,0.826413,0.788451666667,6.59528,8.420829,7.117192,7.377767,434,542,361,0.213475937760862
"HIVEP2",1288,1.09639,1308,1.19508,1151,1.03006,1.10717666667,6.067287,5.487401,1.592892,4.38252666666667,283,277,216,0.391484668291471
"HIVEP3",844,0.278431,840,0.297437,962,0.333647,0.303171666667,2.505469,2.465005,2.563816,2.51143,227,192,182,0.371122780937396
"HJURP",36,0.297346,13,0.115251,38,0.329975,0.247524,0.88109,2.610643,0.785055,1.425596,24,57,18,0.514316481392614
"HJV",9,0.0815546,8,0.0778102,5,0.0476337,0.0689995,0.266668,0,0,0.0888893333333333,2,0,0,0.98173383398619
"HK1",8507,11.2673,7333,10.4247,6063,8.44244,10.0448133333,221.226327,211.608895,267.969684,233.601635333333,4177,2987,3570,0.0470790125465536
"HK2",251,0.738468,335,1.0579,428,1.32385,1.04007266667,5.253097,3.957621,4.555763,4.588827,462,280,350,0.365026984494242
"HK3",181,1.71125,32,0.324733,517,5.13883,2.39160433333,0,0.44453,0.226856,0.223795333333333,0,2,3,2.77138197944591
"HKDC1",260,0.961897,232,0.921263,263,1.02294,0.9687,2.440585,1.421674,2.401276,2.087845,80,48,79,0.637564385518055
"HLCS",1293,0.943751,1497,1.17279,1462,1.12187,1.07947033333,3.738699,4.471907,5.071172,4.42725933333333,343,259,330,0.383152933296965
"HLF",712,2.06525,1156,3.59907,944,2.87874,2.84768666667,0.056337,0.02807,0.164869,0.083092,5,1,13,3.55250215740676
"HLTF",1030,3.18884,1144,3.80156,1055,3.43389,3.47476333333,6.88587,10.382463,6.089072,7.78580166666667,456,425,384,0.509317590255566
"HLX",230,7.13817,103,3.43113,114,3.71965,4.76298333333,0.134216,0.497006,0.152759,0.261327,2,4,3,4.5689843580055
"HM13",1662,4.57143,1524,4.49932,1994,5.76613,4.94562666667,300.835736,281.586533,328.731736,303.718001666667,2640,1907,2470,0.0195118983261579
"HMBOX1",3639,3.64587,3555,3.82295,3064,3.22735,3.56539,21.831775,33.354252,25.986065,27.057364,240,252,202,0.162716283682245
"HMBS",282,5.67309,276,5.95964,291,6.15463,5.92912,10.193464,11.673729,12.055123,11.3074386666667,161,143,162,0.563002602545301
"HMCES",849,5.42123,865,5.92853,649,4.35686,5.23554,10.635713,10.001407,12.124697,10.9206056666667,204,168,210,0.523089193146981
"HMCN1",134,0.0512741,297,0.121981,163,0.0655721,0.0796090666667,111.299133,129.436088,105.049216,115.261479,3504,4016,2806,0.00928604277145571
"HMCN2",46,0.0477655,39,0.0434672,64,0.0698673,0.0537,0.153494,0.016563,0.076627,0.082228,7,3,5,0.973639565784659
"HMG20A",830,2.22407,1040,2.99119,1170,3.29605,2.83710333333,25.361822,26.438657,20.104645,23.9683746666667,727,573,698,0.153678538733745
"HMG20B",702,19.4295,696,20.6763,620,18.0407,19.3821666667,98.632043,101.06114,120.129355,106.607512666667,1128,868,1123,0.189412115953627
"HMGA1",828,15.4558,805,16.1286,691,13.5606,15.0483333333,17.612107,20.367731,22.055723,20.0118536666667,461,409,522,0.763775228396873
"HMGA2",190,0.233481,80,0.105518,120,0.155031,0.164676666667,39.738871,87.75672,34.025142,53.8402443333333,1906,3045,1680,0.0212376272357175
"HMGB2",974,55.6614,838,51.402,1395,83.8122,63.6252,3.094924,5.278606,2.411029,3.594853,36,58,35,14.0646936909625
"HMGB3",628,10.69,665,12.1501,621,11.1134,11.3178333333,21.068301,24.824659,20.493986,22.128982,470,419,459,0.532571357152684
"HMGCL",586,2.78674,580,2.96051,619,3.09476,2.94733666667,10.704076,12.095888,12.201634,11.6671993333333,196,161,192,0.311618737717556
"HMGCLL1",615,0.741753,778,1.00717,494,0.626396,0.791773,4.169405,2.373852,4.822537,3.788598,68,46,85,0.374174862872181
"HMGCR",7191,48.7433,5931,43.1513,3919,27.9279,39.9408333333,133.0401,151.818947,138.456482,141.105176333333,3472,2723,3235,0.288102336520563
"HMGCS1",17938,120.33,15566,112.077,10342,72.936,101.781,78.277928,101.709442,83.272558,87.7533093333333,2977,2827,2935,1.15805259287834
"HMGCS2",1,0.00835481,0,0,0,0,0.00278493666667,0,0,0,0,0,0,0,1.00278493666667
"HMGN1",1302,31.0184,1247,31.8872,2150,53.85,38.9185333333,144.474747,161.875683,134.348985,146.899805,1945,1647,1671,0.269902542016874
"HMGN2",2100,87.2872,2049,91.4142,3098,135.379,104.693466667,45.926704,43.267171,53.074318,47.422731,571,457,598,2.18272419758811
"HMGN3",1118,5.8313,1274,7.13236,1364,7.47956,6.81440666667,23.528643,46.36707,25.863335,31.9196826666667,233,365,223,0.237377946373177
"HMGN4",1178,24.0191,1129,24.7085,1502,32.1973,26.9749666667,26.543701,14.002774,48.46787,29.6714483333333,314,310,349,0.912084958058442
"HMGN5",156,0.308939,192,0.408122,233,0.485112,0.400724333333,2.736207,3.076991,0.846363,2.21985366666667,37,33,13,0.435027326811125
"HMGXB3",1555,5.11624,1364,4.81699,1604,5.54834,5.16052333333,43.327672,33.974885,44.494653,40.59907,1750,1226,1477,0.148092813933821
"HMGXB4",487,2.21813,552,2.69859,604,2.89223,2.60298333333,4.292752,5.555423,4.677818,4.84199766666667,224,246,226,0.616738235601829
"HMMR",86,0.473365,51,0.301306,66,0.381926,0.385532333333,0.582478,1.846389,1.35733,1.26206566666667,21,46,28,0.612507564988019
"HMOX1",800,10.0931,462,6.2563,896,11.8845,9.4113,1.285734,1.248076,1.28735,1.27372,28,22,21,4.57897190507186
"HMOX2",1255,6.14862,1398,7.35159,1021,5.25893,6.25304666667,29.989682,27.52797,28.805405,28.7743523333333,316,230,295,0.243600484923059
"HMX1",137,0.928962,112,0.815147,59,0.420598,0.721569,6.054266,1.86129,6.386541,4.76736566666667,92,22,67,0.298501794320076
"HMX3",0,0,1,0.0542886,2,0.10635,0.0535462,0.174192,0.097955,0.177761,0.149969333333333,7,3,6,0.91615156114308
"HNF1A",37,0.269665,26,0.203393,13,0.0996103,0.190889433333,0.030397,0,0,0.0101323333333333,1,0,0,1.17894397994685
"HNF1B",9,0.0267966,11,0.0351537,5,0.0156511,0.0258671333333,0.053285,0.538223,0,0.197169333333333,2,16,0,0.856910634752839
"HNF4A",5,0.0110713,9,0.0213901,5,0.0116396,0.0147003333333,0.009976,0.02484,0.010931,0.015249,1,2,1,0.999459574285028
"HNF4G",24,0.0263828,32,0.0377572,35,0.0404497,0.0348632333333,0.016859,0.508967,0.038258,0.188028,1,3,2,0.871076467333514
"HNMT",553,1.84561,692,2.47892,1090,3.82455,2.71636,4.48627,3.59722,4.212576,4.09868866666667,23,24,25,0.728885453292369
"HNRNPA0",1575,31.5794,1921,41.3419,2170,45.7426,39.5546333333,15.228728,16.897978,15.654939,15.927215,2090,1867,1912,2.39582431801687
"HNRNPA1",8313,210.596,8301,225.717,13324,354.867,263.726666667,640.422086,681.888383,653.634291,658.648253333333,7407,6291,6794,0.401314890669813
"HNRNPA2B1",11179,68.5899,12234,80.5687,16079,103.718,84.2922,467.668805,498.582298,427.0332,464.428101,8651,7869,7036,0.183255372455476
"HNRNPA3",5493,84.2069,5755,94.6943,7979,128.595,102.498733333,103.12981,128.41008,98.595644,110.045178,3518,3237,3039,0.93204167166088
"HNRNPAB",1265,33.3274,1362,38.5149,1799,49.8288,40.5570333333,73.59339,89.816019,79.312363,80.9072573333333,1498,1483,1395,0.507366925548217
"HNRNPC",5593,16.188,6103,18.9597,6922,21.0629,18.7368666667,308.612577,389.475267,329.660949,342.582931,2973,3011,2842,0.0574442583898325
"HNRNPCL1",157,20.8101,157,22.3365,176,24.526,22.5575333333,0,0,0,0,0,0,0,23.5575333333
"HNRNPCL2",11,1.40577,14,1.92039,14,1.881,1.73572,0,0,0,0,0,0,0,2.73572
"HNRNPCL3",5,0.641804,8,1.10221,6,0.809696,0.851236666667,0,0,0,0,0,0,0,1.851236666667
"HNRNPCL4",5,0.990357,8,1.7008,6,1.24943,1.313529,0,0,0,0,0,0,0,2.313529
"HNRNPD",2816,22.3554,3087,26.3043,3938,32.8672,27.1756333333,103.614127,115.998687,106.155325,108.589379666667,1448,1331,1297,0.257101859860879
"HNRNPF",1590,11.795,1534,12.2142,2435,18.9905,14.3332333333,35.915542,36.125494,39.155982,37.0656726666667,1076,954,999,0.402809992813473
"HNRNPH1",6257,53.0447,6841,62.2495,9409,83.8605,66.3849,840.813476,1156.034129,860.139954,952.329186333333,4908,5168,4139,0.0706837690128568
"HNRNPH2",1743,51.5055,1891,59.9775,2187,67.9427,59.8085666667,35.464174,36.098797,35.557145,35.7067053333333,1173,962,1045,1.65660650048807
"HNRNPH3",2709,39.3792,2979,46.4803,3357,51.3036,45.7210333333,72.826691,91.557988,65.781107,76.7219286666667,1320,1278,1233,0.601130647872583
"HNRNPK",7671,106.919,8773,131.247,10262,150.373,129.513,240.645194,281.728996,241.732798,254.702329333333,5063,4701,4693,0.510409898651582
"HNRNPL",2755,30.1564,2716,31.9101,3291,37.8725,33.313,99.147635,107.912407,95.198791,100.752944333333,1580,1363,1431,0.337218743150997
"HNRNPLL",793,3.32876,880,3.9649,943,4.16159,3.81841666667,16.002942,26.505963,22.764607,21.7578373333333,408,418,347,0.211725595718732
"HNRNPM",2411,9.4976,2509,10.6086,3069,12.7102,10.9388,206.010497,235.765667,168.598467,203.458210333333,1283,1175,1106,0.0583923726053157
"HNRNPR",1992,8.57863,2408,11.1308,3176,14.3796,11.36301,69.63105,85.618089,66.974055,74.074398,1584,1544,1389,0.16467677836058
"HNRNPU",8037,58.6906,8957,70.2066,10153,77.9484,68.9485333333,302.87816,339.820038,293.717522,312.138573333333,4534,3912,3889,0.223378846587643
"HNRNPUL1",2074,7.99978,2077,8.59896,2442,9.90268,8.83380666667,114.816788,123.061849,90.529046,109.469227666667,2176,1879,1911,0.0890185156027599
"HNRNPUL2",3263,38.4437,3405,43.0592,3743,46.3624,42.6217666667,32.152384,28.283834,31.19312,30.5431126666667,1738,1403,1580,1.38292524037418
"HOGA1",52,0.318973,127,0.83617,76,0.49012,0.548421,1.173575,0,0.296405,0.489993333333333,11,0,10,1.03921337455649
"HOMER1",209,0.258038,209,0.276964,266,0.345269,0.293423666667,6.718777,7.082964,4.336246,6.04599566666667,215,193,197,0.183568615119358
"HOMER2",1135,1.32891,1206,1.51561,1315,1.61869,1.48773666667,13.884004,5.955702,11.68107,10.5069253333333,199,141,177,0.21619473444079
"HOMER3",177,2.56378,166,2.58081,242,3.6852,2.94326333333,27.435438,27.652233,22.581393,25.889688,339,283,243,0.146645931084437
"HOMEZ",855,5.52681,829,5.7518,674,4.58044,5.28635,3.701671,4.978186,3.605034,4.09496366666667,133,149,128,1.23383608034889
"HOOK1",47,0.133326,25,0.0761195,41,0.122275,0.1105735,0.954313,9.928978,8.805551,6.56294733333333,76,88,61,0.146844008169302
"HOOK2",6197,9.86541,5856,10.0063,4739,7.93156,9.26775666667,100.7644,102.264057,51.94812,84.9921923333333,243,190,206,0.119403359631406
"HOOK3",1325,1.73274,1948,2.7343,1918,2.63696,2.368,12.68862,10.771009,7.222167,10.2272653333333,689,772,567,0.299984003228331
"HOPX",225,1.1591,350,1.93529,315,1.70603,1.60014,0.639319,0.248527,0.403222,0.430356,8,5,5,1.81782717029886
"HORMAD1",82,0.627313,18,0.147803,114,0.916882,0.563999333333,0.12517,0.154861,0.440319,0.240116666666667,1,1,3,1.26117112637225
"HORMAD2",33,0.0594938,24,0.0464419,32,0.0606521,0.0555292666667,0,0,0,0,0,0,0,1.0555292666667
"HOXA1",6,0.390534,6,0.419179,18,1.23174,0.680484333333,0,0.16951,0.115645,0.0950516666666667,0,4,3,1.53461647928302
"HOXA10",450,8.12974,518,10.0446,352,6.68567,8.28667,0,0,0,0,0,0,0,9.28667
"HOXA11",9,0.423342,29,1.46416,23,1.1374,1.00830066667,0.065385,0,0,0.021795,2,0,0,1.96546339204048
"HOXA2",28,2.09669,27,2.1701,45,3.54264,2.60314333333,0.042815,0.053689,0.048891,0.048465,1,1,1,3.43658904525187
"HOXA3",705,2.65449,847,3.42307,850,3.36472,3.14742666667,0,0.031342,0,0.0104473333333333,0,1,0,4.10454511566494
"HOXA4",112,8.60435,111,9.153,95,7.67294,8.47676333333,0,0,0,0,0,0,0,9.47676333333
"HOXA5",177,11.7573,226,16.1133,183,12.7798,13.5501333333,0,0,0,0,0,0,0,14.5501333333
"HOXA6",72,2.41519,93,3.34844,84,2.96235,2.90866,0,0,0.09224,0.0307466666666667,0,0,1,3.79206659250252
"HOXA7",417,17.2588,452,20.0796,282,12.2705,16.5363,0,0,0,0,0,0,0,17.5363
"HOXA9",746,10.2272,825,12.1398,601,8.66227,10.34309,0,0,0,0,0,0,0,11.34309
"HOXB2",361,15.3971,300,13.7339,272,12.1966,13.7758666667,0,2.280048,0,0.760016,0,24,0,8.39530246696621
"HOXB3",2141,6.67399,1934,6.47092,2109,6.91168,6.68553,0,0.218433,0.017774,0.0787356666666667,0,10,1,7.12457206847399
"HOXB4",171,10.5041,165,10.8789,176,11.3661,10.9163666667,0,0.04696,0,0.0156533333333333,0,1,0,11.7327106362079
"HOXB5",403,26.0273,302,20.9349,302,20.5054,22.4892,0,0,0,0,0,0,0,23.4892
"HOXB6",678,12.8161,503,10.2055,577,11.4667,11.4961,0,0.716412,0,0.238804,0,3,0,10.0872292953526
"HOXB7",1111,7.36839,1030,7.33223,661,4.60891,6.43651,0.522786,0.502275,0.295515,0.440192,2,2,1,5.16355458161134
"HOXB8",606,27.0346,527,25.2347,254,11.913,21.3941,0,0.583516,0,0.194505333333333,0,7,0,18.7475931459494
"HOXB9",45,1.51095,47,1.69385,26,0.9178,1.3742,0,0.463844,0,0.154614666666667,0,14,0,2.05627043250216
"HOXC10",112,3.75193,125,4.49456,140,4.93063,4.39237333333,0,0,0,0,0,0,0,5.39237333333
"HOXC11",2,0.0773347,0,0,1,0.0406521,0.0393289333333,0,0,0,0,0,0,0,1.0393289333333
"HOXC4",818,3.65483,797,3.82219,1135,5.33148,4.2695,0,0,0.047393,0.0157976666666667,0,0,1,5.18754883272358
"HOXC5",30,2.09137,28,2.09512,30,2.19871,2.1284,0,0,0,0,0,0,0,3.1284
"HOXC6",650,2.82474,573,2.67276,586,2.67732,2.72494,0,0.690221,0,0.230073666666667,0,1,0,3.0282251388196
"HOXC8",232,10.7081,214,10.6018,195,9.46232,10.2574066667,0.028736,0,0,0.00957866666666667,1,0,0,11.1505987976833
"HOXC9",233,4.82114,216,4.7972,214,4.65528,4.75787333333,0,0,0.207445,0.0691483333333333,0,0,1,5.38547660208983
"HOXD1",502,39.1513,671,56.1701,189,15.4968,36.9394,0,0,0.047475,0.015825,0,0,1,37.3483621686806
"HOXD10",93,1.45674,137,2.30335,84,1.3833,1.71446333333,0,0,0,0,0,0,0,2.71446333333
"HOXD11",6,0.189239,10,0.338532,5,0.165793,0.231188,0,0,0,0,0,0,0,1.231188
"HOXD3",637,3.04961,848,4.35754,657,3.3068,3.57131666667,0.029398,0,0,0.00979933333333333,1,0,0,4.52695552053907
"HOXD4",83,8.64641,98,10.9578,84,9.19973,9.60131333333,0,0.092921,0.085402,0.059441,0,1,1,10.006516014889
"HOXD8",213,12.3954,292,18.2391,188,11.5021,14.0455333333,0.065146,0.11689,0.151494,0.111176666666667,1,2,2,13.5401811292834
"HOXD9",143,11.2582,155,13.098,126,10.429,11.5950666667,0,0.052694,0,0.0175646666666667,0,1,0,12.3776572431105
"HP",67,1.78673,57,1.63154,169,4.73814,2.71880333333,0.108101,0.081781,0.027998,0.0726266666666667,5,3,1,3.4670062276996
"HP1BP3",4871,19.0606,4923,20.677,4860,19.9937,19.9104333333,64.864498,89.123554,64.038447,72.6754996666667,1882,1818,1629,0.283818005007173
"HPCA",241,3.38227,307,4.62455,178,2.62633,3.54438333333,0.211996,0.352214,0.116573,0.226927666666667,1,2,2,3.70387224674478
"HPCAL1",1133,1.58691,1114,1.67475,935,1.37681,1.54615666667,10.438796,12.835612,11.672051,11.6488196666667,237,201,218,0.201295989172797
"HPCAL4",11,0.149688,28,0.40897,7,0.100145,0.219601,0.131007,0.036065,0.049294,0.072122,9,2,3,1.13755803910376
"HPD",37,0.268544,32,0.24929,41,0.31285,0.276894666667,0,0,0.17298,0.05766,0,0,3,1.20728274366715
"HPDL",30,2.93612,27,2.83633,27,2.77814,2.85019666667,0.764289,1.549652,0.80634,1.04009366666667,19,30,17,1.88726465337294
"HPF1",677,4.15351,737,4.85327,662,4.26995,4.42557666667,12.501126,9.180751,11.131626,10.9378343333333,101,80,100,0.454485840159506
"HPGD",53,0.280747,88,0.500337,95,0.529056,0.436713333333,0.145876,0.413273,0.259451,0.272866666666667,3,6,4,1.12872256848033
"HPGDS",117,0.460958,132,0.5582,158,0.654441,0.557866333333,0,0,0,0,0,0,0,1.557866333333
"HPN",97,0.650112,77,0.55392,137,0.965328,0.72312,2.452376,0.603935,1.45764,1.50465033333333,38,11,15,0.687968287256598
"HPR",117,1.44973,141,1.87526,145,1.8889,1.73796333333,0,0.142351,0,0.0474503333333333,0,2,0,2.61393141631536
"HPRT1",1196,3.4622,1289,4.0051,1207,3.67338,3.71356,6.257007,4.319906,5.450005,5.342306,76,45,61,0.743193406309945
"HPS1",931,5.28926,818,4.98815,1085,6.48057,5.58599333333,24.460349,17.896428,21.551918,21.3028983333333,474,312,417,0.295297644050448
"HPS3",1226,4.85726,1381,5.87267,1765,7.35164,6.02719,3.939499,3.302592,4.118454,3.78684833333333,124,96,125,1.46802019004153
"HPS4",1129,4.88025,1025,4.75568,1290,5.86241,5.16611333333,8.864181,10.715439,9.283034,9.62088466666667,441,351,410,0.580564946033372
"HPS5",2000,8.02642,2528,10.8895,2598,10.9615,9.95914,40.337951,39.072947,39.634675,39.6818576666667,1027,721,877,0.269386420103907
"HPS6",228,15.0364,203,14.3696,183,12.6881,14.0313666667,3.899811,4.291024,3.680607,3.95714733333333,147,127,118,3.03226143100985
"HPSE",125,0.511498,128,0.562192,203,0.873309,0.648999666667,0.08609,0.127872,0.11364,0.109200666666667,6,5,6,1.48665585607924
"HPSE2",59,0.013235,83,0.0199844,75,0.0176877,0.0169690333333,0,0.098844,0,0.032948,0,3,0,0.984530715324779
"HPX",46,0.694628,29,0.470038,64,1.01604,0.726902,17.451506,4.260237,15.133847,12.2818633333333,44,30,32,0.130019557998765
"HR",819,7.54395,563,5.56626,465,4.50304,5.87108333333,9.484735,12.059079,7.925477,9.823097,326,300,216,0.634853714544922
"HRAS",598,20.7035,735,27.3131,427,15.5421,21.1862333333,60.861199,67.592335,78.344491,68.932675,159,112,151,0.317251318261456
"HRC",29,1.20654,59,2.63474,20,0.874808,1.57202933333,0.033192,0.040956,0.075127,0.0497583333333333,1,1,2,2.45011566153797
"HRCT1",40,7.47376,44,8.82413,39,7.66093,7.98627333333,0.087567,0,0,0.029189,1,0,0,8.73141214425145
"HRG",4,0.0387682,3,0.0312088,1,0.0101895,0.0267221666667,0.215526,0.022863,0.08023,0.106206333333333,3,1,5,0.928147069609407
"HRH1",1186,1.63834,1272,1.88603,1327,1.92721,1.81719333333,0.076118,0.131398,0.313002,0.173506,5,7,5,2.40066376595433
"HRH2",179,0.593076,133,0.472987,570,1.9855,1.01718766667,0.447398,0.532515,0.204394,0.394769,27,24,10,1.44625215119493
"HRH3",27,0.886797,44,1.55115,18,0.621543,1.01983,1.007207,0.701127,1.75956,1.15596466666667,37,20,42,0.93685672647078
"HRH4",7,0.0632804,12,0.116437,14,0.133057,0.104258133333,0.019722,0.11525,0.104101,0.079691,1,3,5,1.02275385580967
"HRK",11,0.0759621,12,0.0889459,19,0.137942,0.10095,1.531363,1.307886,1.590972,1.47674033333333,112,82,91,0.444515714943068
"HROB",25,0.212312,25,0.227885,41,0.366064,0.268753666667,1.58516,2.979738,2.295725,2.28687433333333,42,64,47,0.386006137746165
"HS1BP3",799,1.53926,735,1.51982,700,1.41775,1.49227666667,9.702355,14.91341,10.176428,11.5973976666667,363,340,317,0.197840596337185
"HS2ST1",834,0.745843,1035,0.993487,1067,1.00319,0.914173333333,13.31799,13.532577,12.452645,13.1010706666667,787,774,685,0.135746666234209
"HS3ST1",177,0.849148,197,1.01442,137,0.690986,0.851518,0.502473,0.624349,1.138877,0.755233,30,16,23,1.05485596499154
"HS3ST2",1072,1.83287,1183,2.17101,870,1.56385,1.85591,1.451213,0.642077,2.0324,1.37523,47,16,56,1.2023719808187
"HS3ST3A1",30,0.0485734,68,0.118175,33,0.0561732,0.0743072,1.922552,2.113827,0.870349,1.635576,56,75,45,0.407617613758814
"HS3ST3B1",103,0.372362,122,0.4734,113,0.429481,0.425081,2.207611,3.813351,2.045025,2.68866233333333,166,209,147,0.386340865934507
"HS3ST4",1528,0.598887,1509,0.634821,1643,0.677014,0.636907333333,6.819829,3.861053,4.708283,5.12972166666667,186,110,169,0.267044316585283
"HS3ST5",460,0.279557,423,0.275927,339,0.216596,0.25736,0.495449,0.33814,0.44402,0.425869666666667,21,11,18,0.881819726861431
"HS6ST1",1374,2.92182,1536,3.50589,1144,2.55759,2.9951,20.339847,19.698321,20.143443,20.060537,1295,967,1092,0.189696017722625
"HS6ST2",547,0.284932,873,0.488099,286,0.156624,0.309885,6.101579,5.308495,5.361477,5.590517,397,286,316,0.198752996160999
"HS6ST3",136,0.0317328,187,0.0468329,112,0.0274742,0.0353466333333,0.396927,0.179084,0.395572,0.323861,44,16,41,0.78206596714708
"HSBP1",2135,31.7162,2364,37.6939,2521,39.3726,36.2609,80.871373,94.662755,89.96271,88.498946,1634,1478,1597,0.416327807927481
"HSBP1L1",336,9.40537,344,10.3356,406,11.9481,10.5630233333,14.063558,7.111024,10.755973,10.6435183333333,128,59,86,0.993086711616807
"HSCB",229,2.58487,206,2.49581,282,3.3465,2.80906,9.940798,6.731039,9.064566,8.578801,76,45,60,0.39765519713793
"HSD11B1",47,0.168352,21,0.0807383,42,0.158164,0.135751433333,0,0,0,0,0,0,0,1.135751433333
"HSD11B2",10,0.253114,16,0.434686,6,0.159663,0.282487666667,1.036715,1.87673,1.099401,1.33761533333333,18,17,17,0.548630755616336
"HSD17B1",267,7.77411,291,9.09437,216,6.61198,7.82682,0.303973,0.236931,0.359459,0.300121,5,3,5,6.78922961785865
