"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"XPR1",1202,0.813095,1245,0.903955,1181,0.839895,0.852315,132.348053,112.559665,111.051949,118.653222333333,8483,7384,5041,0.0154806946597708
"XRCC1",321,1.49806,398,1.99365,297,1.4572,1.64963666667,11.815969,12.154017,17.151376,13.7071206666667,264,306,254,0.180160122890359
"XRCC2",31,0.172661,36,0.215216,44,0.257645,0.215174,0.718499,0.570359,0.649021,0.645959666666667,46,39,29,0.738276899859231
"XRCC3",909,8.87357,706,7.39741,731,7.50223,7.92440333333,2.362926,4.224561,4.880111,3.82253266666667,38,52,52,1.85056358353266
"XRCC4",234,0.147959,262,0.177814,314,0.208734,0.178169,2.911816,3.193288,1.383661,2.496255,56,64,19,0.336980283188726
"XRCC5",3785,6.68996,4219,8.00401,5521,10.2592,8.31772333333,112.345256,98.235786,130.808266,113.796436,2306,2317,1769,0.0811673572629903
"XRCC6",4658,18.9552,4907,21.4332,4847,20.7368,20.3750666667,116.465759,118.910838,97.768962,111.048519666667,1847,2045,1504,0.190766167462888
"XRN1",880,1.08681,1291,1.71134,1557,2.0216,1.60658333333,3.528904,2.372691,2.019433,2.64034266666667,251,254,195,0.716026916146539
"XRN2",1276,2.57721,1559,3.37976,2262,4.8032,3.58672333333,21.819785,18.581039,26.140122,22.1803153333333,980,903,834,0.197871481357041
"XRRA1",1953,2.41187,2174,2.88171,1470,1.90856,2.40071333333,3.447304,6.549571,6.935562,5.64414566666667,51,88,78,0.511836058982151
"XXYLT1",199,0.171361,252,0.232917,343,0.310522,0.238266666667,11.272935,10.110324,14.553513,11.978924,324,366,300,0.0954059571245659
"XYLB",272,0.637066,292,0.734073,328,0.807659,0.726266,3.751524,3.452171,3.921978,3.70855766666667,57,62,49,0.366623098241054
"XYLT1",399,0.188804,336,0.170655,719,0.357689,0.239049333333,2.318524,2.735088,2.531538,2.52838333333333,260,263,227,0.351166303736744
"XYLT2",720,7.39337,734,8.08996,557,6.01316,7.16549666667,4.327781,5.368206,8.145493,5.94716,114,189,151,1.1753719025717
"YAE1",379,1.50699,401,1.71141,351,1.46729,1.56189666667,14.860103,14.892927,14.796224,14.8497513333333,107,114,83,0.161636394968678
"YAF2",675,1.45142,735,1.69635,801,1.81075,1.65284,26.746154,28.344304,47.16305,34.0845026666667,358,306,329,0.0756128717344034
"YAP1",2483,3.52728,3160,4.81826,3838,5.732,4.69251333333,0.826349,1.422232,2.068059,1.43888,22,81,62,2.334068643529
"YARS1",2019,8.21859,1709,7.46696,1638,7.00992,7.56515666667,94.019374,95.723181,93.992684,94.578413,1778,1906,1252,0.089613924293449
"YARS2",4552,27.9932,4753,31.3732,4316,27.9042,29.0902,11.482595,14.839917,11.93391,12.7521406666667,117,138,83,2.18803753752567
"YBEY",498,7.6249,529,8.69363,459,7.38849,7.90234,6.495249,7.870991,11.0082,8.45814666666667,62,88,60,0.941235139794829
"YBX1",4416,36.0703,4790,41.9949,6219,53.4047,43.8233,536.634022,579.189457,599.836987,571.886822,7255,8296,6057,0.0782411085029287
"YBX2",6,0.164371,11,0.32345,5,0.144007,0.210609333333,1.339443,2.14858,7.254063,3.58069533333333,46,52,59,0.264285058323678
"YBX3",2072,14.9361,1991,15.4049,3525,26.7144,19.0184666667,13.608837,66.461591,58.70356,46.257996,79,207,89,0.423599567503878
"YDJC",150,13.2616,145,13.7598,119,11.0609,12.6941,4.535116,5.62684,5.563685,5.24188033333333,62,92,50,2.19390620593442
"YEATS2",2293,3.48857,2051,3.34926,2129,3.40531,3.41438,19.922278,24.762831,33.308613,25.9979073333333,1039,1158,809,0.163508228452571
"YEATS4",331,1.8557,398,2.39498,420,2.47552,2.24206666667,7.844148,7.919926,10.068511,8.61086166666667,123,130,104,0.337333610566309
"YES1",525,1.00833,649,1.33792,771,1.55682,1.30102333333,3.051793,4.51547,5.041937,4.20306666666667,185,260,218,0.442243676805346
"YIF1A",531,20.3165,464,19.0552,561,22.5661,20.6459333333,40.396143,48.45755,56.404796,48.4194963333333,236,310,215,0.438003924347968
"YIF1B",1011,12.877,1061,14.505,789,10.5652,12.6490666667,28.68636,41.188802,32.965428,34.2801966666667,247,344,203,0.386876150256721
"YIPF1",1194,5.4777,981,4.83062,1118,5.39229,5.23353666667,28.793945,26.956917,28.476619,28.075827,473,485,348,0.214388972209458
"YIPF2",652,17.5318,690,19.9144,540,15.2654,17.5705333333,16.175307,21.692068,17.965297,18.6108906666667,122,182,86,0.946950021238199
"YIPF3",1756,59.5211,1866,67.8888,1460,52.028,59.8126333333,146.216841,179.235894,226.667397,184.040044,694,824,611,0.328645800220951
"YIPF4",1637,7.39144,1950,9.45052,1918,9.10474,8.6489,18.992828,19.475344,23.072438,20.5135366666667,650,786,525,0.44850366304254
"YIPF5",976,13.5829,1042,15.5651,1286,18.8158,15.9879333333,23.899488,27.755504,24.956586,25.5371926666667,624,727,475,0.640155631633127
"YIPF6",1648,7.43535,1999,9.68049,2107,9.99417,9.03667,11.75535,12.733132,16.5672,13.6852273333333,897,914,727,0.683453498688319
"YIPF7",41,0.126791,43,0.142729,35,0.113791,0.127770333333,0.573963,0.937676,1.820442,1.11069366666667,4,4,6,0.534312653296602
"YJEFN3",385,7.71232,268,5.76235,212,4.46476,5.97981,7.320366,7.933186,13.334122,9.52922466666667,209,258,273,0.662898762346351
"YJU2",270,2.14316,225,1.91696,223,1.86094,1.97368666667,7.721451,6.743404,8.948546,7.804467,95,115,87,0.337747494160635
"YKT6",2102,27.5544,1992,28.0277,1820,25.0823,26.8881333333,63.560551,66.690337,74.26933,68.173406,1510,1695,1234,0.403162645096585
"YLPM1",2082,3.78406,2206,4.30351,2365,4.51904,4.20220333333,29.700699,31.311359,37.12797,32.7133426666667,1536,1653,1221,0.154306957478695
"YME1L1",2874,11.1191,3230,13.4131,3805,15.4767,13.3363,48.218111,54.909092,53.504701,52.2106346666667,1716,1953,1256,0.269425465225297
"YOD1",501,9.58434,504,10.3489,739,14.863,11.5987466667,3.10709,3.008586,3.361137,3.15893766666667,264,273,205,3.02931846458707
"YPEL1",581,2.65297,551,2.70053,437,2.09786,2.48378666667,5.537056,6.294646,8.739346,6.857016,232,238,313,0.443398189168763
"YPEL2",1438,3.58498,1542,4.12622,1779,4.66274,4.12464666667,1.252515,2.168122,2.885449,2.10202866666667,86,125,71,1.65203072484071
"YPEL3",1215,46.1233,1294,52.7253,851,33.9634,44.2706666667,25.623521,38.43764,42.486579,35.5159133333333,172,250,156,1.23975172833415
"YPEL4",281,10.1051,265,10.2287,214,8.09068,9.47482666667,3.04175,5.555693,3.035257,3.87756666666667,66,144,51,2.14755171636198
"YPEL5",4250,54.6216,4633,63.9114,3963,53.5473,57.3601,53.331012,54.073085,54.746213,54.0501033333333,1112,1251,864,1.06012698371562
"YRDC",531,17.6226,724,25.7901,574,20.0274,21.1467,13.839864,12.296593,13.337782,13.1580796666667,284,280,192,1.56424462366471
"YTHDC1",1823,8.02147,2214,10.4565,2181,10.0893,9.52242333333,90.84781,128.410709,77.130976,98.7964983333333,733,880,649,0.10543880305483
"YTHDC2",1181,2.52867,1662,3.81957,2430,5.47,3.93941333333,10.589264,9.858856,15.600472,12.0161973333333,652,635,562,0.379482056612694
"YTHDF1",985,8.30856,969,8.77311,1090,9.66616,8.91594333333,12.558194,14.829642,15.408527,14.2654543333333,516,644,450,0.649567521333299
"YTHDF2",1240,6.53376,1287,7.27881,1446,8.01029,7.27428666667,55.054855,53.450034,60.206666,56.237185,894,979,761,0.144561383769485
"YTHDF3",1448,5.71877,1755,7.43964,1969,8.17557,7.11132666667,22.367891,23.084374,24.253645,23.2353033333333,920,1003,840,0.334690536161503
"YWHAB",9787,74.8885,9230,75.8067,9710,78.1129,76.2693666667,260.158477,281.403415,252.408395,264.656762333333,8687,9839,6733,0.290861659187678
"YWHAE",10484,32.7366,11143,37.3464,10066,33.0446,34.3758666667,651.913675,637.747338,648.31704,645.992684333333,8430,8768,6008,0.0546773827947554
"YWHAG",53076,288.023,51638,300.773,40983,233.814,274.203333333,364.084688,382.863385,416.227549,387.725207333333,17841,20358,14499,0.707963692966821
"YWHAH",24169,322.757,22607,324.041,16392,230.137,292.311666667,502.095785,546.45,518.413579,522.319788,5773,7225,4853,0.560482659728892
"YWHAQ",10188,37.8438,10663,42.5134,10455,40.829,40.3954,499.824856,492.604426,497.935402,496.788228,9433,10027,7032,0.0831586559736804
"YWHAZ",24805,117.545,24594,125.093,25531,127.195,123.277666667,908.255001,967.653778,970.549239,948.819339333333,15411,16646,11445,0.130843478881183
"YY1",2087,8.19485,2392,10.0814,2376,9.80851,9.36158666667,25.85575,26.173294,25.652831,25.8939583333333,1112,1333,939,0.385275627270809
"YY1AP1",1518,8.97196,1693,10.7402,2077,12.906,10.87272,56.507171,60.78101,69.169891,62.1526906666667,853,875,721,0.188000224134024
"ZADH2",1030,12.8281,1105,14.7716,1003,13.133,13.5775666667,6.021168,7.347935,8.161869,7.17699066666667,323,330,286,1.78275447055665
"ZAN",10,0.0272104,8,0.023365,15,0.0429106,0.031162,0,0,0,0,0,0,0,1.031162
"ZAP70",48,0.318806,20,0.142579,77,0.537668,0.333017666667,2.129478,3.024777,0.345132,1.833129,31,51,5,0.470510755658143
"ZAR1",4,0.168873,5,0.226574,3,0.133156,0.176201,0,0,0,0,0,0,0,1.176201
"ZAR1L",2,0.0300041,1,0.0161024,3,0.0473163,0.0311409333333,0,0,0.126644,0.0422146666666667,0,0,1,0.989374805702184
"ZBBX",27,0.0334388,29,0.0385501,23,0.029947,0.0339786333333,3.767975,1.21743,5.437273,3.474226,25,27,22,0.231096648522739
"ZBED3",236,2.70994,408,5.02861,319,3.85102,3.86319,2.894025,2.211243,2.786427,2.630565,164,156,150,1.33951327135033
"ZBED4",359,1.73074,354,1.83182,399,2.02232,1.86162666667,6.17461,5.478823,7.106089,6.253174,583,564,477,0.394534401996974
"ZBED6",3890,11.4627,4623,14.6219,4767,14.768,13.6175333333,0,0,0,0,0,0,0,14.6175333333
"ZBED9",101,0.386282,103,0.422825,94,0.377963,0.39569,3.041823,3.259474,3.480609,3.26063533333333,226,255,180,0.32757790583032
"ZBP1",13,0.135741,11,0.123283,39,0.428126,0.22905,0.056086,0.051111,0.139658,0.082285,2,2,3,1.13560661008884
"ZBTB1",1297,7.55811,1891,11.8278,1434,8.78538,9.39043,6.429231,7.14875,8.460991,7.346324,289,328,242,1.24491093324438
"ZBTB10",590,2.53579,666,3.07239,677,3.05907,2.88908333333,3.784904,3.763297,4.307313,3.951838,493,533,400,0.785381778105423
"ZBTB11",774,4.78746,932,6.18758,804,5.22828,5.40110666667,4.125685,5.105963,4.774288,4.66864533333333,308,410,257,1.12921276429654
"ZBTB12",62,4.37807,52,3.94126,39,2.8953,3.73821,5.653037,5.980547,8.923445,6.852343,129,155,143,0.603413528930155
"ZBTB14",312,6.78359,384,8.96141,411,9.39474,8.37991333333,4.507248,4.049231,5.580631,4.71237,134,147,139,1.64203532567568
"ZBTB16",4389,3.89107,4747,4.51713,5018,4.67705,4.36175,0.712799,1.22733,0.998777,0.979635333333333,78,130,32,2.70845337508289
"ZBTB17",459,2.34027,490,2.68157,366,1.96188,2.32790666667,20.131101,19.843341,25.084491,21.686311,188,254,164,0.146692279175314
"ZBTB18",543,11.1105,607,13.331,507,10.9064,11.7826333333,6.009201,6.600632,6.565861,6.391898,296,350,232,1.72927620663867
"ZBTB2",196,1.24762,258,1.76274,279,1.86711,1.62582333333,2.454401,2.725355,3.33816,2.83930533333333,100,120,97,0.683931884899143
"ZBTB20",3390,0.711156,5320,1.19789,4321,0.952988,0.954011333333,4.696897,0.573975,0.33741,1.86942733333333,12,23,9,0.680976064678062
"ZBTB21",291,2.15806,358,2.84967,372,2.90036,2.63603,2.363436,2.624121,2.111227,2.36626133333333,172,232,139,1.08013895534353
"ZBTB22",284,14.0273,386,20.4637,297,15.4223,16.6377666667,6.708805,7.690012,9.55856,7.98579233333333,228,274,202,1.96285046575934
"ZBTB24",284,2.40334,356,3.23361,439,3.9057,3.18088333333,1.98626,2.159697,2.319357,2.15510466666667,145,169,121,1.32511715934516
"ZBTB25",1285,4.001,1365,4.56183,1408,4.609,4.39061,3.808353,4.006954,3.068299,3.62786866666667,219,249,168,1.1648148182828
"ZBTB26",286,3.13312,322,3.78624,327,3.76615,3.56183666667,3.557275,3.246563,3.696643,3.50016033333333,202,203,158,1.01370536353557
"ZBTB3",133,3.97723,120,3.85168,129,4.05562,3.96151,2.952381,4.10441,4.130128,3.728973,39,61,48,1.04917283308659
"ZBTB32",21,0.293941,8,0.120191,32,0.470901,0.295011,0.160539,0.760332,1.005854,0.642241666666667,1,5,2,0.788562990627648
"ZBTB33",765,17.4768,817,20.0337,1013,24.3303,20.6136,7.030072,7.528632,8.495345,7.684683,498,569,429,2.48870338733147
"ZBTB34",332,2.30031,332,2.46904,441,3.21237,2.66057333333,4.114233,3.503001,4.998177,4.205137,367,336,317,0.7032616688725
"ZBTB37",755,3.71878,1098,5.80493,964,4.99194,4.83855,1.054168,1.275565,1.218231,1.18265466666667,284,369,234,2.67497652705482
"ZBTB38",2642,3.67539,2887,4.31079,3003,4.39201,4.12606333333,38.922272,27.292769,37.679028,34.6313563333333,465,523,344,0.143863828403707
"ZBTB39",182,4.12336,165,4.0124,235,5.59739,4.57771666667,3.208171,3.113854,3.594831,3.30561866666667,274,290,218,1.29545068862036
"ZBTB4",3643,25.5614,3489,26.2765,3113,22.9638,24.9339,11.197565,12.416985,12.204401,11.9396503333333,869,1077,668,2.00421953699882
"ZBTB40",830,1.41712,845,1.54856,1032,1.85246,1.60604666667,3.46123,4.522759,3.731477,3.90515533333333,417,557,318,0.531287286451547
"ZBTB41",503,1.87512,928,3.7132,558,2.18692,2.59174666667,3.253404,3.723299,3.977289,3.65133066666667,370,446,303,0.772197662146431
"ZBTB42",33,1.40031,36,1.63966,50,2.23058,1.75685,0.267842,0.134033,0.28849,0.230121666666667,5,7,6,2.24111978083469
"ZBTB43",408,2.14658,347,1.95955,540,2.98689,2.36434,63.641097,23.30392,33.361361,40.102126,320,367,256,0.0818531868643486
"ZBTB44",1377,2.72618,1580,3.35751,1548,3.22203,3.10190666667,2.701994,3.728405,3.259999,3.23013266666667,295,357,248,0.969687475523621
"ZBTB45",243,1.67252,252,1.86168,188,1.36038,1.63152666667,6.147791,7.774779,7.632291,7.18495366666667,116,164,132,0.321507826902787
"ZBTB46",552,1.09121,570,1.20945,545,1.13268,1.14444666667,9.309861,8.328385,9.287629,8.97529166666667,404,411,343,0.214975836128768
"ZBTB47",714,8.98409,795,10.737,878,11.6147,10.4452633333,4.942087,5.914462,7.221988,6.026179,336,403,278,1.62894559522324
"ZBTB48",402,7.56208,395,7.9754,440,8.70174,8.07974,14.975951,14.894704,17.56823,15.8129616666667,180,198,156,0.54004405529583
"ZBTB49",144,0.797713,177,1.05244,171,0.995906,0.948686333333,5.231092,2.712703,2.362769,3.43552133333333,73,69,53,0.439336480852533
"ZBTB5",339,2.16545,418,2.86593,448,3.00861,2.67999666667,6.563362,6.839113,9.576674,7.65971633333333,414,469,429,0.424955798206092
"ZBTB6",217,7.19622,225,8.00881,359,12.5163,9.24044333333,3.886035,4.080109,4.914162,4.29343533333333,209,233,190,1.93455529131429
"ZBTB7A",1572,11.6382,1549,12.3091,1271,9.89276,11.28002,2.021213,2.069485,2.389614,2.160104,162,188,134,3.88595438631134
"ZBTB7B",459,5.04542,408,4.81377,587,6.78361,5.5476,1.101572,12.185978,7.038574,6.77537466666667,39,66,27,0.842094468845317
"ZBTB7C",376,0.171023,491,0.239712,463,0.221405,0.210713333333,9.851567,6.781012,8.396167,8.34291533333333,313,260,208,0.129586246919466
"ZBTB8A",317,0.832588,369,1.04025,458,1.26466,1.04583266667,2.164007,3.324151,4.188455,3.22553766666667,208,277,223,0.484159136199078
"ZBTB8B",29,0.160249,28,0.166072,22,0.127808,0.151376333333,1.692865,1.750508,1.404391,1.61592133333333,302,338,178,0.4401418034486
"ZBTB8OS",689,2.37262,778,2.8756,954,3.45378,2.90066666667,52.294328,39.456782,42.999226,44.9167786666667,231,213,132,0.0849507909730979
"ZBTB9",138,6.74363,132,6.92355,121,6.21639,6.62785666667,5.622527,8.98565,11.089629,8.56593533333333,175,230,171,0.797397891671928
"ZC2HC1A",989,3.21883,1332,4.65315,1056,3.6133,3.82842666667,48.864748,58.04736,62.946606,56.6195713333333,929,922,848,0.0837983788309914
"ZC2HC1B",4,0.00945495,7,0.0177598,11,0.0273357,0.0181834833333,0.305709,0,0,0.101903,3,0,0,0.924022789059745
"ZC2HC1C",106,1.17062,111,1.31575,110,1.27715,1.25450666667,1.471044,3.40564,1.75393,2.21020466666667,52,81,41,0.702293747834769
"ZC3H10",194,3.66198,220,4.45736,230,4.56436,4.2279,1.258929,1.059482,3.131735,1.81671533333333,94,113,90,1.85602710296366
"ZC3H11A",3890,11.4511,4622,14.6039,4767,14.7531,13.6027,27.869459,30.49449,37.444576,31.936175,1612,1768,1446,0.443363566048577
"ZC3H11B",651,22.1435,768,28.0393,802,28.6799,26.2875666667,0.120845,0.019164,0.281872,0.140627,8,1,13,23.9233041710393
"ZC3H12A",90,1.60471,57,1.09086,80,1.49962,1.39839666667,0.177235,0.495157,0.583562,0.418651333333333,6,9,5,1.69061742678845
"ZC3H12B",458,0.566458,509,0.67571,507,0.659247,0.633805,2.418233,2.322651,2.806037,2.51564033333333,205,202,167,0.464724728667258
"ZC3H12C",622,1.38512,831,1.98627,752,1.76057,1.71065333333,1.406855,1.215509,1.325491,1.31595166666667,166,154,112,1.1704274196842
"ZC3H12D",74,0.338245,44,0.21587,175,0.840961,0.465025333333,0.331225,0.309184,0.18234,0.274249666666667,13,12,7,1.14971608128051
"ZC3H13",1896,3.36975,2095,3.99654,2282,4.26396,3.87675,11.106677,12.541251,15.798182,13.1487033333333,1166,1262,1042,0.344678228464281
"ZC3H14",1571,4.24671,1971,5.71878,1611,4.57836,4.84795,34.223965,34.61902,43.221501,37.3548286666667,796,861,670,0.152469720327087
"ZC3H15",2520,19.0507,2903,23.5557,2246,17.8508,20.1524,58.882417,74.309261,60.344699,64.5121256666667,974,1220,740,0.322877631961232
"ZC3H18",674,1.91191,671,2.04301,735,2.19197,2.04896333333,21.690237,18.575088,18.834531,19.699952,320,384,284,0.147293256203203
"ZC3H3",455,0.765862,403,0.728089,540,0.955589,0.816513333333,4.531814,5.266392,5.486765,5.09499033333333,185,234,148,0.298033833359593
"ZC3H4",638,2.24759,698,2.63932,764,2.82962,2.57217666667,6.744551,6.195611,7.17565,6.70527066666667,300,402,254,0.463601711244667
"ZC3H6",504,1.36579,767,2.23095,808,2.30199,1.96624333333,1.165695,1.011337,1.555401,1.24414433333333,133,164,151,1.32177030205722
"ZC3H7A",1304,4.88093,1365,5.48401,1640,6.45367,5.60620333333,66.871303,67.698907,69.924092,68.1647673333333,778,744,602,0.0955139963312824
"ZC3H7B",2748,8.18916,2759,8.825,2890,9.05438,8.68951333333,27.464526,28.95394,33.95966,30.126042,2175,2546,1907,0.311299243679296
"ZC3H8",418,1.67456,490,2.10698,498,2.09745,1.95966333333,9.55091,12.617429,14.417197,12.1951786666667,355,379,288,0.224298844911182
"ZC3HAV1",1519,4.00821,1472,4.16909,1619,4.49136,4.22288666667,5.726645,4.361588,4.33487,4.807701,541,428,275,0.899303642985409
"ZC3HAV1L",76,1.28443,96,1.74144,104,1.84785,1.62457333333,2.974647,2.436476,2.553588,2.65490366666667,60,55,36,0.718096445951927
"ZC3HC1",294,1.54862,329,1.86009,322,1.78316,1.73062333333,10.667018,10.786375,14.08575,11.846381,162,190,142,0.212559734397571
"ZC4H2",408,0.599411,387,0.610262,383,0.591564,0.600412333333,32.878574,36.447019,34.359016,34.5615363333333,469,509,379,0.0450040267757742
"ZCCHC10",240,1.41552,265,1.67761,338,2.09585,1.72966,11.138279,9.214842,12.572293,10.975138,120,142,119,0.227943928495855
"ZCCHC12",41,2.27748,44,2.62339,69,4.02956,2.97681,72.308341,60.43893,63.010952,65.252741,2003,1826,1239,0.060024837312014
"ZCCHC14",744,1.49778,834,1.80211,987,2.08897,1.79628666667,6.117433,6.357546,7.122157,6.53237866666667,566,636,467,0.371235540645947
"ZCCHC17",1438,3.69589,1520,4.19319,1284,3.46947,3.78618333333,39.312617,41.218936,38.118531,39.550028,594,747,422,0.118031566669448
"ZCCHC18",59,2.77375,54,2.72489,40,1.97703,2.49189,32.966229,34.088483,44.77373,37.2761473333333,184,176,153,0.0912288786431501
"ZCCHC2",874,2.36047,762,2.20893,943,2.67755,2.41565,11.870915,11.491375,11.590174,11.6508213333333,209,255,159,0.26999432764102
"ZCCHC24",3058,8.43965,2819,8.35069,4026,11.6815,9.49061333333,0.219446,0.324375,0.764929,0.43625,5,23,35,7.30416942268407
"ZCCHC3",281,17.8381,251,17.1024,273,18.2198,17.7201,8.946992,8.555354,9.851225,9.117857,286,307,220,1.85020405012642
"ZCCHC4",262,0.7945,292,0.950421,436,1.39001,1.044977,3.806302,4.912789,4.731026,4.48337233333333,101,113,100,0.372941481206486
"ZCCHC7",586,0.430846,689,0.543731,764,0.590548,0.521708333333,8.704508,9.548547,8.980467,9.07784066666667,194,214,153,0.150995474493478
"ZCCHC8",498,2.95166,560,3.56258,656,4.0877,3.53398,8.505962,7.401127,8.826928,8.24467233333333,220,220,178,0.49044247719326
"ZCCHC9",290,4.32608,308,4.9316,327,5.12841,4.79536333333,8.652095,7.310141,6.285258,7.41583133333333,106,115,63,0.688626364263717
"ZCRB1",562,6.99643,736,9.83464,787,10.3004,9.04382333333,26.521819,27.760488,24.81228,26.3648623333333,242,308,200,0.367033577987182
"ZCWPW1",232,1.43892,251,1.67095,285,1.85837,1.65608,1.665606,3.167281,2.744734,2.52587366666667,21,36,21,0.753311165147626
"ZCWPW2",196,0.180785,266,0.263347,304,0.294793,0.246308333333,0.311052,0.194435,0.158993,0.221493333333333,6,9,5,1.02031529712237
"ZDBF2",584,2.56568,686,3.23485,628,2.9006,2.90037666667,2.93212,2.634482,2.600981,2.72252766666667,359,379,248,1.04777640784134
"ZDHHC1",247,1.90242,302,2.49664,248,2.00816,2.13574,3.55108,4.255407,4.439183,4.08189,42,66,43,0.617042084736191
"ZDHHC11",159,0.501565,155,0.52481,94,0.311742,0.446039,10.483309,16.130139,18.002265,14.8719043333333,77,136,99,0.0911068369384703
"ZDHHC11B",165,0.387568,228,0.574829,172,0.424747,0.462381333333,8.299395,9.043269,11.238139,9.52693433333333,213,220,169,0.138918063609687
"ZDHHC12",168,9.00842,153,8.80585,170,9.58355,9.13260666667,2.433703,3.438305,3.538252,3.13675333333333,30,44,31,2.44941040719614
"ZDHHC13",512,1.50775,518,1.63731,518,1.60372,1.58292666667,26.59886,28.216108,19.357237,24.7240683333333,401,361,244,0.100408949051151
