"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","FoldChange"
"SART1",830,7.87617,952,9.69648,881,8.78923,8.78729333333,38.130243,31.681236,52.109943,40.640474,605,357,448,0.235042793540967
"SART3",991,4.41796,1053,5.03869,1147,5.37589,4.94418,31.677941,30.426073,23.116102,28.4067053333333,845,550,579,0.202136891318529
"SASH1",2423,1.51315,3139,2.10407,2831,1.85869,1.82530333333,16.491957,12.480685,13.031936,14.001526,1613,834,864,0.188334395669481
"SASH3",379,4.34085,297,3.65117,769,9.25976,5.75059333333,0.020572,0,0,0.00685733333333333,1,0,0,6.70461753601305
"SASS6",122,0.431504,170,0.645379,172,0.639575,0.572152666667,2.174282,1.860139,2.2558,2.09674033333333,146,97,107,0.507679849596796
"SAT1",8091,462.832,5455,334.932,8255,496.451,431.405,41.023046,23.101533,39.969362,34.6979803333333,547,263,332,12.1128701389372
"SAT2",657,69.8584,798,91.0744,642,71.7672,77.5666666667,63.677391,59.256309,67.028914,63.3208713333333,641,417,402,1.22148013604387
"SATB1",1134,1.9769,1291,2.41567,983,1.80162,2.06473,24.300273,13.34293,12.130134,16.5911123333333,950,564,564,0.174220364348004
"SATB2",228,0.197413,228,0.211893,229,0.208456,0.205920666667,17.599955,2.973385,1.789059,7.454133,1414,173,117,0.142642736596053
"SATL1",286,0.329414,307,0.379538,358,0.433509,0.380820333333,0.527603,0.434812,0.35855,0.440321666666667,35,22,16,0.958688857697065
"SAV1",1841,8.87255,2129,11.0131,1971,9.98664,9.95743,17.040997,10.943578,8.587403,12.1906593333333,320,154,162,0.830696155749404
"SAXO1",344,0.315545,516,0.508034,519,0.500505,0.441361333333,0.024247,0.051181,0.043519,0.039649,4,6,5,1.38639226636394
"SAXO2",150,1.18461,133,1.1274,51,0.423442,0.911817333333,2.703942,5.803534,3.70757,4.071682,11,17,18,0.376959228384784
"SAYSD1",331,5.19826,421,7.09663,389,6.4227,6.23919666667,3.61639,5.636528,6.161125,5.13801433333333,102,134,134,1.17940367577126
"SBDS",3225,71.2449,3798,90.0574,3817,88.6511,83.3178,57.143619,54.860184,74.985372,62.329725,1199,922,994,1.33140953951719
"SBF1",3797,22.0846,3386,21.1386,2583,15.7947,19.6726333333,50.820398,49.393478,47.162266,49.1253806666667,2898,2180,2110,0.412418480585172
"SBF2",2571,0.871223,2989,1.08716,3943,1.40473,1.12103766667,38.868099,21.701096,35.705514,32.0915696666667,1150,690,632,0.0640960126109259
"SBK1",214,0.578689,208,0.603719,117,0.332625,0.505011,15.754086,26.434883,31.119317,24.4360953333333,1359,1703,1730,0.0591683188900351
"SBK2",0,0,1,0.0254877,3,0.0748944,0.0334607,0.516869,0.074273,0,0.197047333333333,8,2,0,0.863341549846818
"SBK3",5,0.178702,1,0.0383619,2,0.0751497,0.0974045333333,0.213843,0,0,0.071281,1,0,0,1.02438532311625
"SBNO1",1621,3.73899,1597,3.95382,1569,3.8048,3.83253666667,5.760449,5.305535,5.87623,5.64740466666667,1213,857,856,0.72698096610587
"SBNO2",1471,3.85674,897,2.5243,1839,5.06906,3.8167,15.060632,21.986268,15.175956,17.4076186666667,557,501,472,0.261668827849107
"SBSN",2,0.0700899,0,0,0,0,0.0233633,0.143007,0.07622,0,0.0730756666666667,1,2,0,0.953673009079509
"SBSPON",1419,4.16313,1586,4.99438,2092,6.45265,5.20338666667,2.011895,2.773767,2.237986,2.341216,109,105,84,1.8566254521318
"SC5D",3931,33.1279,3443,31.1436,3128,27.7138,30.6617666667,97.772193,93.185352,86.492707,92.4834173333333,1941,1209,1206,0.338688588520505
"SCAF1",1402,14.9037,1412,16.111,1087,12.1483,14.3876666667,19.963604,23.718326,22.207034,21.962988,855,698,791,0.670107333884423
"SCAF11",1745,4.1766,2366,6.0783,2946,7.41307,5.88932333333,43.928302,22.166796,22.144843,29.4133136666667,1720,693,639,0.226523272302313
"SCAF4",596,1.70357,655,2.00954,799,2.40104,2.03805,9.744685,7.067743,8.978278,8.596902,612,361,426,0.316565700056122
"SCAF8",1065,1.84358,1258,2.33741,1441,2.6225,2.26783,10.897616,11.059177,18.124451,13.3604146666667,927,718,712,0.227558192145055
"SCAI",293,0.254789,404,0.377081,413,0.377573,0.336481,2.417396,1.700597,1.677966,1.93198633333333,532,293,265,0.455827840943779
"SCAMP1",1952,2.83872,2487,3.88203,2058,3.14649,3.28908,35.222868,37.71195,34.273528,35.7361153333333,1494,1257,1143,0.116753771080096
"SCAMP2",871,5.13439,837,5.29586,1258,7.79632,6.07552333333,24.093217,16.888825,15.75349,18.911844,434,235,229,0.355342445095994
"SCAMP3",938,25.398,930,27.0284,813,23.1433,25.1899,37.871172,47.566842,54.517,46.6516713333333,538,467,485,0.549611362354874
"SCAMP4",869,7.35459,777,7.0583,843,7.50075,7.30454666667,29.477362,24.282916,26.17836,26.6462126666667,725,510,495,0.300386413386846
"SCAMP5",2583,7.02036,2335,6.81181,1863,5.32336,6.38517666667,65.850337,128.582629,111.645787,102.026251,2795,3414,3157,0.0716824750487136
"SCAND1",354,10.5607,377,12.0718,304,9.53457,10.7223566667,14.5969,17.922862,26.6425,19.720754,195,184,213,0.565730217476642
"SCAP",1451,3.99534,1514,4.47458,1334,3.86172,4.11054666667,36.636669,39.295119,36.704057,37.5452816666667,1438,1133,1063,0.132585531761453
"SCAPER",1178,0.369113,1309,0.440244,1228,0.40453,0.404629,28.90811,39.440871,31.057819,33.1356,666,588,548,0.0411485077162845
"SCARA3",728,2.96397,786,3.43483,858,3.67255,3.35711666667,3.082621,0.885354,1.259623,1.74253266666667,199,47,58,1.58872006143348
"SCARA5",1033,1.46969,1374,2.09822,1303,1.94898,1.83896333333,0.148431,0,0.041302,0.0632443333333333,9,0,2,2.670094957788
"SCARB1",1000,1.65102,942,1.66933,1053,1.82776,1.71603666667,11.741351,7.903151,9.993461,9.879321,393,212,240,0.249651303300086
"SCARB2",7320,16.8707,9692,23.9759,9142,22.1514,20.9993333333,240.368892,240.579093,261.395232,247.447739,11276,8483,8487,0.0885471263366981
"SCARF1",213,3.13039,284,4.47999,287,4.43444,4.01494,0.444064,0.614307,0.351329,0.4699,26,21,13,3.41175590176202
"SCARF2",170,2.28242,159,2.29131,218,3.0771,2.55027666667,8.771461,4.054885,6.576524,6.46762333333333,326,120,154,0.475422568626698
"SCARNA1",1,1.0524,0,0,1,1.10642,0.719606666667,7.20021,9.466251,0,5.555487,1,1,0,0.262315624554972
"SCARNA12",10,6.47034,12,8.3339,11,7.48269,7.42897666667,13.190977,8.625194,16.851933,12.889368,8,4,7,0.606865385571899
"SCARNA13",7,4.44689,10,6.81865,6,4.00726,5.09093333333,0.740675,5.51793,0,2.08620166666667,0,3,0,1.97360185470597
"SCARNA15",4,5.50233,6,8.85887,4,5.78476,6.71532,19.344558,12.618817,0,10.6544583333333,2,1,0,0.662005884729378
"SCARNA16",9,8.40798,2,2.00548,12,11.7861,7.39985333333,11.107214,15.275472,17.055967,14.479551,2,2,2,0.542641923743783
"SCARNA17",16,19.411,6,7.81304,14,17.8564,15.0268133333,2.934123,1.365351,1.778001,2.025825,15,4,6,5.29667556230119
"SCARNA2",3,1.24785,10,4.46459,6,2.6238,2.77874666667,0,0,0,0,0,0,0,3.77874666667
"SCARNA22",1,1.39759,1,1.5001,0,0,0.965896666667,30.240883,0,0,10.0802943333333,3,0,0,0.177422783865308
"SCARNA6",4,2.63697,1,0.707596,0,0,1.11485533333,1.866721,4.908426,8.279071,5.01807266666667,1,2,3,0.351417380691315
"SCARNA7",2,1.05878,0,0,3,1.66969,0.90949,0,0,0,0,0,0,0,1.90949
"SCART1",108,0.270964,176,0.473959,265,0.698992,0.481305,1.963855,0.91345,0.947725,1.27501,108,52,39,0.651120214856198
"SCCPDH",2405,9.60807,3263,13.992,2738,11.4999,11.69999,29.355657,36.219509,44.504997,36.6933876666667,1085,1024,1141,0.336928856390134
"SCD",44817,445.009,50130,534.274,48046,501.558,493.613666667,145.292478,82.153069,106.164779,111.203442,14338,6162,7113,4.40818621827127
"SCEL",5,0.00797057,5,0.0085552,9,0.0150834,0.01053639,1.636661,0.582254,0.298047,0.838987333333333,84,17,11,0.549506987722591
"SCFD1",1546,2.37876,1852,3.0586,1968,3.1835,2.87362,73.56727,67.106433,82.424791,74.3661646666667,803,606,653,0.0513973348270069
"SCFD2",831,0.294422,945,0.359369,972,0.362054,0.338615,6.254861,8.015844,8.37256,7.547755,273,301,289,0.156604277965384
"SCG2",5486,176.761,4889,169.08,2775,94.0009,146.613966667,94.777125,176.090309,155.196543,142.021325666667,4005,5624,4485,1.03211158181429
"SCG3",2356,10.4108,2352,11.1554,1551,7.20541,9.59053666667,49.500719,81.554723,86.632233,72.5625583333333,2286,2938,2840,0.14396639957356
"SCG5",1649,5.19782,1798,6.08318,1116,3.69831,4.99310333333,203.61775,335.051661,332.439797,290.369736,1817,2098,1894,0.0205687228042448
"SCGB1A1",6,0.0579337,9,0.0932745,16,0.162419,0.1045424,0,0,0,0,0,0,0,1.1045424
"SCGB3A1",2,0.250465,20,2.68836,8,1.05328,1.33070166667,0,0,0,0,0,0,0,2.33070166667
"SCGN",596,2.09993,512,1.93628,305,1.12978,1.72199666667,389.925732,240.849866,249.775317,293.516971666667,8483,3889,3586,0.0092422404429404
"SCHIP1",1230,3.73704,1488,4.85251,1104,3.52639,4.03864666667,387.057009,454.729395,590.991479,477.592627666667,340,258,301,0.0105280490659362
"SCIMP",402,2.70726,315,2.27696,465,3.29227,2.75883,0.293509,0.543016,0.559151,0.465225333333333,11,16,10,2.56535968529073
"SCIN",559,1.08985,276,0.577568,1460,2.99257,1.55332933333,0.107586,0.300573,0.09691,0.168356333333333,12,9,4,2.18540291217947
"SCLT1",1101,0.841104,1495,1.22587,1486,1.19349,1.08682133333,7.331182,5.588153,5.778863,6.23273266666667,299,178,190,0.288524604669475
"SCLY",269,1.22094,263,1.28126,287,1.3695,1.29056666667,10.552809,7.713867,12.601987,10.2895543333333,165,160,155,0.202892567681517
"SCMH1",854,0.694066,939,0.819123,1154,0.986023,0.833070666667,15.684657,13.964,20.938093,16.86225,584,463,465,0.102622607267673
"SCML2",50,0.0757086,47,0.0763859,62,0.0986972,0.0835972333333,1.764087,3.280607,3.737583,2.92742566666667,77,95,119,0.275905217641709
"SCML4",39,0.0557715,20,0.0306985,108,0.162371,0.082947,0.369625,0.286626,0.500078,0.385443,26,17,27,0.781661172635756
"SCN10A",4192,6.12912,3213,5.0423,1743,2.67925,4.61689,0.015765,0,0,0.005255,2,0,0,5.58752754276278
"SCN11A",4777,4.04771,6286,5.71702,2929,2.60923,4.12465333333,1.284875,1.179434,1.30026,1.25485633333333,135,87,82,2.27271833578606
"SCN1A",566,0.600822,1095,1.24762,492,0.549076,0.799172666667,6.07948,18.261473,35.267952,19.869635,749,778,715,0.0862100686795433
"SCN1B",921,16.122,933,17.53,760,13.9866,15.8795333333,2.911598,3.480497,4.179051,3.52371533333333,117,106,107,3.73134295363855
"SCN2A",399,0.353262,429,0.407682,349,0.324853,0.361932333333,11.677677,13.552801,12.188407,12.4729616666667,1665,1529,1283,0.101086336250963
"SCN2B",2,0.0748176,5,0.200763,1,0.0393289,0.104969833333,6.611013,9.486826,9.861262,8.65303366666667,623,649,578,0.114468660473921
"SCN3A",191,0.286303,343,0.551859,172,0.271056,0.369739333333,11.343568,14.378861,11.691195,12.471208,1482,1523,1216,0.101679027844645
"SCN3B",1276,8.55461,1010,7.26794,827,5.82899,7.21718,34.789634,42.923933,44.19288,40.6354823333333,3363,3194,2985,0.197360028982331
"SCN4A",86,0.437192,56,0.305564,48,0.256539,0.333098333333,0.189044,0.025761,0.029604,0.0814696666666667,29,3,3,1.23267288433702
"SCN4B",11381,101.899,11015,105.856,6381,60.0642,89.2730666667,6.328777,5.996463,4.790262,5.70516733333333,381,234,215,13.4632086238812
"SCN5A",83,0.142693,137,0.252805,130,0.234966,0.210154666667,3.184636,2.144921,2.297554,2.54237033333333,460,163,150,0.341622854979213
"SCN7A",10889,9.14962,8637,7.78966,14239,12.5786,9.83929333333,8.437033,7.415615,6.807147,7.553265,929,652,579,1.26726967226317
"SCN8A",2686,2.10801,2873,2.42016,2034,1.67825,2.06880666667,18.145805,16.03067,8.343396,14.1732903333333,2673,1835,1183,0.202250573161993
"SCN9A",5600,5.41052,6838,7.09122,4103,4.16765,5.55646333333,21.889512,31.986868,28.05331,27.3098966666667,2947,3612,3024,0.231596159128686
"SCNM1",649,8.31595,671,9.22848,742,9.99561,9.18001333333,18.954209,23.442826,24.700454,22.3658296666667,215,205,180,0.435679514853806
"SCNN1A",57,0.322386,58,0.352103,228,1.35573,0.676739666667,0.768425,0.790747,0.390679,0.649950333333333,4,3,1,1.01623644832966
"SCNN1B",16,0.0271209,40,0.0727753,23,0.0409873,0.0469611666667,0,0,0,0,0,0,0,1.0469611666667
"SCNN1G",126,0.644778,86,0.472366,63,0.338937,0.485360333333,0.030831,0.08122,0.139022,0.083691,2,4,6,1.37064932100848
"SCO1",867,5.84758,963,6.97146,1063,7.53752,6.78552,10.481387,9.311594,10.856821,10.2166006666667,619,463,463,0.694106907374968
"SCO2",245,14.7897,284,18.4014,588,37.3171,23.5027333333,8.610992,8.878835,6.830567,8.106798,128,96,63,2.69059809312779
"SCOC",5746,7.81542,6194,9.04271,5027,7.18843,8.01552,94.087704,104.424608,118.875376,105.795896,2623,2256,2505,0.0844182252097028
"SCP2",2517,3.53405,3044,4.58749,3132,4.62328,4.24827333333,71.530242,57.926389,78.45135,69.3026603333333,1063,720,782,0.0746525566521354
"SCPEP1",1620,9.87345,1792,11.7228,1972,12.6357,11.41065,26.528068,13.932504,27.96774,22.8094373333333,310,173,217,0.52124919317707
"SCRG1",2145,17.2846,3668,31.725,2050,17.3669,22.1255,16.293289,13.911562,12.660986,14.2886123333333,603,375,306,1.51259640154392
"SCRIB",1606,11.2886,1396,10.5322,1229,9.08206,10.3009533333,39.656188,29.337391,40.958565,36.6507146666667,1233,729,836,0.300152425613984
"SCRN1",7460,18.5686,8360,22.335,6705,17.546,19.4832,94.403796,115.464428,109.451191,106.439805,8002,7546,7325,0.190648149445171
"SCRN2",303,14.712,473,24.6508,352,17.9684,19.1104,20.045179,11.785992,15.757932,15.8630343333333,356,164,201,1.19257303297115
"SCRN3",961,4.96028,1089,6.03325,982,5.32884,5.44079,22.994866,38.062154,30.474117,30.510379,525,534,494,0.204402174915129
"SCRT1",342,10.0958,480,15.2089,236,7.32429,10.87633,2.619752,4.316203,4.761974,3.89930966666667,176,217,205,2.42408233159923
"SCRT2",128,1.57398,108,1.42545,51,0.65932,1.21958333333,3.274765,6.88856,8.046055,6.06979333333333,171,269,268,0.313953071706481
"SCT",3,0.60034,1,0.214791,1,0.210385,0.341838666667,1.008029,0,0.596093,0.534707333333333,5,0,2,0.874328699370043
"SCTR",27,0.0551946,13,0.0285244,58,0.124652,0.069457,0,0.132055,0.089727,0.0739273333333333,0,1,1,0.995837396819524
"SCUBE1",1573,1.881,1321,1.69553,3280,4.12357,2.5667,0.357785,0.33329,0.865245,0.518773333333333,35,13,17,2.34840836464515
"SCUBE2",196,0.288669,271,0.428404,184,0.284905,0.333992666667,11.797428,6.431818,6.116217,8.11515433333333,179,59,84,0.146348884273819
"SCUBE3",223,0.995754,244,1.16944,342,1.6055,1.256898,1.132567,2.579406,2.999938,2.23730366666667,167,289,295,0.697153629187912
"SCX",22,1.89422,12,1.109,8,0.724164,1.24246133333,1.487351,1.455887,1.502691,1.48197633333333,18,13,11,0.903498274021952
"SCYL1",1636,20.9721,1726,23.7487,1379,18.5849,21.1019,35.399491,30.80122,46.41758,37.5394303333333,985,756,770,0.573487978645178
"SCYL2",1249,2.92586,1544,3.88221,1410,3.47255,3.42687333333,21.731326,15.623512,13.651596,17.0021446666667,1446,976,894,0.24590810791155
"SCYL3",655,2.56352,763,3.20524,811,3.33699,3.03525,3.048963,3.657405,2.930875,3.21241433333333,229,208,171,0.95794232966795
"SDAD1",1285,4.4886,1477,5.53769,1497,5.49753,5.17460666667,31.692719,30.82625,50.329756,37.6162416666667,766,641,684,0.159896623808419
"SDC1",155,1.09909,118,0.898101,211,1.57298,1.190057,4.743854,6.369628,8.307234,6.473572,277,193,266,0.293040195504907
"SDC2",1094,1.61997,1597,2.53825,1926,2.99836,2.38552666667,34.805265,23.337014,36.832106,31.6581283333333,778,347,546,0.103665667306919
"SDC3",4827,21.4611,4492,21.4366,4783,22.357,21.7515666667,170.91284,125.489279,134.972859,143.791659333333,15965,8860,8505,0.157133130260786
"SDC4",665,5.02117,690,5.59208,972,7.71592,6.10972333333,4.2225,2.580035,2.826833,3.20978933333333,198,92,90,1.68885489756811
"SDCBP",6571,38.3467,6688,41.8922,8614,52.8494,44.3627666667,85.761044,60.073859,70.441248,72.0920503333333,2386,1325,1482,0.620625176880727
"SDCBP2",137,1.24454,117,1.14081,167,1.59494,1.32676333333,3.806896,2.169517,2.375557,2.78399,54,25,27,0.614896797647457
"SDCCAG8",1232,0.881877,1434,1.10176,1595,1.20032,1.061319,40.202999,52.900313,51.252906,48.1187393333333,392,296,289,0.0419660404150709
"SDE2",673,7.0648,636,7.1661,813,8.97251,7.73447,5.34692,5.738651,7.181803,6.08912466666667,374,308,345,1.23209428676996
"SDF2",541,6.82694,523,7.08388,527,6.99162,6.96748,45.917216,49.052489,51.542213,48.837306,403,329,305,0.159869797135503
"SDF2L1",136,11.8914,89,8.35267,139,12.7776,11.0072233333,8.194363,6.191887,8.634059,7.67343633333333,91,53,63,1.38436749540138
"SDF4",1638,18.8758,1653,20.4458,1562,18.9239,19.4151666667,78.808232,72.663584,80.036417,77.169411,1400,1035,1066,0.261165670887555
"SDHA",3985,17.9233,4389,21.1882,3354,15.8595,18.3236666667,115.832229,118.33606,114.246541,116.138276666667,1989,1316,1177,0.164964580464917
"SDHAF1",172,26.9008,184,30.8884,112,18.4159,25.4017,8.63053,6.267731,9.336995,8.07841866666667,138,75,96,2.90818268791011
"SDHAF2",689,6.88287,700,7.50566,619,6.50099,6.96317333333,22.063904,32.291278,22.816163,25.7237816666667,235,205,207,0.297980781038287
"SDHAF3",174,0.466407,199,0.572545,220,0.619979,0.552977,8.917636,7.094486,9.778747,8.59695633333333,106,66,77,0.161819742224523
"SDHAF4",260,2.00511,298,2.46673,261,2.11614,2.19599333333,10.262265,6.791209,11.929859,9.661111,166,94,98,0.299780513806676
"SDHB",1213,5.97788,1444,7.63826,1340,6.94272,6.85295333333,113.410244,111.709295,128.428936,117.849491666667,616,454,478,0.0660747742645372
"SDHC",2590,7.40735,2834,8.69968,2666,8.01607,8.04103333333,121.986677,134.453972,135.896988,130.779212333333,855,642,631,0.0686074318797782
"SDHD",1613,8.48943,1939,10.9537,2077,11.4926,10.31191,28.740235,21.354287,23.94761,24.6807106666667,489,244,287,0.440482747803501
"SDK1",431,0.0778046,541,0.104825,557,0.105711,0.0961135333333,7.70074,8.964808,10.041103,8.902217,1020,789,798,0.110693750029241
"SDK2",622,0.350455,607,0.367089,557,0.32994,0.349161333333,28.878778,15.382146,8.063055,17.4413263333333,1390,930,877,0.0731596691553766
"SDR39U1",1022,56.8607,1097,65.5101,959,56.0942,59.4883333333,50.174458,76.440208,34.034873,53.5498463333333,315,235,248,1.10886349640068
"SDR42E1",21,0.162137,23,0.190604,23,0.186694,0.179811666667,0.013595,0.011857,0.01336,0.0129373333333333,3,2,2,1.16474299825096
"SDR42E2",14,0.0934505,23,0.164787,14,0.0982471,0.1188282,0.085541,0.028354,0,0.037965,4,1,0,1.07790551704537
"SDR9C7",5,0.077465,3,0.0498881,1,0.0162882,0.0478804333333,0.161294,0,0.048292,0.069862,5,0,1,0.979453829870862
"SDS",47,0.242516,58,0.321226,52,0.282087,0.281943,0.356788,0.568579,0.285169,0.403512,7,6,4,0.913382286720741
"SDSL",196,2.15393,221,2.6068,240,2.77284,2.51119,4.957285,8.839283,8.230858,7.34247533333333,98,103,95,0.420881076623701
"SEBOX",1,0.178812,0,0,0,0,0.059604,0.117838,0,0,0.0392793333333333,1,0,0,1.01955650036981
"SEC11A",1391,5.17883,1376,5.49875,1682,6.58368,5.75375333333,80.248053,56.138054,67.2789,67.8883356666667,1229,683,767,0.0980391421562238
"SEC11C",1637,15.0779,1552,15.3435,1533,14.8447,15.0887,66.322762,109.632461,124.70394,100.219721,640,691,712,0.158948274516584
"SEC13",1368,8.54079,1349,9.03991,1540,10.1081,9.2296,55.178095,46.658769,53.23132,51.6893946666667,1186,736,762,0.19414912744237
"SEC14L1",4471,6.0854,3944,5.76185,4642,6.64244,6.16323,50.512025,38.008603,58.98913,49.1699193333333,1542,965,1028,0.142779380457179
"SEC14L2",644,3.96665,576,3.80804,583,3.77524,3.84997666667,7.565409,8.95132,8.300212,8.27231366666667,213,129,167,0.523060030217197
"SEC14L4",9,0.0935331,7,0.0780839,7,0.076482,0.0826996666667,0.209359,0.086827,0.099592,0.131926,10,3,3,0.956510996890874
"SEC14L5",370,1.06265,317,0.977207,270,0.815246,0.951701,0.637203,0.202945,0.22963,0.356592666666667,79,19,15,1.43867871908492
"SEC16A",1567,6.26955,1541,6.61775,1801,7.57563,6.82097666667,23.667576,21.084407,26.562603,23.7715286666667,2055,1550,1654,0.315724425888748
"SEC16B",704,2.03798,620,1.92646,911,2.77258,2.24567333333,1.858618,1.575154,1.426257,1.62000966666667,87,52,40,1.23880204513113
"SEC22A",505,1.22176,613,1.59182,589,1.49812,1.43723333333,10.289498,11.376874,9.094692,10.253688,269,234,203,0.216571965859548
"SEC22B",2736,18.6542,3182,23.2863,3497,25.0665,22.3356666667,21.406846,24.724262,25.227754,23.7862873333333,2545,2255,2081,0.941474870878201
"SEC22C",2315,7.61463,2618,9.24289,2278,7.87752,8.24501333333,16.876167,21.106985,21.40617,19.7964406666667,828,718,656,0.444547866700491
"SEC23A",1772,3.98269,2430,5.86219,2353,5.55998,5.13495333333,190.706002,131.060971,179.621739,167.129570666667,2060,1235,1315,0.0364894367421728
"SEC23B",930,3.01451,833,2.89814,1112,3.78946,3.23403666667,22.390373,22.214373,24.553483,23.052743,691,556,622,0.176031343563185
"SEC23IP",770,2.59048,754,2.72271,1159,4.09931,3.1375,38.620905,30.346367,36.254145,35.0738056666667,716,574,575,0.114695411907238
"SEC24A",475,1.04875,672,1.59253,712,1.6527,1.43132666667,11.327652,7.400061,7.184444,8.63738566666667,1091,634,555,0.252280727446589
"SEC24B",1185,1.93249,1427,2.49784,1459,2.50146,2.31059666667,11.401477,8.939494,10.19125,10.177407,922,561,583,0.296186464952918
"SEC24D",564,0.850418,746,1.20735,1248,1.97836,1.345376,33.240898,26.952454,36.319843,32.171065,1087,678,698,0.0707054778012102
