"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"MAB21L2",100,6.8698,156,11.503,68,4.91124,7.76134666667,5.60331,5.60331,1.3268113516812
"MAB21L3",13,0.0966996,15,0.11976,11,0.0860226,0.1008274,0.10454,0.10454,0.996638781755301
"MACC1",46,0.0971137,46,0.104237,67,0.148708,0.116686233333,0.06272,0.06272,1.05078123431666
"MACF1",6837,2.94292,7151,3.30384,8039,3.63791,3.29489,34.09027,34.09027,0.122395467461493
"MACROD1",657,0.685008,556,0.622223,379,0.41544,0.574223666667,59.14834,59.14834,0.026172354327102
"MACROD2",971,0.0824329,917,0.0835586,1684,0.150301,0.105430833333,10.93481,10.93481,0.0926224073389522
"MAD1L1",663,0.277459,691,0.310387,626,0.275421,0.287755666667,162.54816,162.54816,0.00787386214963837
"MAD2L1",78,1.21276,81,1.35177,87,1.42212,1.32888333333,3.18845,3.18845,0.556025100772362
"MAD2L1BP",262,4.01044,250,4.10744,239,3.84616,3.98801333333,30.26413,30.26413,0.159544287121695
"MAD2L2",246,2.50282,237,2.58812,248,2.65268,2.58120666667,59.02289,59.02289,0.0596640159557462
"MADCAM1",44,0.47543,52,0.603084,32,0.363515,0.480676333333,1.50537,1.50537,0.591001063049769
"MADD",3436,9.86128,3491,10.754,2731,8.24024,9.61850666667,53.14778,53.14778,0.1961023455933
"MAEA",1727,6.00277,1725,6.4356,1673,6.11355,6.18397333333,90.65648,90.65648,0.0783793282627699
"MAEL",39,0.146104,69,0.277451,60,0.236312,0.219955666667,1.62036,1.62036,0.465567962671923
"MAF",1556,18.2499,1655,20.8348,2130,26.2644,21.7830333333,14.2278,14.2278,1.49614739708297
"MAF1",859,47.625,928,55.2243,754,43.9493,48.9328666667,94.87987,94.87987,0.520785715152722
"MAFA",7,0.105869,3,0.0487004,1,0.0159004,0.0568232666667,0.7945,0.7945,0.588923525587462
"MAFB",556,28.6612,304,16.8203,1766,95.7079,47.0631333333,16.24541,16.24541,2.7870101860901
"MAFF",334,3.70685,234,2.7875,290,3.38372,3.29269,4.88199,4.88199,0.729802328803687
"MAFG",1488,27.4617,1306,25.8707,1082,20.9937,24.7753666667,17.90758,17.90758,1.36322927982851
"MAFK",799,11.3097,779,11.8354,922,13.7206,12.2885666667,15.09548,15.09548,0.82560859736398
"MAG",211,1.70002,161,1.39232,222,1.88045,1.65759666667,4.87153,4.87153,0.452624216630078
"MAGEB16",1,0.0323877,1,0.0347632,0,0,0.0223836333333,0,0,1.0223836333333
"MAGEB2",0,0,0,0,1,0.0405712,0.0135237333333,0,0,1.0135237333333
"MAGED1",4479,7.87589,5359,10.1145,4047,7.48152,8.49063666667,172.65711,172.65711,0.0546515870652805
"MAGED2",4260,88.4184,5326,118.652,4041,88.178,98.4161333333,289.83522,289.83522,0.341829759591359
"MAGEE1",1190,57.2232,1269,65.4979,849,42.9211,55.2140666667,17.89713,17.89713,2.97474096154813
"MAGEE2",64,4.92978,73,6.03547,33,2.67239,4.54588,1.25447,1.25447,2.45994845795242
"MAGEH1",586,71.0928,672,87.506,648,82.6497,80.4161666667,40.22672,40.22672,1.9748397802857
"MAGEL2",65,2.62918,78,3.38643,36,1.5309,2.51550333333,0.75268,0.75268,2.00578732759545
"MAGI1",1903,0.485112,1926,0.526987,2207,0.591485,0.534528,7.5791,7.5791,0.178868179645884
"MAGI2",1147,0.139481,1381,0.180254,1074,0.137307,0.152347333333,3.42889,3.42889,0.260188745562206
"MAGI3",2257,1.33475,2297,1.45804,2195,1.36471,1.38583333333,6.05283,6.05283,0.338280283705973
"MAGIX",53,1.56403,51,1.6154,55,1.70636,1.62859666667,3.52297,3.52297,0.581166062713217
"MAGOH",337,5.06701,361,5.82599,442,6.98686,5.95995333333,52.71917,52.71917,0.129561818124331
"MAGOHB",186,3.45057,221,4.40059,274,5.344,4.39838666667,12.8897,12.8897,0.388661142189536
"MAGT1",1661,4.19147,1857,5.02978,2231,5.9188,5.04668333333,18.53482,18.53482,0.309533608875331
"MAK",320,0.737195,288,0.71214,238,0.576431,0.675255333333,0.05227,0.05227,1.59203943221131
"MAK16",489,5.31235,539,6.28502,550,6.28172,5.95969666667,6.22009,6.22009,0.963934890932107
"MAL",708,4.36809,679,4.49644,590,3.82692,4.23048333333,46.47817,46.47817,0.110166068602265
"MAL2",63,0.136484,74,0.172073,101,0.230038,0.179531666667,1.09766,1.09766,0.562308318157852
"MALL",317,1.69372,292,1.67458,392,2.20195,1.85675,9.73261,9.73261,0.266174770163082
"MALSU1",544,7.31555,539,7.77996,583,8.24242,7.77931,81.6452,81.6452,0.106228915895902
"MALT1",550,1.15746,626,1.41403,588,1.30095,1.29081333333,2.42531,2.42531,0.668790075447186
"MAMDC2",802,0.765098,1026,1.05058,1199,1.20254,1.00607266667,3.42889,3.42889,0.452951567248227
"MAMDC4",295,5.22839,231,4.39439,213,3.96884,4.53054,2.73893,2.73893,1.47917719775444
"MAML1",873,3.43017,881,3.71551,1081,4.46545,3.87037666667,4.21293,4.21293,0.934287754999587
"MAML2",1355,0.645713,1802,0.921713,2228,1.11623,0.894552,2.58212,2.58212,0.528891271090862
"MAML3",646,0.257996,841,0.360509,914,0.383764,0.334089666667,2.19533,2.19533,0.417512327886948
"MAMLD1",738,0.844007,829,1.01762,719,0.864483,0.908703333333,4.5161,4.5161,0.346024062894618
"MAMSTR",42,1.04804,53,1.41954,34,0.891964,1.119848,4.7879,4.7879,0.366255118436739
"MAN1A1",946,0.957743,1455,1.58111,2022,2.15217,1.56367433333,5.8542,5.8542,0.374029694687929
"MAN1A2",1872,2.02595,2439,2.83318,2335,2.65673,2.50528666667,7.11913,7.11913,0.43173180706184
"MAN1B1",1829,14.3936,1863,15.7366,1618,13.3867,14.5056333333,77.47408,77.47408,0.197589233710035
"MAN1C1",512,0.530081,527,0.58563,784,0.853349,0.656353333333,11.29024,11.29024,0.134769811926618
"MAN2A1",1069,1.03602,1270,1.3211,2030,2.06836,1.47516,3.93068,3.93068,0.501991611704674
"MAN2A2",4724,40.5204,5229,48.1418,4697,42.3567,43.6729666667,48.22398,48.22398,0.907544791516249
"MAN2B1",950,8.20305,703,6.5155,1674,15.1966,9.97171666667,56.61849,56.61849,0.190420065966151
"MAN2B2",1593,5.77688,1110,4.32057,1597,6.08865,5.39536666667,20.54197,20.54197,0.296879378565192
"MAN2C1",1992,25.9586,2476,34.6324,2023,27.7157,29.4355666667,92.85181,92.85181,0.324293869949871
"MANBA",943,1.26505,995,1.43271,1279,1.80387,1.50054333333,7.27594,7.27594,0.302146140901215
"MANBAL",978,6.18527,1053,7.14807,869,5.778,6.37044666667,123.96271,123.96271,0.0589811685955754
"MANEA",277,1.51612,435,2.55555,434,2.49737,2.18968,2.91665,2.91665,0.81438984846744
"MANEAL",995,23.6949,1049,26.8131,750,18.7772,23.0950666667,20.64651,20.64651,1.11311553995078
"MANF",506,21.5237,357,16.2995,447,19.9899,19.2710333333,78.94808,78.94808,0.253552472220721
"MANSC1",346,2.49911,423,3.27936,366,2.77925,2.85257333333,9.23082,9.23082,0.376565449624761
"MANSC4",4,0.0818358,4,0.0878383,20,0.430181,0.1999517,0.06272,0.06272,1.12913250903342
"MAOA",1045,1.98612,1394,2.84376,1608,3.21303,2.68097,20.58379,20.58379,0.170543264181129
"MAOB",688,1.03757,918,1.48597,705,1.11778,1.21377333333,28.8633,28.8633,0.0741302311978247
"MAP1A",35518,300.293,36690,332.955,29653,263.575,298.941,120.75335,120.75335,2.46351332427403
"MAP1B",199230,340.121,191493,350.891,164613,295.448,328.82,367.70655,367.70655,0.894532521865966
"MAP1LC3A",2537,32.8499,2084,28.9636,1387,18.8812,26.8982333333,756.9691,756.9691,0.0368065575935747
"MAP1LC3B",10439,87.5634,10768,96.9481,9502,83.7948,89.4354333333,264.36944,264.36944,0.340790685367916
"MAP1LC3B2",1670,10.236,1684,11.0789,1520,9.79483,10.36991,6.45008,6.45008,1.52614602796212
"MAP1S",723,8.27052,595,7.30554,610,7.33606,7.63737333333,41.6171,41.6171,0.20267388755523
"MAP2",3553,2.00188,4686,2.83391,3908,2.31492,2.38357,13.42285,13.42285,0.234597877673275
"MAP2K1",2607,4.31713,2388,4.24453,2365,4.11741,4.22635666667,47.66992,47.66992,0.107383711883438
"MAP2K2",3059,15.8066,2760,15.3076,1906,10.3543,13.8228333333,384.57919,384.57919,0.0384430325020912
"MAP2K3",525,3.00111,450,2.76106,441,2.65033,2.80416666667,18.8798,18.8798,0.191358397301281
"MAP2K4",2282,3.24111,2543,3.87673,2206,3.29399,3.47061,34.33071,34.33071,0.126536092821231
"MAP2K5",1684,1.11262,1643,1.16515,2006,1.39339,1.22372,58.39565,58.39565,0.037439105389031
"MAP2K6",699,0.877456,1151,1.55083,1158,1.52825,1.31884533333,6.42917,6.42917,0.312127106167984
"MAP2K7",868,14.2571,737,12.9933,810,13.9873,13.7459,15.33592,15.33592,0.902667251063913
"MAP3K1",713,1.54534,1040,2.4194,1058,2.41078,2.12517333333,3.16754,3.16754,0.749884424223883
"MAP3K10",885,6.40202,762,5.91655,550,4.18287,5.50048,31.59178,31.59178,0.199451518143532
"MAP3K11",1265,12.5373,1236,13.1483,1041,10.8468,12.1774666667,44.93099,44.93099,0.286897074648293
"MAP3K12",1328,11.3754,1426,13.1107,1722,15.5074,13.3311666667,20.65697,20.65697,0.661734613230752
"MAP3K13",2617,2.2177,2700,2.45586,3000,2.67275,2.44877,20.90786,20.90786,0.157421582938726
"MAP3K14",802,2.59889,619,2.153,669,2.27917,2.34368666667,9.92078,9.92078,0.30617654294565
"MAP3K15",431,0.485131,570,0.688648,364,0.430746,0.534841666667,3.70069,3.70069,0.326514121685753
"MAP3K2",1243,2.41989,1727,3.60875,1872,3.83149,3.28671,4.33838,4.33838,0.802998287870103
"MAP3K3",1364,3.22497,1357,3.44375,1624,4.03678,3.5685,11.21707,11.21707,0.373943998028987
"MAP3K4",1437,1.99781,1912,2.85315,1758,2.56953,2.47349666667,13.79919,13.79919,0.234708566257342
"MAP3K5",1672,1.24068,1679,1.33726,2008,1.56649,1.38147666667,10.56892,10.56892,0.205851252033033
"MAP3K6",1017,13.7781,630,9.16115,919,13.0895,12.0095833333,39.92356,39.92356,0.317899599480104
"MAP3K7",936,2.22474,1211,3.0895,1185,2.96115,2.75846333333,10.61074,10.61074,0.323705752891719
"MAP3K8",1088,6.83395,748,5.04295,3005,19.8438,10.5735666667,14.95957,14.95957,0.725180356782796
"MAP3K9",2397,4.81276,1957,4.21753,1754,3.70249,4.24426,7.89272,7.89272,0.58972507849117
"MAP4",15289,11.1952,14582,11.4606,13558,10.4372,11.031,238.93503,238.93503,0.0501427407244369
"MAP4K1",98,0.547997,108,0.64821,169,0.99352,0.729909,4.85062,4.85062,0.295679603187355
"MAP4K2",534,5.0911,547,5.59755,439,4.40021,5.02962,19.46522,19.46522,0.29462766586433
"MAP4K3",1121,1.04149,1598,1.59355,1570,1.53351,1.38951666667,6.28281,6.28281,0.328103666945863
"MAP4K4",4348,3.83942,4489,4.25468,4347,4.03556,4.04322,18.23165,18.23165,0.262235429617324
"MAP4K5",2484,3.04259,3239,4.25837,2942,3.78855,3.69650333333,11.38433,11.38433,0.37922950481213
"MAP6",3401,7.22786,2877,6.56271,2395,5.35114,6.38057,81.61383,81.61383,0.0893381895016851
"MAP6D1",56,1.0066,78,1.50489,61,1.15275,1.22141333333,4.11885,4.11885,0.433967264782129
"MAP7",665,0.557089,497,0.446889,558,0.491446,0.498474666667,4.89244,4.89244,0.254304611785101
"MAP7D1",4953,34.2402,4439,32.9377,3883,28.2211,31.7996666667,212.31933,212.31933,0.153758530306185
"MAP7D2",6381,10.1162,7024,11.9524,5469,9.11538,10.39466,115.45321,115.45321,0.0978475389386003
"MAP7D3",241,0.973175,267,1.15725,303,1.28634,1.13892166667,3.69024,3.69024,0.456036720225404
"MAP9",2335,11.8883,2825,15.438,2157,11.5457,12.9573333333,8.13316,8.13316,1.52820418489329
"MAPK1",5293,8.16994,6042,10.0101,5982,9.70737,9.29580333333,24.03359,24.03359,0.411279538145747
"MAPK10",6529,1.88649,6349,1.96904,4672,1.41922,1.75825,118.903,118.903,0.023004011576024
"MAPK11",1534,37.9856,1096,29.1303,688,17.911,28.3423,80.89251,80.89251,0.35830260911529
"MAPK12",1057,11.3516,778,8.96816,742,8.37771,9.56582333333,73.65839,73.65839,0.141522249988648
"MAPK13",139,1.45269,128,1.43585,169,1.85688,1.58180666667,3.74251,3.74251,0.544396673211021
"MAPK14",1626,3.39948,1680,3.77,2048,4.50153,3.89033666667,15.18956,15.18956,0.302067299337968
"MAPK15",54,1.54171,109,3.34024,54,1.62085,2.1676,3.74251,3.74251,0.667916356528505
"MAPK1IP1L",1495,14.081,1379,13.9411,1731,17.1407,15.0542666667,23.91859,23.91859,0.644268663142658
"MAPK3",5117,95.0792,4958,98.882,3449,67.3754,87.1122,637.58521,637.58521,0.137980333117956
"MAPK4",972,0.988747,847,0.92479,611,0.653429,0.855655333333,8.39451,8.39451,0.197525505144281
"MAPK6",1147,1.73835,1210,1.96834,1282,2.04268,1.91645666667,5.90647,5.90647,0.422278916243754
"MAPK7",429,12.8685,375,12.0737,359,11.3214,12.0878666667,14.60414,14.60414,0.83874322242046
"MAPK8",1249,1.64403,1429,2.01893,1356,1.87649,1.84648333333,19.25614,19.25614,0.140524469782002
"MAPK8IP1",9274,77.8361,8148,73.4016,6529,57.6101,69.6159333333,247.03683,247.03683,0.284699386511672
"MAPK8IP2",3293,43.6185,3229,45.9079,1979,27.5589,39.0284333333,155.8681,155.8681,0.255172551546809
"MAPK8IP3",6272,17.0845,5489,16.0483,4562,13.0644,15.3990666667,107.96819,107.96819,0.150494072322391
"MAPK9",2239,6.63452,2416,7.68409,2380,7.4143,7.24430333333,35.93016,35.93016,0.223240390329476
"MAPKAP1",1898,1.22879,1964,1.36478,2283,1.55391,1.38249333333,57.56979,57.56979,0.040677853434851
"MAPKAPK2",1411,4.99595,1175,4.4655,1686,6.27606,5.24583666667,35.41792,35.41792,0.171504486436073
"MAPKAPK3",282,1.30428,249,1.23612,487,2.36803,1.63614333333,16.7472,16.7472,0.148538548803755
"MAPKAPK5",625,1.81993,821,2.56601,902,2.76134,2.38242666667,18.39892,18.39892,0.174361596762603
"MAPKBP1",909,2.97259,858,3.01161,774,2.66103,2.88174333333,2.61348,2.61348,1.07423960650951
"MAPRE1",1912,10.9689,2083,12.8264,2597,15.6634,13.1529,43.94832,43.94832,0.314870500165523
"MAPRE2",10635,11.1558,11652,13.1191,8509,9.38385,11.2195833333,122.43643,122.43643,0.0989949509500558
"MAPRE3",3763,11.6182,3563,11.8076,2464,7.99804,10.4746133333,212.68521,212.68521,0.0536986782253203
"MAPT",10311,13.4474,7840,10.9748,5188,7.11338,10.51186,87.88619,87.88619,0.129512357318949
"MARC1",630,3.36093,624,3.57309,659,3.69609,3.54337,9.60716,9.60716,0.428330486199888
"MARC2",561,2.67842,654,3.35146,524,2.63018,2.88668666667,9.33536,9.33536,0.376057212005194
"MARCKS",3035,86.4805,3134,95.8515,6015,180.191,120.841,44.89963,44.89963,2.65450941543537
"MARCKSL1",845,61.637,1012,79.233,953,73.083,71.3176666667,68.97503,68.97503,1.03347818024087
"MARCO",247,0.821996,51,0.182173,430,1.50446,0.836209666667,14.11281,14.11281,0.121500215159656
"MARK1",2242,2.87407,2464,3.39034,2098,2.82752,3.03064333333,23.145,23.145,0.166934907158004
"MARK2",1054,2.55414,1019,2.65044,953,2.42792,2.54416666667,13.40194,13.40194,0.246089531456873
"MARK3",2355,3.47363,2454,3.88514,2665,4.13264,3.83047,55.63582,55.63582,0.0852900161064146
"MARK4",2310,1.78566,2286,1.89673,1856,1.50836,1.73025,22.23551,22.23551,0.117503338639866
"MARS2",96,5.54051,110,6.81414,68,4.12596,5.49353666667,1.44264,1.44264,2.65840920752546
"MARVELD1",1805,63.3451,1430,53.8657,1563,57.6677,58.2928333333,51.77832,51.77832,1.12343161611245
"MARVELD2",21,0.125356,30,0.192216,49,0.307512,0.208361333333,0.25089,0.25089,0.966001273759483
"MARVELD3",38,0.416107,40,0.470134,29,0.333854,0.406698333333,0.37634,0.37634,1.02205729204484
"MAS1",2,0.0355043,5,0.0952712,5,0.0933167,0.0746974,0.01045,0.01045,1.06358295808798
"MASP1",19,0.0444122,20,0.0501787,12,0.0294896,0.0413601666667,0.16726,0.16726,0.892140711295427
"MASP2",333,2.80807,390,3.52995,506,4.48593,3.60798333333,0.35543,0.35543,3.39964685253388
"MAST1",3364,14.3331,3345,15.2976,1924,8.61844,12.7497133333,174.76881,174.76881,0.078226127452874
"MAST2",1706,1.19628,1756,1.32166,1428,1.05274,1.19022666667,20.09245,20.09245,0.103839367483152
"MAST3",1093,3.5426,956,3.32583,748,2.54883,3.13908666667,9.60716,9.60716,0.390216294151309
"MAST4",409,0.124647,474,0.155052,635,0.203456,0.161051666667,3.11527,3.11527,0.282132561573603
"MASTL",544,2.96054,401,2.34238,530,3.0324,2.77844,4.22339,4.22339,0.723369306140265
"MAT1A",1,0.0097931,1,0.0105114,0,0,0.00676816666667,0.03136,0.03136,0.976155917106219
"MAT2A",6119,174.842,4570,140.159,6029,181.113,165.371333333,74.04519,74.04519,2.21694865897468
"MAT2B",919,9.88538,1032,11.9151,1258,14.2265,12.0089933333,27.28476,27.28476,0.459929422533548
"MATK",49,0.354315,71,0.551052,47,0.357297,0.420888,8.1018,8.1018,0.156110659430003
"MATN1",19,0.269663,14,0.213273,24,0.358111,0.280349,0.04182,0.04182,1.22895413795089
"MATN2",4836,5.03228,7594,8.48183,5792,6.33644,6.61685,108.3759,108.3759,0.0696391983974532
"MATN3",314,2.66069,447,4.06549,876,7.80382,4.84333333333,10.80936,10.80936,0.494805250524161
"MATN4",1,0.011581,1,0.0124304,2,0.0243508,0.0161207333333,0.21953,0.21953,0.833206836513493
"MATR3",6383,19.2525,7468,24.1772,7816,24.7848,22.7381666667,124.42268,124.42268,0.189265343929025
"MATR3",6211,28.5511,7223,35.6385,7479,36.1446,33.4447333333,124.42268,124.42268,0.274629224421771
"MAU2",1318,6.07112,1239,6.12583,1397,6.76532,6.32075666667,13.51693,13.51693,0.504290966937913
"MAVS",2338,13.9283,2434,15.5637,2892,18.1129,15.8683,3.41844,3.41844,3.81770489131911
"MAX",2075,3.75563,2108,4.0952,2147,4.0854,3.97874333333,43.38381,43.38381,0.112174762223658
"MAZ",2115,73.0359,2089,77.4292,1522,55.2559,68.5736666667,128.5938,128.5938,0.536859530831722
"MB",3,0.0168045,9,0.0541111,8,0.047112,0.0393425333333,1.05585,1.05585,0.505553680148503
"MB21D2",182,0.262679,220,0.340814,190,0.288301,0.297264666667,2.41486,2.41486,0.379888096925496
"MBD1",1132,13.2787,1130,14.2275,1142,14.0836,13.8632666667,21.50373,21.50373,0.660480136701782
"MBD2",1484,3.54831,1511,3.87786,2168,5.44985,4.29200666667,40.48807,40.48807,0.127554901123865
"MBD3",1065,9.65514,1110,10.8012,980,9.34056,9.9323,99.39597,99.39597,0.108891821056164
"MBD3L1",2,0.0319289,2,0.0342708,2,0.0335678,0.0332558333333,0,0,1.0332558333333
"MBD4",584,11.0464,707,14.3538,764,15.1928,13.531,16.98764,16.98764,0.807832489420513
"MBD5",823,0.289896,1059,0.400387,955,0.353659,0.347980666667,6.08419,6.08419,0.190280140237204
"MBD6",873,16.1577,943,18.7334,1154,22.4548,19.1153,14.7505,14.7505,1.27712136122663
"MBIP",348,2.75416,483,4.10296,573,4.76763,3.87491666667,12.08474,12.08474,0.372565038867413
"MBL2",11,0.304017,13,0.385646,8,0.232452,0.307371666667,0.02091,0.02091,1.28059443698955
"MBLAC1",46,4.69676,40,4.3837,22,2.36157,3.81401,6.88914,6.88914,0.610207196221641
"MBLAC2",566,5.96991,732,8.28711,473,5.24506,6.50069333333,0.62724,0.62724,4.6094573224171
"MBNL1",3913,3.07992,5661,4.78259,5445,4.50573,4.12274666667,38.75272,38.75272,0.128865312025693
"MBNL2",3054,3.08958,4352,4.72564,4174,4.43937,4.08486333333,33.56757,33.56757,0.147099241668709
"MBNL3",464,0.671853,631,0.980677,739,1.12496,0.92583,0.78404,0.78404,1.0794769175579
"MBOAT1",603,0.934013,791,1.31508,773,1.25879,1.16929433333,3.27208,3.27208,0.50778410828683
"MBOAT2",2377,2.7497,2963,3.67899,2524,3.06961,3.1661,16.82037,16.82037,0.233783024707119
"MBOAT4",252,3.38778,41,0.591614,33,0.466408,1.481934,0.10454,0.10454,2.24702953265613
"MBOAT7",1001,10.6171,874,9.94999,838,9.34443,9.97050666667,42.62067,42.62067,0.251497894614411
"MBP",20040,22.6078,21135,25.5919,14592,17.3066,21.8354333333,689.5517,689.5517,0.0330683905829209
"MBTD1",551,1.16341,759,1.72013,771,1.71148,1.53167333333,1.40083,1.40083,1.05449920791143
"MBTPS1",2193,6.06367,2366,7.02186,2655,7.71791,6.93448,29.03056,29.03056,0.264213521159779
"MBTPS2",673,2.56669,953,3.90114,934,3.74493,3.40425333333,6.45008,6.45008,0.59116859595199
"MC1R",202,3.98343,158,3.34429,256,5.30743,4.21171666667,2.08033,2.08033,1.69193452216808
"MC4R",0,0,0,0,2,0.214313,0.0714376666667,0.04182,0.04182,1.02842877528431
"MC5R",0,0,2,0.118118,0,0,0.0393726666667,0.03136,0.03136,1.00776902988937
"MCAM",3295,44.3033,3225,46.5427,3803,53.7583,48.2014333333,143.29202,143.29202,0.34098513094002
"MCAT",247,3.85618,230,3.85415,246,4.0377,3.91601,42.99702,42.99702,0.111735067511391
"MCC",1143,0.427834,1308,0.525506,1605,0.631601,0.528313666667,3.73205,3.73205,0.322970735023299
"MCCC1",1202,2.08202,1471,2.73485,1759,3.2032,2.67335666667,21.46192,21.46192,0.163537073708303
"MCCC2",787,1.92509,1007,2.64391,1295,3.33031,2.63310333333,10.72573,10.72573,0.309840268651078
"MCEE",322,2.73658,356,3.24745,456,4.07432,3.35278333333,15.34637,15.34637,0.266284400348824
"MCF2",225,0.310833,296,0.438911,178,0.258525,0.336089666667,5.04925,5.04925,0.220868647628549
"MCF2L",2074,1.7643,2046,1.86814,1618,1.44704,1.69316,63.92578,63.92578,0.0414805952273504
"MCFD2",2149,9.38899,2198,10.3074,2681,12.3145,10.6702966667,26.19755,26.19755,0.429093674492739
"MCHR1",68,2.9224,80,3.69029,110,4.97005,3.86091333333,2.14306,2.14306,1.5465544193652
"MCL1",8303,279.593,6324,228.572,9141,323.61,277.258333333,50.28341,50.28341,5.42589374093883
"MCM10",68,0.239744,44,0.166507,76,0.281702,0.229317666667,0.47043,0.47043,0.836025969727903
"MCM2",278,2.02132,319,2.48956,331,2.53021,2.34703,6.91005,6.91005,0.423136389782618
"MCM3",723,6.05268,689,6.19112,850,7.48112,6.57497333333,19.27705,19.27705,0.373573736481885
"MCM3AP",2336,7.9761,2601,9.53232,2634,9.45522,8.98788,24.92217,24.92217,0.385302619340896
"MCM4",495,4.81064,514,5.36168,734,7.49949,5.89060333333,12.49245,12.49245,0.510700675809805
"MCM5",449,3.10064,381,2.82403,656,4.76262,3.56243,23.31226,23.31226,0.187659641678725
"MCM6",483,2.2918,427,2.1747,675,3.36723,2.61124333333,9.08447,9.08447,0.358099467134118
"MCM7",677,12.8374,679,13.8197,673,13.4166,13.3579,36.9651,36.9651,0.378186808410883
"MCM8",211,0.762768,217,0.841996,268,1.01855,0.874438,0.80495,0.80495,1.03849857336768
"MCM9",795,1.14102,1024,1.57749,961,1.45006,1.38952333333,2.4044,2.4044,0.701892648728117
"MCMBP",989,2.73585,1013,3.00778,1359,3.95234,3.23199,13.53784,13.53784,0.291101704242171
"MCMDC2",342,1.16466,280,1.02346,307,1.09913,1.09575,0.53315,0.53315,1.36695691876203
"MCOLN1",522,8.00921,585,9.6342,494,7.96865,8.53735333333,44.22013,44.22013,0.210909462961075
"MCOLN2",385,0.94028,591,1.54926,565,1.45072,1.31342,2.97937,2.97937,0.581353329798435
"MCOLN3",256,1.47023,367,2.26231,189,1.14116,1.62456666667,2.23714,2.23714,0.810767117477156
"MCPH1",930,0.671606,943,0.730943,1048,0.795666,0.732738333333,6.13646,6.13646,0.242800819080188
"MCRS1",740,11.1427,739,11.9438,664,10.5115,11.1993333333,72.70709,72.70709,0.165510988607745
"MCTP1",2613,0.785918,2662,0.859382,1717,0.542933,0.729411,20.16563,20.16563,0.0817084584772577
"MCTP2",339,0.234625,408,0.303093,625,0.454772,0.33083,1.68308,1.68308,0.4960083187978
