"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"NAA38",1203,7.36019,1253,8.2284,1187,7.63506,7.74121666667,31.31067,31.31067,0.270536533803539
"NAA40",359,3.41577,330,3.37015,408,4.08124,3.62238666667,21.49367,21.49367,0.205497220625625
"NAA50",1572,9.20239,1655,10.3989,2169,13.3489,10.9833966667,79.06736,79.06736,0.14966643919195
"NAA60",679,2.73919,590,2.55473,668,2.83313,2.70901666667,59.3195,59.3195,0.0614895127888991
"NAAA",565,3.60843,778,5.33322,885,5.94225,4.9613,15.48455,15.48455,0.361629525828731
"NAALAD2",951,2.70673,835,2.55088,777,2.325,2.52753666667,2.88438,2.88438,0.908133773387259
"NAALADL1",84,1.06834,84,1.1467,84,1.12318,1.11274,1.29038,1.29038,0.922440817680909
"NAALADL2",444,0.0565363,741,0.101275,599,0.0801879,0.0793330666667,3.71933,3.71933,0.228704724328814
"NAB1",1514,5.74725,2002,8.15716,1828,7.2954,7.06660333333,30.03295,30.03295,0.259936723171017
"NAB2",534,14.4994,484,14.1057,414,11.8181,13.4744,5.04766,5.04766,2.39338851721162
"NABP1",760,7.13939,578,5.82795,1541,15.2191,9.39548,7.65372,7.65372,1.2012729785572
"NABP2",420,9.35888,416,9.94966,357,8.36336,9.22396666667,17.52133,17.52133,0.552010393782196
"NACA",5087,46.2837,5332,52.0712,5796,55.4413,51.2654,1068.39611,1068.39611,0.0488737517476102
"NACAD",7524,154.041,6707,147.386,4314,92.8554,131.427466667,1.99882,1.99882,44.1598584333171
"NACC1",1516,10.9052,1282,9.89836,1152,8.71215,9.83857,1.06267,1.06267,5.25463113343385
"NACC2",3228,6.35391,3322,7.01855,2425,5.01831,6.13025666667,11.60076,11.60076,0.565859255050489
"NADK",1108,6.62309,1016,6.51862,1129,7.09501,6.74557333333,9.7917,9.7917,0.717734308156268
"NADSYN1",1173,2.88627,1106,2.92102,1204,3.1146,2.97396333333,13.53633,13.53633,0.273381474782837
"NAE1",1486,3.68848,1682,4.48121,1412,3.6847,3.95146333333,58.23153,58.23153,0.0835950604910932
"NAF1",416,1.27908,508,1.67652,511,1.65182,1.53580666667,9.7411,9.7411,0.236084448210146
"NAGA",866,12.0944,781,11.7074,1392,20.4383,14.7467,4.69344,4.69344,2.76576199977518
"NAGK",1542,17.4191,1532,18.5755,1737,20.629,18.8745333333,27.66725,27.66725,0.693283566902999
"NAGLU",431,9.17229,607,13.8653,559,12.5069,11.8481633333,2.31509,2.31509,3.87566048985095
"NAGPA",210,3.94567,206,4.1544,201,3.97041,4.02349333333,2.06208,2.06208,1.64054934336464
"NAGS",39,1.5321,61,2.57213,40,1.65204,1.91875666667,0,0,2.91875666667
"NAIF1",128,3.20641,110,2.95762,127,3.34465,3.16956,2.70727,2.70727,1.12469822807619
"NALCN",1317,0.634292,1291,0.667375,1215,0.615202,0.638956333333,1.77111,1.77111,0.591443982134596
"NAMPT",2236,10.2718,1623,8.00266,3797,18.3381,12.2041866667,123.10472,123.10472,0.106395523608611
"NANOG",3,0.0461638,6,0.0990995,9,0.1456,0.0969544333333,0.20241,0.20241,0.912296498975641
"NANOGP8",2,0.380608,3,0.612787,3,0.600216,0.531203666667,0,0,1.531203666667
"NANOS1",72,3.13128,76,3.54767,138,6.30966,4.32953666667,4.76934,4.76934,0.923768865532279
"NANOS2",1,0.111629,0,0,0,0,0.0372096666667,0,0,1.0372096666667
"NANOS3",25,0.233617,15,0.150452,19,0.186662,0.190243666667,0,0,1.190243666667
"NANP",123,1.93935,124,2.09852,139,2.30411,2.11399333333,4.09885,4.09885,0.610724640522863
"NANS",768,5.09257,742,5.28105,838,5.84195,5.40519,33.76493,33.76493,0.184242856234717
"NAP1L1",8099,29.2489,8658,33.5611,8288,31.4678,31.4259333333,425.95168,425.95168,0.0759475482876657
"NAP1L2",1681,115.029,1777,130.517,1552,111.653,119.066333333,12.08149,12.08149,9.17833773775006
"NAP1L3",1582,104.331,1844,130.53,1236,85.6969,106.852633333,16.71168,16.71168,6.08935083137229
"NAP1L4",3904,14.2246,4095,16.0149,3618,13.8591,14.6995333333,302.44214,302.44214,0.0517381446535409
"NAP1L5",2404,219.08,2386,233.388,1936,185.486,212.651333333,7.14769,7.14769,26.2223198640351
"NAPA",2717,17.2886,2645,18.0649,2361,15.7944,17.0493,32.12032,32.12032,0.544961522110897
"NAPB",10226,38.0092,8775,35.0083,8209,32.0783,35.0319333333,11.71462,11.71462,2.83389777541916
"NAPEPLD",893,3.1336,1198,4.51221,1116,4.11713,3.92098,14.39658,14.39658,0.31961513530927
"NAPG",2192,14.2569,2289,15.9798,2284,15.6178,15.2848333333,40.58369,40.58369,0.391615879526324
"NAPSA",69,1.63914,63,1.60638,77,1.92307,1.72286333333,0.06325,0.06325,2.56088721686339
"NARF",1091,5.89025,756,4.38098,901,5.11413,5.12845333333,74.75344,74.75344,0.0809000004927829
"NARS2",336,0.422577,364,0.49137,333,0.4403,0.451415666667,41.59576,41.59576,0.0340741817182508
"NASP",1755,8.74517,1911,10.221,2174,11.3891,10.1184233333,96.09531,96.09531,0.114510405634423
"NAT1",65,0.213396,38,0.133905,65,0.224349,0.19055,3.89644,3.89644,0.243146040796987
"NAT10",786,3.26517,830,3.70085,947,4.13591,3.70064333333,28.04677,28.04677,0.161830156445278
"NAT14",174,12.7668,177,13.9394,137,10.5679,12.4247,1.49279,1.49279,5.38541152684342
"NAT2",3,0.052742,5,0.0943508,14,0.258763,0.135285266667,0,0,1.135285266667
"NAT8",1,0.102764,5,0.551508,3,0.324116,0.326129333333,0,0,1.326129333333
"NAT8L",2306,42.0606,2531,49.5505,1552,29.7609,40.4573333333,0.01265,0.01265,40.9394492996593
"NAT9",559,16.7249,509,16.346,434,13.6515,15.5741333333,8.13445,8.13445,1.8144642899463
"NAV1",3959,3.38895,3020,2.77477,3434,3.09042,3.08471333333,44.7458,44.7458,0.0892915488051362
"NAV2",325,0.0736526,311,0.0756494,363,0.0864868,0.0785962666667,10.15857,10.15857,0.0966607967388922
"NAV3",879,0.172856,1302,0.27482,1439,0.297506,0.248394,2.63136,2.63136,0.343781393197039
"NBAS",2298,1.01784,2361,1.12245,2058,0.958328,1.03287266667,27.66725,27.66725,0.0709127197994227
"NBEA",1185,0.283301,1598,0.41006,1142,0.287035,0.326798666667,23.47984,23.47984,0.0541996461850649
"NBEAL1",1227,1.0135,1732,1.53557,1803,1.56572,1.37159666667,3.06149,3.06149,0.583922813221256
"NBEAL2",983,5.72011,697,4.35336,902,5.51818,5.19721666667,4.8326,4.8326,1.06251357313548
"NBL1",3221,9.15296,3198,9.75416,2580,7.70777,8.87163,6.70491,6.70491,1.28121288892408
"NBN",2056,5.13902,2440,6.54617,2634,6.92167,6.20228666667,23.01176,23.01176,0.299948303109393
"NBR1",3335,14.1382,3499,15.9215,4138,18.4428,16.1675,109.83405,109.83405,0.154893735273591
"NCALD",1549,0.617313,1665,0.712211,1204,0.50445,0.611324666667,15.06708,15.06708,0.100287337006289
"NCAM1",13405,7.38309,14909,8.81374,11586,6.70877,7.6352,296.74929,296.74929,0.0290015804907545
"NCAM2",1781,0.57098,2587,0.890213,1853,0.624555,0.695249333333,3.13739,3.13739,0.409738828907355
"NCAN",135,0.585569,153,0.712322,76,0.346574,0.548155,0,0,1.548155
"NCAPD2",768,3.47588,694,3.37134,720,3.42589,3.42437,7.94469,7.94469,0.494636482650601
"NCAPD3",1202,2.78736,1256,3.12621,1506,3.67156,3.19504333333,15.00382,15.00382,0.26212762536257
"NCAPG",391,2.01574,379,2.09719,405,2.19508,2.10267,0.21506,0.21506,2.5535117607361
"NCAPG2",315,0.747327,284,0.723201,358,0.892939,0.787822333333,3.97234,3.97234,0.359553516721101
"NCAPH",67,0.283232,54,0.24502,70,0.311102,0.279784666667,0.26567,0.26567,1.01115193270521
"NCAPH2",778,8.20897,807,9.13951,812,9.00748,8.78532,5.47779,5.47779,1.51059543455407
"NCBP1",1255,5.47011,1486,6.95202,1501,6.87814,6.43342333333,22.51838,22.51838,0.316068680467362
"NCBP2",1145,27.809,1236,32.221,1537,39.2457,33.0919,55.94174,55.94174,0.598715458993701
"NCCRP1",2,0.0710014,0,0,2,0.0746458,0.0485490666667,0.0506,0.0506,0.998047845675519
"NCDN",10468,186.569,8658,165.628,5326,99.7965,150.6645,3.3145,3.3145,35.1522772047746
"NCEH1",668,1.44126,947,2.19309,743,1.68536,1.77323666667,64.24065,64.24065,0.0425078025229669
"NCF1",88,0.997309,118,1.43539,123,1.46552,1.29940633333,0.12651,0.12651,2.04117702757188
"NCF2",253,1.2516,171,0.907988,633,3.29219,1.81725933333,6.07237,6.07237,0.398347277267733
"NCF4",127,1.30281,109,1.20017,502,5.41399,2.63899,1.99882,1.99882,1.21347396642679
"NCK1",670,1.30928,783,1.64233,949,1.94968,1.63376333333,33.96734,33.96734,0.0753206658936596
"NCK2",540,0.631599,583,0.731908,759,0.933313,0.765606666667,17.72374,17.72374,0.0942977560394985
"NCKAP1",5601,7.54169,6807,9.83783,5984,8.47097,8.61683,160.87994,160.87994,0.0594071754659657
"NCKAP1L",1023,3.53951,859,3.19008,2640,9.60307,5.44422,3.17535,3.17535,1.54339636198163
"NCKAP5",396,0.0771525,649,0.135719,493,0.100981,0.1046175,5.66755,5.66755,0.165670673635743
"NCKAP5L",828,3.84658,774,3.85946,856,4.18078,3.96227333333,4.20006,4.20006,0.954272322498202
"NCKIPSD",705,9.8365,794,11.8908,665,9.75464,10.49398,3.65607,3.65607,2.46860120230151
"NCL",5797,33.6332,6322,39.3695,7511,45.8143,39.6056666667,472.43063,472.43063,0.0857689893590113
"NCLN",1206,8.77388,1040,8.12116,1010,7.72509,8.20671,1.37893,1.37893,3.87010546758417
"NCMAP",2511,8.23916,2655,9.35064,2505,8.64136,8.74372,0.39217,0.39217,6.99894409447122
"NCOA1",2044,1.28084,2559,1.72118,2829,1.86374,1.62192,23.12562,23.12562,0.108677828797768
"NCOA2",1785,1.06058,2294,1.46298,1962,1.22558,1.24971333333,22.75875,22.75875,0.0946898861821434
"NCOA3",1283,1.44614,1524,1.84378,1978,2.34395,1.87795666667,24.17564,24.17564,0.114315134259546
"NCOA4",3516,23.9685,3742,27.3802,4317,30.9395,27.4294,333.44919,333.44919,0.0850036443502823
"NCOA5",715,4.3114,764,4.94477,750,4.75457,4.67024666667,10.85437,10.85437,0.478325433293376
"NCOA6",2099,2.68532,1866,2.56233,2390,3.21454,2.82073,17.57193,17.57193,0.205726060780974
"NCOA7",10047,11.6336,10185,12.6584,7370,8.97185,11.08795,11.42365,11.42365,0.972978955459949
"NCOR1",2453,2.26704,2695,2.67338,2898,2.81578,2.5854,54.28449,54.28449,0.0648536325468499
"NCOR2",5028,3.61216,4125,3.1808,5070,3.82929,3.54075,9.13386,9.13386,0.448077040732751
"NCR1",3,0.0524464,3,0.0562933,6,0.110277,0.0730055666667,0.12651,0.12651,0.952504253550079
"NCS1",6779,18.2478,6215,17.9567,5411,15.313,17.1725,0.63254,0.63254,11.1314271013268
"NCSTN",1354,15.1271,1532,18.3712,1708,20.0615,17.8532666667,104.34361,104.34361,0.178969248032225
"NDC80",126,0.4883,108,0.449242,139,0.56633,0.501290666667,0.32892,0.32892,1.12970733126674
"NDE1",706,1.48444,802,1.80997,714,1.57832,1.62424333333,10.82907,10.82907,0.221846969654419
"NDEL1",4134,9.34519,4191,10.1689,3562,8.46545,9.32651333333,37.61076,37.61076,0.267451698265717
"NDFIP1",10739,41.0865,11653,47.8535,10058,40.4562,43.1320666667,91.8573,91.8573,0.475267605957744
"NDFIP2",1169,2.72472,1554,3.88775,1312,3.21499,3.27582,46.74462,46.74462,0.089556058881608
"NDN",1114,102.106,1267,124.648,1003,96.6511,107.8017,19.26713,19.26713,5.36838220310424
"NDNF",23,0.107409,58,0.290725,28,0.137471,0.178535,7.02118,7.02118,0.146927883428623
"NDOR1",437,6.74115,368,6.09313,415,6.73036,6.52154666667,0.21506,0.21506,6.19026769597386
"NDP",120,0.851498,146,1.11198,133,0.992184,0.985220666667,0.10121,0.10121,1.80276302128295
"NDRG1",15557,41.9076,17368,50.2178,17202,48.7174,46.9476,79.66195,79.66195,0.594426492292835
"NDRG2",16779,54.1725,18872,65.399,11261,38.2233,52.5982666667,904.42939,904.42939,0.0591965174299235
"NDRG3",3430,6.35269,3697,7.34943,2817,5.48515,6.39575666667,57.58634,57.58634,0.126236878198399
"NDRG4",19319,66.4595,20237,74.7238,14141,51.1435,64.1089333333,660.05432,660.05432,0.0984925615996277
"NDST1",2314,5.58408,2166,5.61031,2804,7.11384,6.10274333333,13.44778,13.44778,0.49161485939916
"NDST2",491,8.67488,508,9.63355,832,15.4541,11.2541766667,15.56046,15.56046,0.739965959079639
"NDST3",543,0.421575,524,0.436664,349,0.284865,0.381034666667,0,0,1.381034666667
"NDST4",319,0.194779,568,0.372255,300,0.19258,0.253204666667,0.0759,0.0759,1.16479660439353
"NDUFA1",1286,46.5044,1402,54.4179,1179,44.8235,48.5819333333,868.45057,868.45057,0.05702674199558
"NDUFA10",2711,3.56376,2958,4.17366,2758,3.81163,3.84968333333,316.42125,316.42125,0.01527838269596
"NDUFA11",970,13.3107,1009,14.8614,779,11.2384,13.1368333333,6.11033,6.11033,1.98821058000121
"NDUFA12",760,1.24441,649,1.14061,653,1.12409,1.16970333333,828.23375,828.23375,0.00261651595021307
"NDUFA13",1365,17.9041,1377,19.3862,1069,14.7413,17.3438666667,43.74639,43.74639,0.409951879172823
"NDUFA2",715,13.8083,767,15.899,729,14.8013,14.8362,62.44424,62.44424,0.249608159858168
"NDUFA3",479,12.8148,567,16.2817,455,12.7976,13.9647,73.60222,73.60222,0.200593226314177
"NDUFA4",3419,72.7434,3653,83.4228,3257,72.8535,76.3399,2011.24591,2011.24591,0.0384346165722856
"NDUFA4L2",203,6.10079,160,5.1612,178,5.62404,5.62867666667,3.02354,3.02354,1.64747378345189
"NDUFA5",2057,17.1875,2431,21.8024,2603,22.866,20.6186333333,723.76363,723.76363,0.029828529521135
"NDUFA6",1161,37.8477,871,30.4765,812,27.8292,32.0511333333,709.97428,709.97428,0.0464871012398648
"NDUFA7",331,4.5864,362,5.38386,304,4.42849,4.79958333333,44.02471,44.02471,0.128808899231777
"NDUFA8",717,7.96713,728,8.6827,606,7.07935,7.90972666667,481.08377,481.08377,0.0184816980390566
"NDUFA9",1303,5.03356,1467,6.08278,1304,5.29599,5.47077666667,356.49891,356.49891,0.0181001297784936
"NDUFAB1",1280,14.6125,1376,16.8606,1174,14.0903,15.1878,756.73156,756.73156,0.0213635023991874
"NDUFAF1",437,5.03353,422,5.21728,489,5.92158,5.39079666667,121.44746,121.44746,0.0521921538157672
"NDUFAF2",448,0.376597,517,0.466477,535,0.472815,0.438629666667,125.02763,125.02763,0.0114151925785401
"NDUFAF3",641,36.8726,783,48.3446,557,33.6852,39.6341333333,54.44895,54.44895,0.732820609466906
"NDUFAF4",634,12.9135,740,16.1781,558,11.9489,13.6801666667,164.54866,164.54866,0.0886758410892604
"NDUFAF5",606,2.89461,735,3.7683,717,3.6006,3.42117,121.06794,121.06794,0.0362189285737107
"NDUFAF6",1777,1.40669,2152,1.82849,2399,1.99654,1.74390666667,74.045,74.045,0.0365634841317876
"NDUFB1",622,18.7479,658,21.2877,724,22.9424,20.9926666667,954.55177,954.55177,0.0230156725749145
"NDUFB10",921,65.9958,1030,79.2199,722,54.3916,66.5357666667,656.588,656.588,0.102702249230065
"NDUFB2",1852,10.1063,1855,10.8651,1831,10.5045,10.4919666667,731.3288,731.3288,0.0156923593155151
"NDUFB3",880,10.7372,897,11.7474,801,10.2749,10.9198333333,862.75772,862.75772,0.0137999731374905
"NDUFB4",1144,32.3391,1206,36.5923,1131,33.6127,34.1813666667,657.16994,657.16994,0.0534533173403513
"NDUFB5",1453,11.0566,1624,13.2643,2201,17.6082,13.9763666667,741.38616,741.38616,0.0201732837620518
"NDUFB6",893,7.7292,1038,9.6432,990,9.00859,8.79366333333,113.94555,113.94555,0.0852026314488034
"NDUFB7",823,24.0069,879,27.5211,633,19.4123,23.6467666667,2.01147,2.01147,8.18429759110999
"NDUFB8",1740,48.5508,1780,53.3098,1682,49.3413,50.4006333333,519.12465,519.12465,0.098823682617811
"NDUFB9",3011,12.6605,3055,13.7877,4945,21.8597,16.1026333333,777.08666,777.08666,0.0219803708410834
"NDUFC1",500,2.44869,631,3.3169,540,2.78032,2.84863666667,774.34144,774.34144,0.0049637959073489
"NDUFC2",1649,24.9074,1768,28.6636,1462,23.2163,25.5957666667,207.86493,207.86493,0.127334764465724
"NDUFC2-KCTD14",1727,4.79697,1820,5.42608,1528,4.46207,4.89504,0,0,5.89504
"NDUFS1",3655,14.2869,4374,18.3514,4289,17.6257,16.7546666667,497.44122,497.44122,0.0356203820115439
"NDUFS2",2291,23.1457,2528,27.4134,2116,22.475,24.3447,470.92519,470.92519,0.053704910305805
"NDUFS3",1494,13.5747,1829,17.8375,1597,15.2553,15.5558333333,347.68132,347.68132,0.0474812741138527
"NDUFS4",985,1.40236,1263,1.93005,1165,1.74377,1.69206,410.60629,410.60629,0.00654037624157784
"NDUFS5",1568,32.928,1581,35.6362,1487,32.8298,33.798,1304.25721,1304.25721,0.0266598795497173
"NDUFS6",571,6.56012,575,7.09061,547,6.60695,6.75256,75.70225,75.70225,0.101073436568028
"NDUFS7",1007,14.5836,993,15.4357,713,10.8558,13.6250333333,2.50485,2.50485,4.17279864567671
"NDUFS8",663,19.2146,740,23.0192,525,15.9961,19.4099666667,42.40541,42.40541,0.470217115025523
"NDUFV1",2766,70.0112,2688,73.0273,2138,56.8933,66.6439333333,184.05616,184.05616,0.365531919247109
"NDUFV2",1865,10.2729,1962,11.5998,2088,12.0915,11.3214,933.05809,933.05809,0.0131912566594225
"NDUFV3",816,4.235,779,4.33952,687,3.74851,4.10767666667,179.69164,179.69164,0.02826736569921
"NEB",277,0.194225,429,0.322867,480,0.353839,0.290310333333,50.19829,50.19829,0.0252022154125265
"NECAB1",3138,3.26988,3711,4.1506,2131,2.33454,3.25167333333,13.29597,13.29597,0.297403627269084
"NECAB2",156,0.798157,182,0.999483,123,0.661617,0.819752333333,0.63254,0.63254,1.11467549544452
"NECAB3",711,7.14801,680,7.33779,540,5.70752,6.73110666667,17.76169,17.76169,0.412068777741771
"NECAP1",2074,17.3006,2217,19.8499,1962,17.2064,18.1189666667,25.30156,25.30156,0.726913790159215
"NECAP2",789,7.12044,700,6.78061,947,8.985,7.62868333333,14.33333,14.33333,0.562740339725943
"NEDD1",335,1.2571,490,1.97361,634,2.50122,1.91064333333,19.20388,19.20388,0.144063582506429
"NEDD4",437,0.457626,595,0.668786,474,0.52185,0.549420666667,38.77463,38.77463,0.038954998869053
"NEDD4L",3019,1.47605,3396,1.78216,2743,1.40995,1.55605333333,22.07561,22.07561,0.110768613845094
"NEDD8",1597,17.9869,1667,20.1524,1612,19.0877,19.0756666667,422.06789,422.06789,0.0474525889135666
"NEDD9",1588,1.39372,1537,1.44791,2071,1.91093,1.58418666667,26.28832,26.28832,0.0946993683257159
"NEFH",139201,2176.52,146148,2452.75,97338,1600.08,2076.45,0.20241,0.20241,1727.73845859565
"NEFL",118446,3361.34,138501,4218.76,94251,2812,3464.03333333,0.0253,0.0253,3379.53119411879
"NEGR1",3445,0.678818,4142,0.876022,4657,0.964736,0.839858666667,19.27978,19.27978,0.0907237981214293
"NEIL1",911,15.6629,1117,20.6133,774,13.9905,16.7555666667,7.69167,7.69167,2.04282567869006
"NEIL2",863,8.51445,704,7.45519,714,7.40597,7.79187,11.19594,11.19594,0.720884983035338
"NEIL3",22,0.0724305,27,0.095412,26,0.0899933,0.0859452666667,0.03795,0.03795,1.04624044189672
"NEK1",4293,3.41254,5002,4.26776,4402,3.67879,3.78636333333,12.78994,12.78994,0.347090946975114
"NEK10",81,0.0545564,79,0.0571121,176,0.124627,0.0787651666667,8.28626,8.28626,0.11616788315928
"NEK11",280,0.151154,397,0.230034,400,0.227017,0.202735,1.50544,1.50544,0.480049412478447
"NEK2",28,0.28818,14,0.154659,15,0.162306,0.201715,0.17711,0.17711,1.02090288927968
"NEK3",636,4.08142,709,4.88361,982,6.62528,5.19677,22.91056,22.91056,0.259164569964066
"NEK4",583,1.62951,614,1.84204,654,1.92179,1.79778,14.43454,14.43454,0.181267468936554
"NEK5",87,0.15918,119,0.233699,166,0.319312,0.237397,0.68314,0.68314,0.735171762301413
"NEK6",910,1.66116,970,1.90056,1923,3.69052,2.41741333333,1.80906,1.80906,1.21656829449353
"NEK7",2250,2.37611,2883,3.2679,2486,2.76009,2.80136666667,293.09321,293.09321,0.0129257206131009
"NEK8",105,1.04467,99,1.05722,115,1.20289,1.10159333333,0.8476,0.8476,1.13747203579238
"NEK9",2284,8.31415,2466,9.63508,2772,10.6085,9.51924333333,99.42246,99.42246,0.104749906876709
"NELL1",316,0.0609234,279,0.0577354,278,0.0563482,0.0583356666667,0,0,1.0583356666667
"NELL2",760,0.321034,1204,0.545889,679,0.30154,0.389487666667,0.24036,0.24036,1.12022934201925
"NEMF",2242,5.53691,2810,7.44866,2547,6.613,6.53285666667,64.15209,64.15209,0.115619570556677
"NENF",473,6.13913,581,8.09398,470,6.4133,6.88213666667,79.14326,79.14326,0.0983505870196695
"NEO1",916,0.63127,1089,0.805541,1204,0.872337,0.769716,9.36158,9.36158,0.170795959689545
"NES",2335,47.1859,2955,64.0949,2191,46.5485,52.6097666667,173.303,173.303,0.307566517310086
"NET1",894,3.35873,1251,5.0447,1033,4.08015,4.16119333333,15.97793,15.97793,0.303994263925579
"NETO1",67,0.0930188,31,0.0461953,69,0.100712,0.0799753666667,0.0759,0.0759,1.0037878675218
"NETO2",523,1.37928,553,1.56537,479,1.32808,1.42424333333,2.34039,2.34039,0.725736615583809
"NEU1",677,22.903,613,22.259,558,19.8462,21.6694,20.11474,20.11474,1.07362913301324
"NEU3",625,3.56645,728,4.4589,657,3.94148,3.98894333333,4.70609,4.70609,0.874319075466738
"NEU4",40,0.813594,12,0.261981,23,0.491829,0.522468,0,0,1.522468
"NEURL1B",924,3.21059,1244,4.63952,1071,3.91237,3.92082666667,16.67372,16.67372,0.278426198144477
"NEURL2",70,4.59216,50,3.52071,115,7.9315,5.34812333333,0.97411,0.97411,3.21568875763255
"NEURL3",13,0.217038,4,0.0716792,10,0.175522,0.1547464,0.06325,0.06325,1.08605351516577
"NEURL4",1013,12.8556,1040,14.1663,809,10.7937,12.6052,11.79052,11.79052,1.0636940484046
"NEUROD4",1,0.0173934,0,0,3,0.0548584,0.0240839333333,0,0,1.0240839333333
"NEUROG1",1,0.103802,0,0,0,0,0.0346006666667,0,0,1.0346006666667
"NEUROG2",23,1.50772,47,3.30698,17,1.1716,1.99543333333,0,0,2.99543333333
"NEUROG3",1,0.101275,0,0,0,0,0.0337583333333,0,0,1.0337583333333
"NEXN",218,0.687655,221,0.74825,439,1.45585,0.963918333333,1037.41436,1037.41436,0.00189126653962393
"NF1",5451,3.31587,5731,3.7419,5785,3.69967,3.58581333333,18.20447,18.20447,0.238788851414801
"NF2",708,1.30138,699,1.37908,671,1.29667,1.32571,16.39541,16.39541,0.133696762536784
"NFAM1",162,0.544401,82,0.295773,324,1.14469,0.661621333333,0.15181,0.15181,1.44261756134519
"NFASC",5540,4.98441,4798,4.63345,4869,4.60555,4.74113666667,11.49956,11.49956,0.459307100943553
"NFAT5",2059,2.57718,2843,3.8195,2810,3.69772,3.3648,8.40012,8.40012,0.464334497857474
"NFATC1",377,0.493456,422,0.59287,406,0.55869,0.548338666667,11.52486,11.52486,0.123621235420356
"NFATC2",507,0.50361,706,0.752717,929,0.970153,0.74216,2.78317,2.78317,0.460502700116569
"NFATC2IP",1055,11.3135,1225,14.1,1349,15.2087,13.5407333333,24.26419,24.26419,0.57554718094267
"NFATC3",618,0.747109,618,0.801908,908,1.15404,0.901019,9.36158,9.36158,0.183468061820688
"NFATC4",576,7.2227,612,8.237,637,8.39759,7.95243,10.68991,10.68991,0.765825399853378
"NFE2",4,0.0784723,6,0.126342,7,0.144375,0.116396433333,0.16446,0.16446,0.958724587648352
"NFE2L1",15066,199.139,13985,198.409,10172,141.352,179.633333333,754.75804,754.75804,0.239009476277619
"NFE2L2",2685,2.84106,2976,3.37994,3785,4.21056,3.47718666667,85.12708,85.12708,0.0519834953962215
"NFE2L3",451,2.25499,581,3.11806,781,4.10541,3.15948666667,3.01089,3.01089,1.0370483026635
