"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"UTP3",398,34.4209,469,43.5364,495,45.0073,40.9882,8.42259,8.42259,4.45612087547055
"UTP6",814,3.48499,879,4.0393,901,4.05546,3.85991666667,29.87324,29.87324,0.157415181130001
"UTRN",4981,1.5338,7707,2.54729,7066,2.28751,2.12286666667,16.5755,16.5755,0.177682948802026
"UTS2",228,3.81892,298,5.35751,415,7.3079,5.49477666667,4.23204,4.23204,1.24134690611501
"UTY",844,0.634736,1207,0.974313,1311,1.03655,0.881866333333,0,0,1.881866333333
"UVRAG",1037,0.550609,1160,0.661093,1311,0.731821,0.647841,86.94358,86.94358,0.0187374791883614
"UVSSA",612,2.61779,498,2.28641,780,3.50765,2.80395,8.1944,8.1944,0.413724658487775
"UXS1",1483,2.5642,1581,2.93415,1424,2.58856,2.69563666667,20.06071,20.06071,0.175475407366133
"UXT",425,10.0538,431,10.9435,475,11.8133,10.9368666667,93.10494,93.10494,0.12684633417438
"VAC14",1365,2.0969,1240,2.0446,1040,1.67965,1.94038333333,38.31658,38.31658,0.0747873628207235
"VAMP1",10558,210.773,9932,212.819,7991,167.715,197.102333333,56.94587,56.94587,3.41874810634477
"VAMP2",6065,240.916,5612,239.273,4413,184.292,221.493666667,443.92884,443.92884,0.50006573335862
"VAMP3",1997,34.4159,2387,44.1544,2618,47.4339,42.0014,100.19984,100.19984,0.424915691566311
"VAMP4",1320,5.50168,1644,7.35467,1451,6.35809,6.40481333333,11.67961,11.67961,0.583993776885093
"VAMP5",151,2.9389,172,3.59316,288,5.89303,4.14169666667,30.51635,30.51635,0.163143786214774
"VAMP7",1708,4.77991,1840,5.52701,2005,5.89908,5.402,0,0,6.402
"VAMP8",317,2.7054,199,1.82291,667,5.98462,3.50431,9.85402,9.85402,0.41499002213005
"VANGL1",284,0.881958,283,0.943314,305,0.995789,0.940353666667,0.58087,0.58087,1.22739609624258
"VANGL2",234,1.45443,244,1.62782,294,1.92115,1.6678,7.0949,7.0949,0.329565528913266
"VAPA",4108,15.5946,4301,17.5248,4461,17.8039,16.9744333333,149.4077,149.4077,0.119504741667481
"VAPB",3680,10.3726,3670,11.1031,3522,10.4368,10.6375,30.86902,30.86902,0.365166547324016
"VARS2",685,9.7649,784,11.9959,480,7.19377,9.65152333333,39.51981,39.51981,0.262871996026882
"VASH1",2204,17.8688,2167,18.8575,1777,15.1464,17.2909,42.98428,42.98428,0.415850844892766
"VASH2",75,0.315584,79,0.356797,50,0.221188,0.297856333333,10.08222,10.08222,0.117111583539489
"VASN",146,2.18168,175,2.80684,168,2.63929,2.54260333333,7.53055,7.53055,0.415284282177585
"VASP",1028,8.80131,884,8.12357,933,8.39796,8.44094666667,31.49138,31.49138,0.290567734170417
"VAT1",13067,217.057,12580,224.295,7903,138.016,193.122666667,63.91629,63.91629,2.9903536795926
"VAT1L",21938,20.0087,18289,17.9041,15360,14.7283,17.5470333333,17.63351,17.63351,0.995359077989064
"VAV1",301,0.621132,237,0.524936,686,1.48826,0.878109333333,4.06608,4.06608,0.370722399435658
"VAV2",1714,1.29788,1529,1.24271,1373,1.09303,1.21120666667,25.28853,25.28853,0.0841129826076239
"VAV3",251,0.111287,212,0.10089,468,0.218151,0.143442666667,2.73838,2.73838,0.305865820667508
"VAX2",58,0.156371,60,0.173628,45,0.12755,0.152516333333,2.40646,2.40646,0.338332560292209
"VBP1",1482,6.04422,1661,7.27113,1615,6.92472,6.74669,43.37844,43.37844,0.174559763705078
"VCAM1",215,1.94573,259,2.51584,567,5.39466,3.28541,1.95006,1.95006,1.45265181047165
"VCAN",505,0.797057,795,1.34681,1201,1.99287,1.37891233333,30.35038,30.35038,0.0758814513039395
"VCL",5055,6.99926,5191,7.71476,6156,8.96123,7.89175,9.54284,9.54284,0.843392292778796
"VCP",7521,79.3233,7194,81.4397,6658,73.8257,78.1962333333,121.1526,121.1526,0.648338499002887
"VCPIP1",772,3.48091,880,4.25891,1031,4.88733,4.20905,2.48944,2.48944,1.49280400293457
"VDAC1",4974,26.2484,5120,29.0006,4409,24.4611,26.5700333333,94.03848,94.03848,0.290093374108045
"VDAC2",4099,33.6272,4344,38.251,3938,33.9646,35.2809333333,59.06189,59.06189,0.604059135223683
"VDAC3",4692,57.2648,5043,66.0631,4095,52.5438,58.6239,74.08149,74.08149,0.794122492774184
"VDR",77,0.132515,58,0.107138,116,0.209879,0.149844,0.37342,0.37342,0.837212214763146
"VEGFA",1357,14.5404,761,8.75229,650,7.32231,10.205,50.12066,50.12066,0.219187310961948
"VEGFB",393,16.1318,471,20.7515,408,17.6071,18.1634666667,166.27364,166.27364,0.114563577780097
"VEGFC",166,0.265119,133,0.227995,135,0.226676,0.23993,1.72186,1.72186,0.455545105185425
"VEPH1",106,0.0676144,90,0.0616192,204,0.136805,0.0886795333333,0.51863,0.51863,0.716882672759856
"VEZF1",1140,11.9163,1375,15.4269,1384,15.2093,14.1841666667,23.79487,23.79487,0.61239146108449
"VEZT",3286,6.74937,3304,7.28411,3051,6.58834,6.87394,30.16368,30.16368,0.252663998603503
"VGF",2032,115.971,467,28.6078,1068,64.0821,69.5536333333,16.03612,16.03612,4.14141443787083
"VGLL1",3,0.0213108,1,0.00762464,1,0.00746822,0.0121345533333,0,0,1.0121345533333
"VGLL2",1,0.0218156,2,0.0468314,1,0.0229353,0.0305274333333,0,0,1.0305274333333
"VGLL3",790,1.2026,1449,2.36756,1965,3.1448,2.23832,0.53938,0.53938,2.10365211968455
"VGLL4",2746,2.22835,3246,2.8273,2802,2.3905,2.48205,43.7726,43.7726,0.077771896204375
"VHLL",0,0,0,0,1,0.271695,0.090565,0,0,1.090565
"VIL1",281,1.43644,301,1.65154,362,1.94549,1.67782333333,0,0,2.67782333333
"VILL",187,1.70772,187,1.83298,232,2.22742,1.92270666667,19.52133,19.52133,0.142422867653802
"VIM",49917,932.37,52635,1055.25,67654,1328.53,1105.38333333,226.84994,226.84994,4.85575433256642
"VIP",24,0.467474,42,0.878084,7,0.143345,0.496301,8.04918,8.04918,0.165352109251888
"VIPAS39",722,4.03263,742,4.44832,764,4.48625,4.3224,7.59278,7.59278,0.619403731970328
"VIPR1",88,0.318457,156,0.605945,123,0.467963,0.464121666667,9.79179,9.79179,0.135669955277762
"VIPR2",15,0.0224562,6,0.00964134,27,0.042496,0.0248645133333,6.76297,6.76297,0.132019641108145
"VIT",1940,2.86967,2954,4.69008,2804,4.3606,3.97345,1.20323,1.20323,2.25734489817223
"VKORC1",686,23.3204,641,23.3889,678,24.2315,23.6469333333,82.19291,82.19291,0.296262425888216
"VKORC1L1",2040,4.12055,2123,4.60273,2010,4.26834,4.33054,16.24358,16.24358,0.309131862409082
"VLDLR",603,2.75264,594,2.91044,581,2.78834,2.81714,14.7914,14.7914,0.241722709829401
"VMA21",854,11.6104,933,13.6147,999,14.2788,13.1679666667,11.61737,11.61737,1.12289380962118
"VMAC",120,3.50449,101,3.16596,144,4.42125,3.69723333333,12.84135,12.84135,0.339362369518147
"VMO1",42,6.38587,29,4.7327,27,4.31591,5.14482666667,4.41875,4.41875,1.1339933871594
"VMP1",2762,3.57252,2271,3.15289,4647,6.3192,4.34820333333,50.4111,50.4111,0.104028183278125
"VNN1",30,0.157827,29,0.163757,35,0.193583,0.171722333333,0.16596,0.16596,1.00494213637946
"VNN3",5,0.0729189,3,0.0469604,3,0.045997,0.0552921,0,0,1.0552921
"VOPP1",2438,3.1104,2418,3.31115,3131,4.19956,3.54037,41.13794,41.13794,0.107750165290472
"VPREB3",12,1.24563,19,2.1169,9,0.982171,1.44823366667,1.18248,1.18248,1.1217668279526
"VPS11",1181,14.4411,1157,15.1853,1102,14.1667,14.5977,42.15446,42.15446,0.361438887197291
"VPS13A",1845,1.32048,2356,1.80989,1606,1.20842,1.44626333333,9.5221,9.5221,0.232488128161679
"VPS13B",447,0.0903496,624,0.135377,628,0.133449,0.1197252,15.35153,15.35153,0.06847831365016
"VPS13C",3007,2.52455,4591,4.13711,3945,3.48205,3.38123666667,32.36268,32.36268,0.131321484565089
"VPS13D",3236,2.00457,3539,2.35307,3646,2.37448,2.24404,25.24704,25.24704,0.123596413157446
"VPS16",1155,7.75173,1125,8.10419,856,6.03988,7.2986,30.30889,30.30889,0.265055707819728
"VPS18",614,11.2603,577,11.3579,501,9.65953,10.7592433333,11.22321,11.22321,0.962042158590092
"VPS25",546,15.5073,575,17.5288,552,16.4825,16.5062,20.53785,20.53785,0.812810935167624
"VPS26A",1974,6.77503,2044,7.52984,2225,8.02846,7.44444333333,21.32618,21.32618,0.37823054966546
"VPS26B",1555,11.7509,1710,13.87,1565,12.4335,12.6848,28.91896,28.91896,0.457395577921158
"VPS28",1233,43.402,1335,50.4392,977,36.1559,43.3323666667,170.60941,170.60941,0.258332958936809
"VPS29",1474,23.3481,1729,29.3961,1999,33.2894,28.6778666667,50.53557,50.53557,0.575871512951152
"VPS33A",836,3.95463,1048,5.3211,832,4.13772,4.47115,9.04495,9.04495,0.544666723079756
"VPS33B",446,3.22126,429,3.32574,495,3.75867,3.43522333333,16.05687,16.05687,0.260025627992123
"VPS35",7828,40.9604,8407,47.2166,6772,37.2536,41.8102,39.45757,39.45757,1.05815055130597
"VPS36",2706,12.4296,3309,16.3143,2851,13.7678,14.1705666667,16.05687,16.05687,0.889410933348264
"VPS37A",1658,5.21922,1871,6.32172,1790,5.92396,5.82163333333,15.0196,15.0196,0.425830441042848
"VPS37B",859,4.87261,816,4.9682,675,4.02541,4.62207333333,33.6074,33.6074,0.1624529243263
"VPS37C",551,3.06959,459,2.74462,500,2.92844,2.91421666667,14.83289,14.83289,0.247220606387716
"VPS37D",56,2.28471,61,2.67125,25,1.07231,2.00942333333,5.20707,5.20707,0.484837988508266
"VPS39",2604,9.16874,2821,10.6614,2666,9.86886,9.89966666667,25.72418,25.72418,0.40785785257658
"VPS41",2611,2.1781,2925,2.61901,2746,2.40829,2.4018,26.45027,26.45027,0.123925921311521
"VPS45",1394,3.12015,1635,3.92799,1682,3.958,3.66871333333,38.15062,38.15062,0.119250048487866
"VPS4A",2137,23.9469,2149,25.8477,1876,22.1012,23.9652666667,72.35963,72.35963,0.340313421246808
"VPS4B",1468,7.70284,1590,8.95493,1780,9.81935,8.82570666667,19.52133,19.52133,0.478804573907734
"VPS51",1445,11.2001,1443,12.005,1223,9.96599,11.05703,171.9786,171.9786,0.0697024371800905
"VPS52",1354,10.8625,1330,11.4526,1310,11.049,11.1213666667,68.43877,68.43877,0.174561943806032
"VPS53",2793,2.29023,2402,2.11409,2360,2.03451,2.14627666667,27.07263,27.07263,0.112076305877647
"VPS54",934,1.28194,1236,1.82087,1364,1.96822,1.69034333333,11.2647,11.2647,0.219356635982128
"VPS72",555,3.82704,555,4.10774,511,3.70449,3.87975666667,36.07609,36.07609,0.131614651563042
"VPS8",3310,2.40466,3863,3.01225,3381,2.58232,2.66641,29.56206,29.56206,0.119966062497096
"VRK1",240,0.3121,253,0.353137,258,0.352728,0.339321666667,12.40569,12.40569,0.0999069549323459
"VRK2",701,0.485406,936,0.69567,1071,0.779677,0.653584333333,44.54018,44.54018,0.0363104479018967
"VRK3",783,2.76459,750,2.84231,786,2.91763,2.84151,16.47177,16.47177,0.219869538117775
"VRTN",15,0.0460219,12,0.039518,11,0.0354817,0.0403405333333,0,0,1.0403405333333
"VSIG1",9,0.0459533,10,0.0548043,11,0.059048,0.0532685333333,2.61391,2.61391,0.291448468095027
"VSIG10",537,1.29516,544,1.40827,513,1.30078,1.33473666667,21.38841,21.38841,0.104283272758986
"VSIG10L",264,4.35552,273,4.83436,202,3.50369,4.23119,2.34422,2.34422,1.5642481654915
"VSIG2",41,1.49784,49,1.9214,13,0.499301,1.30618033333,0.97503,0.97503,1.16766850798722
"VSIG4",2772,26.336,1761,17.9579,5639,56.3244,33.5394333333,7.21937,7.21937,4.20219960085749
"VSIG8",94,1.96856,41,0.921605,31,0.682528,1.19089766667,0.16596,0.16596,1.87905045342036
"VSNL1",1606,2.37984,1815,2.88682,1706,2.65778,2.64148,3071.9029,3071.9029,0.0011850293089313
"VSTM2A",779,4.7326,837,5.45793,511,3.26378,4.48477,18.21438,18.21438,0.285451313027014
"VSTM2B",999,4.59504,1637,8.0819,1267,6.12687,6.26793666667,79.86943,79.86943,0.0898724853961503
"VSTM2L",512,2.11756,519,2.30396,234,1.01747,1.81299666667,85.18023,85.18023,0.0326408581953193
"VSTM4",537,0.926214,509,0.942313,529,0.959248,0.942591666667,5.29005,5.29005,0.308835647835391
"VSTM5",400,2.15764,398,2.30432,362,2.05289,2.17161666667,1.76335,1.76335,1.14774337911231
"VSX1",1,0.0152164,8,0.13066,4,0.0639895,0.0699553,2.28198,2.28198,0.326009085978586
"VSX2",1,0.00750103,2,0.0161024,3,0.0236581,0.0157538433333,0.33192,0.33192,0.762623763689486
"VTA1",1244,2.80333,1483,3.58704,1347,3.19124,3.19387,13.21476,13.21476,0.295036286226429
"VTCN1",34,0.0881611,41,0.11411,28,0.0763299,0.092867,0.66385,0.66385,0.656830243110857
"VTI1A",1077,0.506126,1081,0.545267,1237,0.611154,0.554182333333,36.57398,36.57398,0.0413632607813439
"VTI1B",2332,14.6884,2421,16.3675,2302,15.2437,15.4332,176.3766,176.3766,0.0926458168664863
"VTN",102,3.06806,100,3.22853,97,3.06742,3.12133666667,2.21975,2.21975,1.28001759971116
"VWA1",2012,43.8163,2473,57.8059,2210,50.5986,50.7402666667,350.78241,350.78241,0.147080312135846
"VWA2",152,0.480742,253,0.858874,335,1.11391,0.817842,0.89205,0.89205,0.960779049179461
"VWA3A",28,0.0759243,37,0.107687,38,0.108329,0.0973134333333,5.33154,5.33154,0.173309089626426
"VWA3B",62,0.0478873,46,0.0381353,64,0.0519693,0.0459973,6.05763,6.05763,0.148208010337748
"VWA5A",1602,8.65981,1622,9.41104,1522,8.64966,8.90683666667,7.57204,7.57204,1.15571517009603
"VWA5B1",6,0.0163842,7,0.0205169,4,0.0114834,0.0161281666667,0.66385,0.66385,0.61070899820699
"VWA5B2",183,2.68632,216,3.40331,66,1.01857,2.3694,31.86479,31.86479,0.10252309538567
"VWA7",537,7.9916,569,9.08892,328,5.13182,7.40411333333,7.57204,7.57204,0.980409952978521
"VWA8",2082,0.922486,2664,1.26693,2064,0.961451,1.050289,4.12832,4.12832,0.39979739953825
"VWC2",225,0.265029,271,0.342627,150,0.185755,0.264470333333,13.42221,13.42221,0.0876752129758893
"VWC2L",99,0.102995,109,0.121716,49,0.0535938,0.0927682666667,1.22397,1.22397,0.491359265937355
"VWCE",74,0.349106,83,0.420285,73,0.362065,0.377152,11.70035,11.70035,0.10843417701087
"VWF",3294,3.27157,2649,2.82393,1955,2.04135,2.71228333333,12.03228,12.03228,0.284852944636702
"WAC",2999,5.78153,3426,7.08915,3465,7.02276,6.63114666667,122.60477,122.60477,0.0617382862058641
"WARS2",374,0.596929,369,0.632147,442,0.741671,0.656915666667,5.0826,5.0826,0.272402536196199
"WAS",230,2.70906,165,2.086,597,7.3927,4.06258666667,12.42644,12.42644,0.377060983154879
"WASF1",1084,2.36168,1107,2.58869,907,2.07748,2.34261666667,104.05846,104.05846,0.0318167301012217
"WASF2",2875,5.84444,2782,6.0702,3493,7.46521,6.45995,32.86057,32.86057,0.220313774989612
"WASF3",1542,2.05221,1836,2.62272,1399,1.95747,2.2108,59.68425,59.68425,0.0529099395642197
"WASL",2294,5.97605,2746,7.67824,2349,6.43342,6.69590333333,18.71227,18.71227,0.390411826407106
"WBP1",791,55.4522,878,66.0659,615,45.3269,55.615,172.80841,172.80841,0.325732224349788
"WBP1L",1055,2.035,1190,2.46376,1845,3.7415,2.74675333333,20.5586,20.5586,0.173793907458277
"WBP2",4904,79.2603,4469,77.5275,3735,63.4649,73.4175666667,344.53807,344.53807,0.215367200108225
"WBP2NL",309,0.903737,432,1.35615,466,1.43287,1.230919,4.35651,4.35651,0.416487414379885
"WBP4",659,5.1172,754,6.28432,923,7.53506,6.31219333333,11.9493,11.9493,0.564678657018526
"WDFY1",1324,2.58028,1778,3.71921,1620,3.31919,3.20622666667,11.55514,11.55514,0.335020291822313
"WDFY2",1460,1.39183,1840,1.88275,2013,2.01751,1.76403,20.72456,20.72456,0.127230655074257
"WDFY3",2745,1.61583,3767,2.38007,3878,2.39993,2.13194333333,18.94047,18.94047,0.15706466965573
"WDFY4",460,0.269596,397,0.249739,889,0.547767,0.355700666667,7.48906,7.48906,0.159699739036713
"WDHD1",147,0.291307,159,0.338198,170,0.354177,0.327894,1.53515,1.53515,0.523793069443623
"WDPCP",7340,1.81042,8937,2.366,6856,1.77784,1.98475333333,23.91934,23.91934,0.119776580492501
"WDR1",3959,16.2313,4506,19.829,5358,23.0946,19.7183,105.01275,105.01275,0.195432153207987
"WDR11",1710,5.13115,2086,6.71851,2184,6.88984,6.2465,14.18979,14.18979,0.477063869875752
"WDR12",1185,1.47852,1327,1.77714,1496,1.96236,1.73934,29.45834,29.45834,0.0899372716963564
"WDR13",1485,13.7788,1449,14.431,1078,10.5158,12.9085333333,218.53107,218.53107,0.0633556486254998
"WDR17",298,0.445017,577,0.924861,326,0.511819,0.627232333333,6.8667,6.8667,0.206850691310588
"WDR18",280,3.45255,277,3.66608,189,2.45009,3.18957333333,43.66887,43.66887,0.0937917913152941
"WDR19",1218,2.05972,1352,2.45402,1208,2.14766,2.22046666667,22.13524,22.13524,0.139201783369008
"WDR20",683,1.39808,748,1.64344,805,1.73239,1.59130333333,87.81489,87.81489,0.0291764515311565
"WDR24",246,7.38038,236,7.5997,228,7.19146,7.39051333333,9.19017,9.19017,0.82339287110323
"WDR25",282,0.32014,360,0.438666,431,0.514407,0.424404333333,38.62776,38.62776,0.0359446088634079
"WDR26",2574,8.66577,2531,9.146,3828,13.549,10.45359,19.56283,19.56283,0.557004556279462
"WDR27",805,0.574349,879,0.673146,1020,0.7651,0.670865,20.22667,20.22667,0.078715361382638
"WDR3",825,3.91393,929,4.7306,906,4.51883,4.38778666667,4.56397,4.56397,0.96833495987038
"WDR31",240,1.54846,264,1.82825,264,1.79074,1.72248333333,2.80062,2.80062,0.716326108195505
"WDR33",1610,2.55322,1675,2.85114,1911,3.18612,2.86349333333,13.00731,13.00731,0.275819792189221
"WDR34",253,1.91114,278,2.25401,260,2.06482,2.07665666667,16.22283,16.22283,0.178638276442954
"WDR35",697,1.5245,880,2.06595,1083,2.49036,2.02693666667,3.21552,3.21552,0.71804585594897
"WDR36",510,2.29707,734,3.54847,708,3.35255,3.06603,2.17826,2.17826,1.27932579461718
"WDR37",1462,3.08291,1324,2.99669,1662,3.68454,3.25471333333,10.95352,10.95352,0.355938111395639
"WDR38",5,0.195238,5,0.209558,2,0.0821037,0.1622999,2.38571,2.38571,0.343295763665524
"WDR4",684,3.27606,559,2.87374,591,2.97592,3.04190666667,8.65079,8.65079,0.41881614527619
"WDR41",4052,3.63683,4327,4.16851,4838,4.56518,4.12350666667,42.59012,42.59012,0.117538255610904
"WDR43",591,1.92794,685,2.39849,967,3.31643,2.54762,15.2478,15.2478,0.218344637427836
"WDR44",1053,1.77072,1250,2.25617,1311,2.31772,2.11487,6.51403,6.51403,0.414540532843228
"WDR46",501,8.63158,521,9.63454,597,10.8135,9.69320666667,35.8064,35.8064,0.29052574190005
"WDR47",5418,13.1644,5630,14.6829,5402,13.7992,13.8821666667,14.83289,14.83289,0.939952634465344
"WDR48",2175,8.50826,2278,9.5648,2150,8.84216,8.97174,20.49636,20.49636,0.463880396495035
"WDR49",19,0.0189349,33,0.0352991,20,0.0209545,0.0250628333333,4.14906,4.14906,0.199077663366381
"WDR5",708,5.02711,733,5.58636,702,5.24035,5.28460666667,16.96966,16.96966,0.349734311426594
"WDR53",191,2.30153,141,1.82365,185,2.34365,2.15627666667,10.26893,10.26893,0.280086633484279
"WDR54",300,12.8518,397,18.2547,285,12.8359,14.6474666667,26.15983,26.15983,0.576125353755896
"WDR55",736,13.6076,766,15.2011,777,15.103,14.6372333333,11.18172,11.18172,1.2836638285316
"WDR59",1277,1.73191,1342,1.95356,1155,1.64685,1.77744,84.12222,84.12222,0.0326288482607714
"WDR5B",169,7.00122,208,9.24891,257,11.1933,9.14781,3.73416,3.73416,2.14352915828785
"WDR6",2431,47.7613,2150,45.3388,1962,40.5255,44.5418666667,90.90594,90.90594,0.495526912261601
"WDR60",739,1.28858,900,1.68442,887,1.62603,1.53301,15.66271,15.66271,0.152016688761912
"WDR61",3232,25.8186,3058,26.2204,3292,27.6477,26.5622333333,135.63282,135.63282,0.201724836926443
"WDR62",144,0.500849,136,0.50772,135,0.493647,0.500738666667,2.11602,2.11602,0.481620357593019
"WDR63",675,0.880066,948,1.32666,537,0.736078,0.980934666667,0.49789,0.49789,1.32248340443357
"WDR64",15,0.0174867,27,0.0337847,30,0.0367685,0.0293466333333,0,0,1.0293466333333
"WDR66",185,0.37873,103,0.226327,110,0.23675,0.280602333333,5.9539,5.9539,0.18415598920505
"WDR7",2320,1.05201,2557,1.24452,2048,0.976338,1.090956,61.98698,61.98698,0.0331966384163838
"WDR70",854,0.398751,1043,0.522719,936,0.459471,0.460313666667,85.47067,85.47067,0.0168879652102499
"WDR72",18,0.0126219,57,0.0429009,25,0.0184301,0.0246509666667,0.6846,0.6846,0.608245854604476
"WDR73",715,8.29249,731,9.09991,976,11.9006,9.76433333333,13.75414,13.75414,0.729580533553972
"WDR74",447,8.24783,461,9.13006,451,8.74877,8.70888666667,27.07263,27.07263,0.345848845180163
"WDR75",969,4.9633,1076,5.91561,1277,6.87664,5.91851666667,13.6919,13.6919,0.470906871587065
"WDR76",86,0.362612,106,0.479723,131,0.580702,0.474345666667,1.53515,1.53515,0.581561511810741
"WDR77",795,14.8271,758,15.174,840,16.4705,15.4905333333,19.52133,19.52133,0.803580144820048
"WDR78",183,0.285517,215,0.360048,271,0.444517,0.363360666667,16.65848,16.65848,0.0772071359860532
"WDR81",654,5.17521,607,5.15561,925,7.69539,6.00873666667,9.62582,9.62582,0.659594898715582
"WDR82",2379,12.3741,2596,14.4932,2813,15.3825,14.0832666667,56.75916,56.75916,0.261140686026251
"WDR83",1166,22.5555,1259,26.1409,921,18.7306,22.4756666667,32.21746,32.21746,0.706726723437012
"WDR83OS",850,110.569,929,129.709,692,94.6365,111.638166667,82.83601,82.83601,1.34355352392128
"WDR86",1515,7.60128,1057,5.69233,1176,6.20326,6.49895666667,11.43066,11.43066,0.603262953589753
"WDR88",144,0.575536,174,0.746448,190,0.798365,0.706783,0.53938,0.53938,1.10874702802427
"WDR89",444,1.7305,374,1.56459,473,1.93816,1.74441666667,4.27353,4.27353,0.520413587610197
"WDR90",474,4.47052,512,5.1831,481,4.76939,4.80767,43.23322,43.23322,0.131296568506656
"WDR91",650,4.10003,643,4.35336,806,5.34499,4.59946,14.00308,14.00308,0.373220698683204
"WDR92",376,1.8977,369,1.99897,445,2.36122,2.08596333333,13.06954,13.06954,0.219336476766831
"WDR93",28,0.0925943,56,0.198772,45,0.156451,0.149272433333,0.56012,0.56012,0.736656432410968
"WDSUB1",753,2.57903,940,3.45564,769,2.76901,2.93456,8.67154,8.67154,0.406818355711707
"WDTC1",1571,3.70856,1457,3.69173,1269,3.14941,3.51656666667,37.34155,37.34155,0.117798228466768
"WDYHV1",631,2.06808,629,2.21274,503,1.73319,2.00467,26.22207,26.22207,0.11037624985903
"WEE1",156,1.37725,186,1.76255,217,2.01413,1.71797666667,1.65962,1.65962,1.02194173102548
"WEE2",32,0.243919,55,0.449985,75,0.601027,0.431643666667,0,0,1.431643666667
"WFDC1",222,1.10812,304,1.62873,242,1.26996,1.33560333333,10.3934,10.3934,0.204996167371461
"WFDC2",42,0.622866,49,0.779977,79,1.23172,0.878187666667,16.03612,16.03612,0.110247384185307
"WFDC3",17,0.0675142,23,0.0980426,17,0.0709796,0.0788454666667,8.79601,8.79601,0.110131111204123
"WFDC8",4,0.0248029,1,0.00665553,3,0.019557,0.0170051433333,0.6431,0.6431,0.618955111273386
"WFIKKN1",75,2.68547,83,3.18991,30,1.12933,2.33490333333,3.33999,3.33999,0.768412676833357
"WFIKKN2",56,1.26988,51,1.24132,24,0.572168,1.02778933333,1.72186,1.72186,0.745001334870273
