"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","hDRG_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"TTYH1",3053,24.5945,3491,30.1857,1991,16.8624,23.8808666667,738.92684,738.92684,0.0336261172343741
"TTYH2",737,2.65744,929,3.59545,926,3.51031,3.2544,93.66154,93.66154,0.0449432789705302
"TTYH3",1391,7.40489,1111,6.34814,1924,10.768,8.17367666667,23.05849,23.05849,0.381307250233493
"TUB",777,1.5626,909,1.96214,713,1.50749,1.67741,17.96886,17.96886,0.141147649357948
"TUBA1A",87886,3582.27,86619,3789.59,64172,2749.93,3373.93,2027.99884,2027.99884,1.66334742704929
"TUBA1B",78090,3772.75,74659,3871.55,58225,2957.4,3533.9,965.97383,965.97383,3.65563150762829
"TUBA1C",30207,61.4564,29422,64.2498,26155,55.9438,60.55,264.97091,264.97091,0.23141628533737
"TUBA3D",33,0.845814,21,0.577724,25,0.673657,0.699065,0.24827,0.24827,1.36113581196376
"TUBA4A",4872,29.9053,5000,32.9421,3256,21.0118,27.9530666667,26.72054,26.72054,1.04446257781053
"TUBA8",194,0.935612,206,1.06636,184,0.932932,0.978301333333,7.44823,7.44823,0.234167551467349
"TUBAL3",2,0.0297918,8,0.127908,4,0.0626419,0.0734472333333,0.37241,0.37241,0.782162206143427
"TUBB",17822,613.495,16105,595.053,13919,503.733,570.760333333,162.18529,162.18529,3.50374922478
"TUBB1",48,1.13303,44,1.11479,68,1.68751,1.31177666667,0.18621,0.18621,1.94887639344635
"TUBB2A",45111,2031.67,44458,2149.12,31682,1500.1,1893.63,80.50299,80.50299,23.246141031145
"TUBB2B",37680,883.104,35559,894.522,25704,633.345,803.657,222.05046,222.05046,3.6075110537768
"TUBB3",35911,361.175,32708,353.09,22504,237.952,317.405666667,0.43448,0.43448,221.965915639814
"TUBB4A",10893,223.095,9688,212.969,6845,147.385,194.483,766.42324,766.42324,0.254726453162925
"TUBB4B",13558,978.344,13750,1064.97,8631,654.779,899.364333333,81.34092,81.34092,10.9345916141452
"TUBB6",2490,11.8684,2828,14.4681,2585,12.9536,13.0967,26.06882,26.06882,0.520772608484596
"TUBD1",196,1.02313,244,1.36711,196,1.07564,1.15529333333,9.21719,9.21719,0.21094775895623
"TUBE1",425,4.40192,610,6.78146,472,5.13964,5.44100666667,13.49992,13.49992,0.444209807134798
"TUBG1",899,28.2675,902,30.4422,700,23.1401,27.2832666667,24.64124,24.64124,1.10303817860213
"TUBG2",2068,46.7794,2053,49.8464,1602,38.0983,44.9080333333,64.6755,64.6755,0.699013076920617
"TUBGCP2",1785,9.25115,1739,9.67381,1812,9.87311,9.59935666667,43.38596,43.38596,0.238799761606373
"TUBGCP3",832,1.40849,963,1.74984,1091,1.94176,1.70003,7.63444,7.63444,0.312704703489746
"TUBGCP4",1454,6.26402,1629,7.5327,1646,7.45516,7.08396,9.86891,9.86891,0.743769154404628
"TUBGCP5",1138,3.52614,1474,4.90225,1438,4.68441,4.37093333333,5.30687,5.30687,0.851600450513488
"TUBGCP6",1269,8.11023,1264,8.6708,1212,8.14352,8.30818333333,40.03426,40.03426,0.226839312645823
"TUFM",2395,106.248,2578,122.755,2003,93.4187,107.4739,174.84728,174.84728,0.616864247203596
"TUFT1",346,1.39666,296,1.28246,282,1.19674,1.29195333333,2.51378,2.51378,0.652275706882616
"TULP1",5,0.0581439,1,0.0124817,7,0.0855796,0.0520684,0.55862,0.55862,0.67499993584068
"TULP2",19,0.186707,15,0.158212,21,0.216953,0.187290666667,0,0,1.187290666667
"TULP3",989,2.70319,1246,3.65544,1253,3.60056,3.31973,11.04821,11.04821,0.358537077291979
"TULP4",964,0.602339,907,0.608292,1056,0.693691,0.634774,14.64819,14.64819,0.104470485084856
"TUSC1",201,17.1123,189,17.2709,196,17.5431,17.3087666667,11.82407,11.82407,1.42768767378063
"TUSC2",1205,25.5942,1245,28.3834,881,19.6729,24.5501666667,33.57912,33.57912,0.738890019951346
"TUSC3",1649,0.824413,2037,1.09309,1372,0.721135,0.879546,30.38259,30.38259,0.0598913601458643
"TUT1",384,4.04294,375,4.23777,392,4.339,4.20657,10.6758,10.6758,0.445928330392778
"TWF1",1017,14.0416,1216,18.0207,1631,23.675,18.5791,27.55846,27.55846,0.685579684618849
"TWF2",1011,16.7461,928,16.4987,710,12.364,15.2029333333,20.97919,20.97919,0.737194288474689
"TWIST1",68,0.122918,75,0.145515,139,0.264155,0.177529333333,2.79309,2.79309,0.310440652168285
"TWIST2",354,0.989448,278,0.834017,241,0.708182,0.843882333333,1.48965,1.48965,0.740619096392264
"TWISTNB",400,5.14691,483,6.67074,519,7.02089,6.27951333333,2.91722,2.91722,1.85833660946539
"TWSG1",1004,2.59257,1221,3.38418,1593,4.32465,3.4338,16.29301,16.29301,0.256392611812518
"TXK",337,0.8676,328,0.906366,324,0.876946,0.883637333333,0.18621,0.18621,1.58794592300942
"TXLNA",1627,15.2724,1589,16.0098,1645,16.234,15.8387333333,14.71026,14.71026,1.07183034101918
"TXLNB",53,0.178271,103,0.371863,121,0.427887,0.326007,2.23447,2.23447,0.409961137373356
"TXLNG",457,1.37442,527,1.7012,582,1.8402,1.63860666667,4.65515,4.65515,0.46658473544822
"TXN",4495,61.8422,4487,66.2601,3680,53.2281,60.4434666667,106.63388,106.63388,0.570856190139202
"TXN2",970,11.6107,1054,13.5415,1050,13.2134,12.7885333333,78.33059,78.33059,0.173811052373366
"TXNDC11",560,1.53343,541,1.59006,780,2.24548,1.78965666667,20.35851,20.35851,0.130611014844668
"TXNDC12",820,3.97473,961,4.99986,1107,5.6413,4.87196333333,27.6826,27.6826,0.204722142808881
"TXNDC15",1528,9.62883,1757,11.884,1839,12.1834,11.2320766667,46.98594,46.98594,0.254909597825947
"TXNDC16",687,0.984345,720,1.1073,621,0.93545,1.00903166667,6.45514,6.45514,0.269482755075022
"TXNDC17",553,27.1601,612,32.2625,536,27.6764,29.033,69.14444,69.14444,0.4281593808433
"TXNDC2",6,0.295266,4,0.211282,4,0.206948,0.237832,0.34138,0.34138,0.922804872593896
"TXNDC5",2015,12.0258,2066,13.2345,2326,14.5944,13.2849,18.55852,18.55852,0.73036712389281
"TXNDC8",2,0.0101676,20,0.109133,12,0.0641366,0.0611457333333,0,0,1.0611457333333
"TXNDC9",686,5.51741,707,6.10338,748,6.32485,5.98188,15.51715,15.51715,0.422704885528072
"TXNIP",19710,830.716,16157,730.916,24863,1101.69,887.774,208.36434,208.36434,4.24510687923263
"TXNL1",3286,10.5541,3658,12.6107,2970,10.0288,11.0645333333,41.86528,41.86528,0.2814523393595
"TXNL4A",1630,4.51018,1585,4.70735,1485,4.31988,4.51247,134.13027,134.13027,0.0407937466564671
"TXNL4B",638,2.2228,660,2.46811,773,2.83138,2.50743,9.96201,9.96201,0.319962306182899
"TXNRD1",6970,9.05123,6213,8.65997,6624,9.04343,8.91821,14.43095,14.43095,0.642747854150263
"TXNRD2",458,1.20675,547,1.54696,710,1.96674,1.57348333333,23.4309,23.4309,0.10533723003778
"TXNRD3",311,1.13035,317,1.23667,405,1.54755,1.30485666667,4.09653,4.09653,0.452240380547157
"TYK2",1475,8.57679,1362,8.50062,1411,8.62577,8.56772666667,154.51981,154.51981,0.0615209513609231
"TYMP",495,20.2,272,11.9139,1601,68.687,33.6003,41.02735,41.02735,0.823280554210532
"TYMS",260,2.85205,243,2.86108,500,5.76623,3.82645333333,17.47231,17.47231,0.261280442637115
"TYR",8,0.0118556,10,0.0159064,8,0.0124641,0.0134087,0.86896,0.86896,0.542231347915418
"TYRO3",1600,10.786,1717,12.4237,1554,11.0136,11.4077666667,60.20656,60.20656,0.202719555987136
"TYROBP",572,25.6554,446,21.4713,971,45.7868,30.9711666667,158.43014,158.43014,0.200534018641017
"TYRP1",53,0.372643,90,0.679203,145,1.07182,0.707888666667,3.19653,3.19653,0.406976398754924
"TYSND1",284,5.68974,304,6.53715,319,6.71897,6.31528666667,6.20686,6.20686,1.01504492478971
"TYW1",862,0.616298,1027,0.788124,1204,0.904999,0.769807,98.81323,98.81323,0.0177311865370953
"TYW1B",423,0.274247,454,0.315935,567,0.386476,0.325552666667,4.53101,4.53101,0.239658338471093
"TYW3",678,3.53285,718,4.0157,860,4.71121,4.08658666667,10.24132,10.24132,0.452490158332829
"TYW5",354,2.30553,396,2.76823,463,3.1702,2.74798666667,3.97239,3.97239,0.753759593811025
"U2AF1",1205,14.3871,1327,17.0058,1784,22.3934,17.9287666667,107.72008,107.72008,0.174105525554249
"U2AF1L4",184,10.7796,217,13.6453,218,13.427,12.6173,39.4446,39.4446,0.33669018855422
"U2AF2",1773,15.0579,1700,15.4969,1687,15.0629,15.2059,149.27502,149.27502,0.107841609337334
"U2SURP",2185,3.96676,2782,5.42103,3026,5.77553,5.05444,27.18605,27.18605,0.214802712689433
"UACA",2580,4.13489,3587,6.17044,4354,7.33619,5.88050666667,23.30676,23.30676,0.283069675541701
"UAP1",980,4.46579,859,4.20152,939,4.49859,4.38863333333,12.87924,12.87924,0.388251325960932
"UAP1L1",275,6.8407,348,9.29154,321,8.39481,8.17568333333,16.75853,16.75853,0.516691603039779
"UBA1",6565,47.2597,6051,46.7546,5494,41.5799,45.1980666667,82.9547,82.9547,0.550273738893713
"UBA2",1602,6.52373,1933,8.44901,1822,7.80045,7.59106333333,58.3445,58.3445,0.144765956968717
"UBA3",1315,8.94619,1570,11.4644,1875,13.4107,11.2737633333,34.04463,34.04463,0.350232356092788
"UBA5",1093,8.07315,1229,9.7435,1307,10.1493,9.32198333333,25.94468,25.94468,0.383080568532638
"UBA52",2967,89.0452,3044,98.0569,2909,91.7857,92.9626,182.88517,182.88517,0.510985197990681
"UBA6",1442,2.84638,1763,3.73526,1629,3.38055,3.32073,7.85168,7.85168,0.488125417999747
"UBA7",854,17.0604,1119,23.9939,1176,24.6988,21.9177,46.48939,46.48939,0.482585689140248
"UBAC1",885,5.44301,833,5.49897,787,5.08872,5.34356666667,82.20988,82.20988,0.0762357386727393
"UBAC2",1961,1.84452,1823,1.84049,2764,2.73327,2.13942666667,73.95475,73.95475,0.0418842924120219
"UBAP1",1683,3.99922,1839,4.69044,1683,4.20449,4.29805,45.5894,45.5894,0.113717927253839
"UBAP1L",350,2.72627,356,2.97639,261,2.13736,2.61334,18.93093,18.93093,0.181293095706021
"UBAP2",1066,1.46341,1110,1.63558,994,1.43461,1.5112,10.30339,10.30339,0.222163439463736
"UBAP2L",2474,8.41981,2766,10.104,2902,10.3834,9.63573666667,65.69963,65.69963,0.159457206384353
"UBASH3A",11,0.0434398,11,0.046626,28,0.11625,0.0687719333333,0.77586,0.77586,0.60183344032373
"UBASH3B",3091,3.4015,2560,3.02379,2506,2.89928,3.10819,2.69998,2.69998,1.11032762339256
"UBB",13479,1208.81,12810,1233.08,9103,858.271,1100.05366667,2026.57126,2026.57126,0.543040675507503
"UBC",79447,2407.51,75327,2450.09,73917,2354.91,2404.17,816.35744,816.35744,2.94261712476735
"UBE2A",2209,23.3207,2357,26.7082,2177,24.1625,24.7304666667,40.49977,40.49977,0.620014681206667
"UBE2B",1454,12.3068,1510,13.7182,1732,15.4123,13.8124333333,120.2269,120.2269,0.122187677267174
"UBE2C",14,0.558144,6,0.25675,22,0.922102,0.578998666667,2.38964,2.38964,0.465830786356958
"UBE2D1",438,2.13899,445,2.33258,637,3.27049,2.58068666667,20.14127,20.14127,0.169369515959543
"UBE2D2",2260,3.87063,2320,4.26483,2430,4.3754,4.17028666667,639.43086,639.43086,0.00807313792884684
"UBE2D3",6203,14.543,6180,15.5518,6923,17.0642,15.7196666667,110.66834,110.66834,0.149726114552254
"UBE2E1",1769,3.60669,2107,4.6109,2278,4.88284,4.36681,477.52488,477.52488,0.0112153207164484
"UBE2E2",953,0.428238,1009,0.486658,1078,0.509271,0.474722333333,120.59932,120.59932,0.0121277185870201
"UBE2E3",1268,2.026,1534,2.63078,1749,2.93797,2.53158333333,104.95803,104.95803,0.0333300207009322
"UBE2F",1174,2.7002,1216,3.00194,1088,2.63085,2.77766333333,114.82693,114.82693,0.0326147238239846
"UBE2G1",1206,2.16378,1271,2.44766,1226,2.31257,2.30800333333,97.97531,97.97531,0.0334225104556884
"UBE2G2",2195,11.5338,2256,12.7238,2699,14.9101,13.0559,57.2583,57.2583,0.241268626101345
"UBE2H",2874,4.10774,3100,4.75574,3147,4.7288,4.53076,62.75137,62.75137,0.0867551552225466
"UBE2I",1257,12.1063,1213,12.5394,1435,14.5301,13.0586,43.94458,43.94458,0.312798562140307
"UBE2J1",1472,9.85351,1638,11.7689,1915,13.4769,11.69977,14.05854,14.05854,0.843359980449632
"UBE2J2",727,6.35762,686,6.4391,624,5.73698,6.1779,32.18258,32.18258,0.216315307610198
"UBE2K",3088,6.3704,3100,6.86422,3615,7.84035,7.02499,46.39629,46.39629,0.169316838934018
"UBE2L6",1045,10.9784,1114,12.5617,1044,11.5309,11.6903333333,57.81691,57.81691,0.215759946132838
"UBE2M",934,50.3142,871,50.3619,745,42.1928,47.6229666667,104.61665,104.61665,0.460372173011547
"UBE2N",2688,12.9453,2881,14.8925,2681,13.5743,13.8040333333,48.38248,48.38248,0.299783107962581
"UBE2NL",33,4.86504,28,4.43068,27,4.18479,4.49350333333,0,0,5.49350333333
"UBE2O",2641,7.24336,2532,7.45377,1980,5.7092,6.80211,9.55857,9.55857,0.738936238524724
"UBE2Q1",1314,21.9627,1383,24.8115,1171,20.5772,22.4504666667,77.64784,77.64784,0.298170511316013
"UBE2Q2",1495,4.52079,1828,5.93321,1774,5.63982,5.36460666667,56.20313,56.20313,0.111263258962753
"UBE2QL1",401,1.46358,437,1.71196,322,1.23557,1.47037,2.0793,2.0793,0.802250511479882
"UBE2R2",1673,2.83099,1766,3.20755,1731,3.07948,3.03934,51.42385,51.42385,0.0770515709929736
"UBE2S",449,9.75135,530,12.3548,361,8.24259,10.1162466667,63.52723,63.52723,0.172272181320971
"UBE2T",124,2.09828,91,1.65282,85,1.51217,1.75442333333,6.29996,6.29996,0.377320332348396
"UBE2U",4,0.0109629,2,0.00588349,1,0.0028814,0.00657593,0,0,1.00657593
"UBE2V2",2227,6.91112,2359,7.85773,2163,7.05705,7.2753,31.43775,31.43775,0.255113255389168
"UBE2W",1246,2.20288,1415,2.68515,1491,2.77133,2.55312,6.92065,6.92065,0.448589446573198
"UBE2Z",2321,19.6357,2369,21.5118,2278,20.2611,20.4695333333,38.3584,38.3584,0.545487960214338
"UBE3A",3457,5.73406,3795,6.7564,3721,6.48875,6.32640333333,14.89647,14.89647,0.460882405548527
"UBE3B",1363,4.01516,1336,4.22429,1264,3.91464,4.05136333333,13.00337,13.00337,0.360724835045421
"UBE3C",2805,3.75632,2966,4.26326,3309,4.6587,4.22609333333,15.98267,15.98267,0.307730959462205
"UBE3D",180,0.181294,250,0.270266,255,0.270016,0.240525333333,53.84452,53.84452,0.0226189477696769
"UBE4A",2881,12.7011,2982,14.1107,3129,14.5025,13.7714333333,7.16892,7.16892,1.80824800993277
"UBE4B",2464,2.90051,2472,3.12336,2255,2.79073,2.9382,22.84125,22.84125,0.165184291931002
"UBFD1",2073,21.726,2217,24.9395,2038,22.4555,23.0403333333,8.47237,8.47237,2.53794280980367
"UBIAD1",303,2.31719,306,2.51177,401,3.22404,2.68433333333,11.54476,11.54476,0.293695003597518
"UBL3",2427,4.91605,2766,6.01366,2559,5.44948,5.45973,102.16494,102.16494,0.0626155552458035
"UBL4A",623,37.5431,725,46.8944,570,36.1123,40.1832666667,23.4309,23.4309,1.68570403328162
"UBL4B",1,0.116079,0,0,5,0.610186,0.242088333333,0.58965,0.58965,0.781359628429528
"UBL5",1060,83.2648,1116,94.0937,996,82.2533,86.5372666667,475.60075,475.60075,0.183670014507321
"UBL7",701,8.05367,732,9.02666,594,7.17464,8.08499,58.28243,58.28243,0.153249284821827
"UBLCP1",956,7.34217,1153,9.50465,1234,9.96368,8.93683333333,24.79641,24.79641,0.385202178649277
"UBN1",697,3.40726,788,4.13465,883,4.53807,4.02666,7.91375,7.91375,0.563922030570747
"UBN2",1121,2.51458,1345,3.23834,1349,3.18133,2.97808333333,3.97239,3.97239,0.800034456937207
"UBOX5",805,2.67241,845,3.01095,786,2.74326,2.80887333333,3.1655,3.1655,0.914385627975033
"UBP1",1533,5.04966,1668,5.89734,2001,6.92955,5.95885,18.03093,18.03093,0.365660007156771
"UBQLN1",6081,22.1363,6057,23.6662,5792,22.1665,22.6563333333,48.63076,48.63076,0.476646606525872
"UBQLN2",1355,55.9615,1310,58.0714,1343,58.3129,57.4486,17.41025,17.41025,3.17478578509254
"UBQLN4",1127,10.6425,1102,11.1697,965,9.58041,10.4642033333,35.44118,35.44118,0.314594734124965
"UBR1",1557,1.66653,1984,2.27933,1969,2.21569,2.05385,4.22067,4.22067,0.584953655373736
"UBR2",1890,2.55078,2278,3.29994,2354,3.34008,3.0636,5.02756,5.02756,0.674169979228743
"UBR3",2830,1.92617,3967,2.89809,3241,2.31913,2.38113,17.84473,17.84473,0.179420453357517
"UBR4",7061,9.08646,7235,9.99326,6389,8.64369,9.24113666667,85.934,85.934,0.117803582794649
"UBR5",2854,3.10674,3344,3.90713,3600,4.11994,3.71127,24.79641,24.79641,0.182632777196517
"UBR7",781,6.20887,896,7.64557,952,7.95677,7.27040333333,12.72407,12.72407,0.602620311127093
"UBTD1",166,0.401201,163,0.422846,166,0.421794,0.415280333333,37.79979,37.79979,0.0364764946751774
"UBTD2",521,1.228,635,1.60648,632,1.56609,1.46685666667,7.66547,7.66547,0.284676614963759
"UBTF",1214,12.7808,1274,14.3962,1207,13.3593,13.5121,51.9204,51.9204,0.274225062546768
"UBXN1",824,54.9435,875,62.6236,831,58.2544,58.6071666667,200.32645,200.32645,0.296072208429146
"UBXN10",58,1.01783,32,0.602753,20,0.368992,0.663191666667,0.58965,0.58965,1.04626280418142
"UBXN11",1256,5.92456,1292,6.54138,1202,5.96086,6.14226666667,29.26535,29.26535,0.235988239576612
"UBXN2A",1132,2.54762,1332,3.21761,1262,2.98598,2.91707,6.61031,6.61031,0.514705708440261
"UBXN2B",1233,5.36592,1154,5.39047,1855,8.48717,6.41452,8.19306,8.19306,0.806534494499111
"UBXN4",3018,12.17,3513,15.2051,4369,18.5222,15.2991,39.13426,39.13426,0.406114377093286
"UBXN6",2141,29.2303,2192,32.1216,1838,26.3815,29.2444666667,158.18186,158.18186,0.189999455130754
"UBXN7",1643,3.38603,1805,3.99274,2103,4.5565,3.97842333333,6.95168,6.95168,0.626084466846
"UBXN8",474,2.38226,494,2.66488,462,2.44113,2.49609,13.7482,13.7482,0.237051979224583
"UCHL1",37409,542.665,34220,532.815,27805,424.05,499.843333333,452.72847,452.72847,1.10383933662571
"UCHL3",370,1.14322,326,1.08115,467,1.51699,1.24712,11.35856,11.35856,0.181827008971919
"UCHL5",1003,3.66338,1021,4.00265,977,3.75158,3.80587,20.76195,20.76195,0.22083820613502
"UCK1",493,11.5389,570,14.3197,527,12.9678,12.9421333333,46.70663,46.70663,0.292247290016084
"UCK2",1668,3.46882,1423,3.17637,1271,2.77888,3.14135666667,17.62749,17.62749,0.222324997445711
"UCKL1",898,9.45742,767,8.67026,781,8.6474,8.92502666667,43.5101,43.5101,0.22298369733319
"UCMA",1,0.0138551,0,0,0,0,0.00461836666667,1.79999,1.79999,0.358793555215079
"UCN",50,8.35082,39,6.9914,55,9.65739,8.33320333333,8.09995,8.09995,1.02563237526909
"UCN2",2,0.169282,1,0.0908492,4,0.355942,0.205357733333,0.12414,0.12414,1.07224877091199
"UCP1",1,0.0183296,2,0.039348,0,0,0.0192258666667,0,0,1.0192258666667
"UCP2",763,15.5447,403,8.81256,936,20.048,14.8017533333,66.56859,66.56859,0.233862410526844
"UCP3",44,0.872603,45,0.957893,44,0.917392,0.915962666667,2.54481,2.54481,0.540497986257938
"UEVLD",742,2.1919,935,2.96462,1087,3.37586,2.84412666667,7.97582,7.97582,0.428275819554091
"UFC1",1203,34.5606,1216,37.4964,1166,35.217,35.758,88.78915,88.78915,0.409381311661821
"UFL1",806,4.1805,1190,6.62491,1309,7.1379,5.98110333333,11.07925,11.07925,0.577941787224372
"UFM1",1866,23.6721,2346,31.9443,2348,31.3156,28.9773333333,70.94443,70.94443,0.41667344272934
"UFSP1",38,6.67192,37,6.97284,17,3.13801,5.59425666667,2.85516,2.85516,1.71050142320163
"UFSP2",748,4.94176,924,6.55228,945,6.56372,6.01925333333,26.00675,26.00675,0.25990736883668
"UGCG",990,4.48574,755,3.67186,1483,7.06444,5.07401333333,9.89994,9.89994,0.557251997105489
"UGDH",359,2.1219,392,2.48689,597,3.70973,2.77284,12.28959,12.28959,0.283894386508538
"UGGT1",1624,2.71551,1872,3.35979,2058,3.61784,3.23104666667,12.04131,12.04131,0.32443417621926
"UGGT2",985,0.683114,1164,0.866464,1400,1.02076,0.856779333333,7.26203,7.26203,0.224736455003552
"UGP2",2468,8.51702,2524,9.34916,2661,9.65441,9.17353,37.98599,37.98599,0.260953486111293
"UGT1A1",0,0,1,0.0143666,0,0,0.00478886666667,0.24827,0.24827,0.804945137403502
"UGT1A10",3,0.00382966,6,0.00822112,5,0.00671039,0.00625372333333,0,0,1.00625372333333
"UGT1A3",0,0,4,0.0169726,1,0.00415609,0.00704289666667,0,0,1.00704289666667
"UGT1A4",1,0.00320419,6,0.0206353,2,0.00673732,0.01019227,0.12414,0.12414,0.898635641468144
"UGT1A5",1,0.00289678,5,0.0155463,2,0.00609093,0.00817800333333,0,0,1.00817800333333
"UGT1A6",1,0.00213846,5,0.0114765,4,0.00899287,0.00753594333333,0.43448,0.43448,0.70237015736248
"UGT1A7",1,0.00191216,5,0.0102621,4,0.00804124,0.0067385,0,0,1.0067385
"UGT1A8",4,0.00448907,3,0.00361375,5,0.00589936,0.00466739333333,0,0,1.00466739333333
"UGT1A9",1,0.00172282,5,0.00924592,4,0.00724499,0.00607124333333,0,0,1.00607124333333
"UGT2A1",9,0.0242514,5,0.0144612,3,0.00849873,0.01573711,0,0,1.01573711
"UGT3A2",14,0.0673066,14,0.0722434,8,0.040435,0.059995,0.12414,0.12414,0.942938601953493
"UGT8",1633,3.59046,1320,3.11514,1227,2.83626,3.18062,206.00573,206.00573,0.0201956728444184
"UHMK1",9315,50.2555,11276,65.2974,8967,50.8611,55.4713333333,11.54476,11.54476,4.50158738256451
"UHRF1",193,0.570748,169,0.536431,248,0.77104,0.626073,1.21034,1.21034,0.735666458553888
"UHRF1BP1",1470,2.81822,1722,3.54349,1819,3.66631,3.34267333333,1.86206,1.86206,1.51732435145664
"UHRF1BP1L",1898,2.89791,2156,3.53328,2152,3.45437,3.29518666667,15.33095,15.33095,0.263008990087533
"UHRF2",985,1.83249,1166,2.32834,1215,2.37641,2.17908,9.93098,9.93098,0.290832112033871
"UIMC1",530,0.78714,538,0.857628,678,1.05863,0.901132666667,24.67227,24.67227,0.074053937056092
"ULBP1",10,0.178757,8,0.153495,7,0.131552,0.154601333333,0.49655,0.49655,0.771508692214092
"ULBP2",59,1.4272,50,1.29821,40,1.01726,1.24755666667,0.37241,0.37241,1.63767144415299
"ULBP3",35,0.757773,40,0.929547,38,0.864953,0.850757666667,0,0,1.850757666667
"ULK1",1303,7.979,1222,8.03185,1027,6.61169,7.54084666667,10.36546,10.36546,0.751473910133862
"ULK2",1243,2.23618,1379,2.66281,1463,2.76706,2.55535,31.56189,31.56189,0.109187458099023
"ULK4",256,0.0625031,263,0.068922,471,0.120898,0.0841077,3.94136,3.94136,0.219394599867243
"UMODL1",6,0.0130219,7,0.0163065,4,0.00912683,0.01281841,0.12414,0.12414,0.90097177397833
"UMPS",245,2.27171,284,2.82648,311,3.03169,2.70996,8.5034,8.5034,0.390382389460614
"UNC119",831,24.35,829,26.0732,501,15.4339,21.9523666667,20.04816,20.04816,1.09046903229071
"UNC119B",861,11.4098,917,13.0433,775,10.7973,11.7501333333,8.28616,8.28616,1.3730253768296
"UNC13A",4684,9.40153,3110,6.70012,1950,4.11485,6.73883333333,2.54481,2.54481,2.18314474776645
"UNC13B",1593,1.14362,1665,1.28298,1430,1.07929,1.16863,11.97924,11.97924,0.167084513422974
"UNC13C",180,0.0479932,308,0.0881452,172,0.0482141,0.0614508333333,38.42047,38.42047,0.0269263870606642
"UNC13D",540,5.39287,422,4.52355,483,5.07121,4.99587666667,28.42742,28.42742,0.203751353896128
"UNC45A",1499,10.9507,1320,10.3503,1064,8.17181,9.82427,20.45161,20.45161,0.504590098365577
"UNC45B",52,0.218747,47,0.212216,33,0.145946,0.192303,0.49655,0.49655,0.796701079148709
"UNC50",993,17.4576,1143,21.5686,1449,26.7819,21.9360333333,40.62391,40.62391,0.55103024519561
