"Hs_symbol","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"LINC01278",12.332104,13.529446,14.962203,13.6079176666667,359,406,315,13.369559,12.319719,11.711276,12.4668513333333,490,579,577,1.08473148660288
"LINC01281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01284",0.081516,0.43014,0.454598,0.322084666666667,4,10,5,0.137801,0.216734,0.173166,0.175900333333333,8,9,4,1.12431694182699
"LINC01285",1.820017,1.415123,1.926355,1.72049833333333,31,28,22,1.385862,1.516437,0.99249,1.298263,30,38,29,1.18371932774157
"LINC01287",1.872963,3.890217,3.280068,3.014416,45,79,60,2.477064,3.369041,3.001541,2.94921533333333,74,98,95,1.01650977755412
"LINC01289",0.033736,0.064983,0,0.0329063333333333,1,3,0,0.028037,0.045249,0.038801,0.0373623333333333,1,2,2,0.9957044902665
"LINC01290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01299",0.053329,0,0.074606,0.042645,2,0,2,0.199351,0.065646,0.04629,0.103762333333333,9,4,3,0.944628176295199
"LINC01300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01303",0.029139,0.414372,0.020532,0.154681,2,4,1,1.120595,0.386765,0.016547,0.507969,3,6,2,0.765719321816297
"LINC01304",0.418036,0.170257,0.064905,0.217732666666667,5,3,1,0.266296,0.154208,0.210716,0.210406666666667,4,3,5,1.0060525112772
"LINC01305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01307",0,0.175318,0,0.0584393333333333,0,1,0,0.112295,0.248787,0.077547,0.146209666666667,1,3,1,0.923425586185657
"LINC01310",0.197142,0.088199,0.082092,0.122477666666667,10,5,3,0.40258,0.726731,0.476463,0.535258,26,64,44,0.731132921415597
"LINC01315",8.41888,5.282396,4.619083,6.10678633333333,50,33,18,7.535049,8.568648,7.749159,7.950952,62,107,101,0.793969885363404
"LINC01317",0.244355,0.558261,0.127871,0.310162333333333,5,8,2,0.449374,0.287534,0.48258,0.406496,8,6,8,0.931508040785991
"LINC01318",0.199577,0.371718,0,0.190431666666667,1,2,0,0.166374,0.122596,0.115962,0.134977333333333,1,1,1,1.04885941921894
"LINC01324",6.589594,5.870039,7.275412,6.57834833333333,29,28,23,7.465853,6.915388,8.091298,7.49084633333333,40,50,61,0.892531561145122
"LINC01327",0,0,0,0,0,0,0,0.207706,0,0,0.0692353333333333,1,0,0,0.93524780637627
"LINC01331",0.094883,0.086186,0.131468,0.104179,2,2,2,0.039334,0.028991,0,0.022775,1,1,0,1.07959130796118
"LINC01333",0.282399,0,0,0.094133,2,0,0,0,0,0,0,0,0,0,1.094133
"LINC01337",0,0,0,0,0,0,0,0,0.668234,0,0.222744666666667,0,3,0,0.817832232076798
"LINC01339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01340",0.053691,0,0.206747,0.0868126666666667,1,0,1,0,0.180533,0.106228,0.095587,0,2,2,0.991991203497912
"LINC01342",0,0,0.077709,0.025903,0,0,1,0,0,0,0,0,0,0,1.025903
"LINC01343",0,0,0,0,0,0,0,0.113221,0.637436,0.1689,0.306519,4,17,4,0.765392619625126
"LINC01345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01347",0.056015,0.155536,0.240045,0.150532,3,9,9,0.120234,0.101937,0.134302,0.118824333333333,7,9,12,1.02834016540577
"LINC01350",0,0,0,0,0,0,0,0,0,0.196208,0.0654026666666667,0,0,1,0.938612255522794
"LINC01352",0,0,0,0,0,0,0,0.166422,0.061119,0.05719,0.0949103333333333,2,1,1,0.913316798240099
"LINC01354",0,0.062094,0,0.020698,0,1,0,0,0,0,0,0,0,0,1.020698
"LINC01356",1.473477,0.803911,1.688255,1.321881,20,11,18,1.971235,2.049775,1.149498,1.72350266666667,29,35,25,0.852534872984642
"LINC01359",0.704757,0.763483,0.536743,0.668327666666667,17,16,8,1.690777,0.550267,0.951826,1.06429,40,31,29,0.808184735025925
"LINC01360",0,0.041827,0.030454,0.0240936666666667,0,2,1,0,0.026531,0,0.00884366666666667,0,2,0,1.01511631633709
"LINC01361",0.115046,0.213016,0.161733,0.163265,4,6,5,0.143464,0.070391,0.066322,0.0933923333333333,6,5,5,1.06390447832541
"LINC01362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01363",0.636146,0.689905,0.880718,0.735589666666667,6,7,6,0.451697,0.41149,0.647737,0.503641333333333,5,8,12,1.15425775295704
"LINC01364",0.208855,0.192782,0,0.133879,2,2,0,0,0,0,0,0,0,0,1.133879
"LINC01365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01366",0.03359,0.060965,0.042848,0.045801,1,2,1,0.076686,0.038926,0.070956,0.0621893333333333,2,2,3,0.984571175007092
"LINC01374",0.082429,0,0,0.0274763333333333,1,0,0,0.067651,0,0,0.0225503333333333,1,0,0,1.00481736677347
"LINC01375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01376",0.041956,0.761946,0.175803,0.326568333333333,1,4,3,0.155024,0.114159,0,0.0897276666666667,2,2,0,1.21733931688743
"LINC01377",0,0,0,0,0,0,0,0.206279,0.215573,0,0.140617333333333,3,2,0,0.876718221594622
"LINC01381",0.326851,0.299694,0,0.208848333333333,1,1,0,0.649207,0.196964,0.18082,0.342330333333333,2,1,1,0.900559499636329
"LINC01386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01387",0,0,0,0,0,0,0,1.120402,1.176548,0.667889,0.988279666666667,7,10,6,0.502947355326774
"LINC01391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01392",0,0,0,0,0,0,0,0,0.137537,0,0.0458456666666667,0,1,0,0.956164022926263
"LINC01393",0,0.123162,0,0.041054,0,1,0,0.109813,0.167968,0.224866,0.167549,1,2,2,0.891657652055717
"LINC01395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01396",0.070172,0,0.358004,0.142725333333333,1,0,1,0.057604,0.042366,0.146377,0.0821156666666667,1,1,4,1.05601034023781
"LINC01397",0,0,0,0,0,0,0,0,0.126792,0,0.042264,0,1,0,0.959449813099176
"LINC01398",0.079036,0.082264,0.111275,0.0908583333333333,1,1,1,0,0.053889,0.050894,0.0349276666666667,0,1,1,1.05404306838835
"LINC01399",0,0,0,0,0,0,0,0,0,0.100353,0.033451,0,0,1,0.967631750320044
"LINC01402",0,5.548623,5.681841,3.743488,0,3,2,0,1.215549,3.426538,1.54736233333333,0,1,3,1.862117507953
"LINC01405",0.205951,0.489383,0.146848,0.280727333333333,2,5,1,0.959123,0.437584,0.180421,0.525709333333333,6,7,3,0.839430752209683
"LINC01409",6.829284,15.762631,7.459507,10.0171406666667,100,106,89,7.535532,4.934367,10.810131,7.76001,95,102,124,1.25766302397676
"LINC01410",9.963562,11.587396,19.959075,13.8366776666667,43,66,49,19.77118,7.880751,14.508524,14.053485,87,70,66,0.985597532177211
"LINC01411",0.041017,0.110288,0,0.050435,1,2,0,0.301125,0.047084,0.184823,0.177677333333333,3,2,4,0.891954842186541
"LINC01413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01414",2.156971,1.638086,1.40013,1.731729,12,12,7,0.991961,1.024723,1.050493,1.02239233333333,9,12,15,1.35074137444812
"LINC01416",0,0.031312,0,0.0104373333333333,0,1,0,0.041499,0,0,0.013833,2,0,0,0.996650664688695
"LINC01419",0,0.113639,0,0.0378796666666667,0,2,0,0,0,0,0,0,0,0,1.03787966666667
"LINC01425",0,0,0,0,0,0,0,0.116024,0.916901,0.172312,0.401745666666667,1,7,2,0.713396177195245
"LINC01426",0.063316,0.182501,0.146891,0.130902666666667,2,3,4,0.151768,0.042224,0.052112,0.0820346666666667,6,2,3,1.04516306316742
"LINC01427",0.285841,0.395358,0.241489,0.307562666666667,18,26,11,0.567047,0.285006,0.24513,0.365727666666667,42,29,26,0.957410982130893
"LINC01428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01429",0.033991,0.031209,0,0.0217333333333333,1,1,0,0.129786,0.062492,0.063164,0.0851473333333333,5,3,3,0.941561852430484
"LINC01431",0.618251,0.883295,0.487413,0.662986333333333,2,3,1,0.720319,0.788503,1.186534,0.898452,3,4,7,0.875969649658423
"LINC01432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01433",0.118469,0,0,0.0394896666666667,1,0,0,0,0,0,0,0,0,0,1.03948966666667
"LINC01435",0.200184,1.342188,1.682676,1.075016,1,8,6,0.683424,1.502992,0.874512,1.02030933333333,4,13,8,1.02707836159743
"LINC01441",0,0.095195,0,0.0317316666666667,0,3,0,0,0.061422,0.002034,0.021152,0,3,0,1.010360520928
"LINC01442",0,0.143641,0,0.0478803333333333,0,1,0,0,0,0.11944,0.0398133333333333,0,0,2,1.00775812325289
"LINC01443",0.08171,0.084596,0,0.0554353333333333,2,2,0,0.051006,0.044141,0,0.0317156666666667,2,2,0,1.02299050739755
"LINC01444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01445",0.423738,0.485935,0.54599,0.485221,35,44,32,0.486511,0.278696,0.282294,0.349167,49,38,41,1.10084296458481
"LINC01446",0.385106,0.50923,0.39243,0.428922,8,11,5,0.316744,0.312212,0.529213,0.386056333333333,9,10,14,1.03092635244022
"LINC01447",0.098663,0.078389,0.087416,0.088156,3,3,2,0.158813,0.201767,0.117459,0.159346333333333,7,12,7,0.938594420591603
"LINC01448",0,0.142132,0,0.0473773333333333,0,2,0,0,0,0,0,0,0,0,1.04737733333333
"LINC01449",0.083708,0,0.117701,0.0671363333333333,1,0,1,0.069284,0.152424,0,0.0739026666666667,1,3,0,0.993699304840786
"LINC01450",0,0,0,0,0,0,0,0,0,0.013908,0.004636,0,0,1,0.995385393316584
"LINC01451",0.128957,0,0,0.0429856666666667,1,0,0,0.104559,0.026752,0.14437,0.0918936666666667,1,2,2,0.955208092607308
"LINC01455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01456",0.771386,0.708195,0.434962,0.638181,5,5,2,0.761397,1.124103,0.26332,0.716273333333333,6,12,3,0.954498894892422
"LINC01460",0.054491,0.116431,0.076605,0.082509,2,5,2,0.114731,0.082578,0.068452,0.088587,5,5,4,0.994416615300385
"LINC01465",0.046699,0.245004,0.134316,0.142006333333333,1,6,2,0.225701,0.081087,0.094699,0.133829,6,3,4,1.00721213986706
"LINC01467",0.132084,0,0.18623,0.106104666666667,1,0,1,0.10964,0,0.075423,0.0616876666666667,1,0,1,1.04183622113597
"LINC01470",1.480115,0.28511,3.812109,1.85911133333333,19,8,27,0.13812,0.369503,0.366042,0.291221666666667,1,6,16,2.21426839956475
"LINC01471",0,0,0,0,0,0,0,0.16908,0,0.058705,0.0759283333333333,2,0,1,0.929429934149889
"LINC01474",0.307548,0,0,0.102516,2,0,0,0,0,0,0,0,0,0,1.102516
"LINC01475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01478",0,0,0,0,0,0,0,0,0.128408,0.090138,0.0728486666666667,0,4,1,0.932097910050066
"LINC01479",0.36205,0,0,0.120683333333333,1,0,0,0,0,0,0,0,0,0,1.12068333333333
"LINC01480",0,0.584551,0,0.194850333333333,0,4,0,0.356259,0,0,0.118753,1,0,0,1.06801978035664
"LINC01482",0.091271,0.576634,0,0.222635,3,5,0,0.430234,0.091066,0.058798,0.193366,2,5,3,1.02452642357835
"LINC01483",0.100782,0.033096,0.070648,0.0681753333333333,4,1,2,0,0.123288,0.043803,0.055697,0,8,3,1.01181999506803
"LINC01484",0.096123,0.213041,0.104242,0.137802,4,6,2,0.272238,0.062881,0.086783,0.140634,11,3,5,0.997517170275478
"LINC01485",0.038841,0.789229,0.077291,0.301787,2,5,3,0.296351,0.044164,0.04133,0.127281666666667,5,4,4,1.15480189068393
"LINC01486",0.314047,0.281737,0,0.198594666666667,2,2,0,0.169585,0.765778,0.132136,0.355833,1,8,2,0.884028244383096
"LINC01487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01492",0.046273,0.127789,0.159277,0.111113,2,6,5,0.195015,0.041568,0.040456,0.0923463333333333,4,3,3,1.01718014341605
"LINC01493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01494",0.18452,0.169034,0.130087,0.161213666666667,2,2,1,0.075572,0.111395,0.314238,0.167068333333333,1,2,6,0.99498344141517
"LINC01495",0.123272,0.453638,0,0.192303333333333,1,4,0,0,0.225847,0.211121,0.145656,0,3,3,1.04071670146478
"LINC01497",0.133165,0,0,0.0443883333333333,2,0,0,0.055159,0,0.113957,0.056372,1,0,3,0.988655827050824
"LINC01498",0,0,0,0,0,0,0,0.064291,0.112235,0.151233,0.109253,3,4,2,0.901507591144671
"LINC01499",0,0.0769,0.456611,0.177837,0,2,1,0.287234,0.025461,0.483999,0.265564666666667,1,1,3,0.930681008266666
"LINC01500",0.143788,0.401205,0,0.181664333333333,3,5,0,0,0.118634,0.031667,0.0501003333333333,0,4,1,1.12528707574292
"LINC01502",0,0,0,0,0,0,0,0.043886,0.075573,0.088994,0.0694843333333333,0,4,5,0.935030059658035
"LINC01503",4.94042,4.350338,3.249838,4.18019866666667,35,31,16,17.351645,5.616374,7.475995,10.1480046666667,146,77,80,0.464674963956181
"LINC01504",0.679424,0.551913,0.835389,0.688908666666667,6,9,7,0.49518,0.714097,0.111966,0.440414333333333,7,18,4,1.17251587101211
"LINC01505",0.733058,0.908886,1.401037,1.014327,16,23,22,0.364947,0.198187,0.102199,0.221777666666667,12,9,3,1.64868539911653
"LINC01506",0.288162,0.26422,0,0.184127333333333,1,1,0,0,0,0,0,0,0,0,1.18412733333333
"LINC01508",0.247311,0.151885,0.463104,0.287433333333333,3,2,4,0.202613,0,0.047193,0.0832686666666667,3,0,1,1.18847094257319
"LINC01511",0.123537,0.036571,0.273204,0.144437333333333,3,1,5,0.132335,0.071514,0.045668,0.0831723333333333,4,3,2,1.0565607134845
"LINC01514",0.190815,0,0,0.063605,3,0,0,0.156984,0.038549,0.036215,0.0772493333333333,3,1,1,0.987334099069606
"LINC01516",0.025622,0,0,0.00854066666666667,1,0,0,0.021157,0.031105,0,0.0174206666666667,1,2,0,0.991272046764006
"LINC01518",0.199722,0,0,0.066574,1,0,0,0.161645,0.165971,0.156719,0.161445,3,3,2,0.91831640757849
"LINC01519",0,0,0.057044,0.0190146666666667,0,0,1,0.033244,0,0.022857,0.0187003333333333,1,0,1,1.0003085631005
"LINC01520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01524",0.218196,0.548148,0.443603,0.403315666666667,5,8,4,0.425588,0.27852,0.385104,0.363070666666667,10,8,10,1.02952524838526
"LINC01525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01527",0,0.045638,0,0.0152126666666667,0,1,0,0.038658,0.028949,0,0.0225356666666667,1,1,0,0.992838391619265
"LINC01529",1.284828,1.754245,1.545034,1.52803566666667,32,48,27,1.786112,1.487173,0.975808,1.41636433333333,52,63,45,1.04621460919318
"LINC01531",0.186823,0.158218,0.133064,0.159368333333333,4,6,4,0.308126,0.111226,0.113226,0.177526,10,8,2,0.9845798167797
"LINC01533",0,0,0.096537,0.032179,0,0,1,0,0,0.059944,0.0199813333333333,0,0,1,1.01195871558434
"LINC01534",3.575703,3.237895,2.498673,3.10409033333333,66,99,52,3.297479,2.933676,1.938281,2.72314533333333,94,122,95,1.10231805795745
"LINC01535",1.588637,7.442095,1.25194,3.42755733333333,39,56,25,4.089686,1.530354,4.604825,3.40828833333333,48,63,58,1.00437108431731
"LINC01537",0.442617,0.467015,0.456861,0.455497666666667,14,16,10,0.384985,0.293889,0.130995,0.269956333333333,15,15,7,1.14610056146287
"LINC01538",0.081389,0,0,0.0271296666666667,1,0,0,0,0.049377,0.046334,0.0319036666666667,0,1,1,0.995373599150567
"LINC01539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01541",0.137248,0.031581,0,0.0562763333333333,4,1,0,0,0,0.040331,0.0134436666666667,0,0,2,1.04226447712437
"LINC01545",0.394412,0.361642,1.110975,0.622343,1,1,2,0,0.605112,0.301121,0.302077666666667,0,4,2,1.24596484643901
"LINC01547",2.427031,1.929499,1.817672,2.05806733333333,55,54,50,1.49542,1.459356,1.706358,1.55371133333333,56,66,73,1.19749922139464
"LINC01550",0,0.525598,0,0.175199333333333,0,4,0,0.356734,0.503557,0.062088,0.307459666666667,5,6,3,0.898841748846809
"LINC01551",0.642694,0.59742,0.340383,0.526832333333333,9,5,3,0.532484,0.460654,0.333195,0.442111,5,12,4,1.05874813612359
"LINC01553",0,0,0.024899,0.00829966666666667,0,0,1,0.058701,0.010812,0.033337,0.0342833333333333,4,1,3,0.974877612517524
"LINC01554",0,0.11175,0.157901,0.0898836666666667,0,0,3,0.14551,0.02727,0.048275,0.073685,3,1,0,1.01508698237068
"LINC01555",0.322995,0,0.03791,0.120301666666667,1,0,1,0.044451,0.033547,0.030929,0.036309,2,2,2,1.08104982844563
"LINC01558",0.050841,0.047429,0.063464,0.0539113333333333,1,1,1,0,0.105322,0.087385,0.0642356666666667,0,3,3,0.990298827922512
"LINC01559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01561",0.551143,0.470942,0.155363,0.392482666666667,15,14,3,2.082099,0.597213,0.709419,1.129577,69,27,34,0.653877585392154
"LINC01562",0.490329,0.549531,0.274835,0.438231666666667,15,18,6,0.692929,0.534642,0.289142,0.505571,25,26,15,0.955273226348453
"LINC01563",0.345422,0.127983,0,0.157801666666667,4,1,0,0.416541,0,0.047821,0.154787333333333,6,0,2,1.0026102930352
"LINC01564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01565",0,0,0,0,0,0,0,0,0.020497,0,0.00683233333333333,0,1,0,0.993214030671111
"LINC01566",0.027911,0.025958,0,0.0179563333333333,1,1,0,0.023167,0,0.04866,0.0239423333333333,1,0,3,0.994153967655079
"LINC01567",0.080274,0.122187,0.199418,0.133959666666667,3,5,5,0.409321,0.156622,0.140184,0.235375666666667,19,10,9,0.917906752790717
"LINC01568",1.141218,0.726125,0.720055,0.862466,7,7,6,1.627617,0.504836,0.326057,0.819503333333333,15,8,6,1.02361230445671
"LINC01572",9.464405,7.25665,8.153273,8.29144266666667,302,259,192,3.348588,3.648478,3.824009,3.607025,139,192,203,2.01679883800645
"LINC01574",0,0,0,0,0,0,0,0.696255,0,1.047139,0.581131333333333,3,0,8,0.632458530748236
"LINC01580",0.055619,0.050776,0,0.035465,1,1,0,0.113102,0,0.031408,0.04817,1,0,1,0.987878874610035
"LINC01581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01582",0,0,0,0,0,0,0,0,0,0.043716,0.014572,0,0,1,0.985637293361141
"LINC01583",0.126958,0.146893,0,0.0912836666666667,4,5,0,0.420387,0.057934,0.146253,0.208191333333333,7,3,8,0.903237456319005
"LINC01584",0,0,0,0,0,0,0,0.183136,0,0,0.0610453333333333,1,0,0,0.942466800036191
"LINC01585",0,0,0.588356,0.196118666666667,0,0,1,0.061068,0.506252,0.237811,0.268377,1,3,2,0.943030870684872
"LINC01586",0.661776,1.269627,12.663153,4.864852,7,11,4,22.71903,11.317961,0.22413,11.4203736666667,17,11,7,0.472196099521536
"LINC01587",0.994456,0.472569,0.727906,0.731643666666667,4,2,2,0,0,0,0,0,0,0,1.73164366666667
"LINC01588",0.802614,0.755187,0.939158,0.832319666666667,25,19,12,1.194552,0.371433,0.821752,0.795912333333333,30,18,29,1.02027233326348
"LINC01589",0,0,0,0,0,0,0,0.399499,0,0,0.133166333333333,2,0,0,0.882482977638764
"LINC01591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01593",0,0,0,0,0,0,0,0,0,0.287599,0.0958663333333333,0,0,1,0.912520048825906
"LINC01596",0,0.189888,0,0.063296,0,1,0,0,0,0,0,0,0,0,1.063296
"LINC01600",0.034726,0,0.097827,0.0441843333333333,1,0,2,0.145308,0.038786,0.039619,0.074571,2,2,2,0.971722048457788
"LINC01602",0.04052,0.037499,0.135858,0.0712923333333333,1,1,2,0.065395,0.121848,0.046816,0.0780196666666667,2,5,2,0.993759544893893
"LINC01603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01605",0,0.247631,0.381513,0.209714666666667,0,1,1,0,0.48926,0.15328,0.21418,0,3,1,0.996322346494479
"LINC01606",0.28908,0.090625,0.434607,0.271437333333333,3,1,3,0.066316,0.186635,0.172962,0.141971,1,2,3,1.11337094666444
"LINC01607",0.690652,0.423917,0.96474,0.693103,10,12,8,0.468498,0.754859,0.461806,0.561721,8,12,10,1.08412642206899
"LINC01608",1.109756,1.602909,1.259457,1.32404066666667,45,54,45,1.746416,1.345794,0.868656,1.32028866666667,97,80,62,1.00161704017862
"LINC01609",3.040313,2.5871,2.436289,2.68790066666667,44,45,28,4.54414,1.277487,1.396802,2.406143,64,34,39,1.08272044557926
"LINC01611",0.430382,1.597114,0,0.675832,1,4,0,0,0,0,0,0,0,0,1.675832
"LINC01612",0,0,0.112446,0.037482,0,0,1,0.108023,0.049243,0.036207,0.064491,1,1,1,0.974627310141654
"LINC01613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01615",0.175869,0.160812,0,0.112227,2,1,0,0.042442,0.105406,0.199661,0.115836333333333,1,1,4,0.996765355970664
"LINC01616",0.523255,0.884607,0.827432,0.745098,15,27,17,1.072785,0.277554,0.474378,0.608239,37,13,23,1.08509867003598
"LINC01618",0,0.424594,0.266342,0.230312,0,14,6,0.076807,0.108499,0.190877,0.125394333333333,3,6,11,1.09322747019341
"LINC01619",0.453698,0.068523,0.910179,0.477466666666667,4,2,6,0.05392,0.091002,0,0.0483073333333333,2,5,0,1.40938312619518
"LINC01620",0,0,0,0,0,0,0,0.525912,0,0.132675,0.219529,2,0,1,0.819988700555706
"LINC01622",0.064304,0,0,0.0214346666666667,2,0,0,0.03475,0.019589,0.071774,0.0420376666666667,1,1,3,0.980228161937844
"LINC01623",0,0.063765,0,0.021255,0,2,0,0,0.087481,0.055237,0.0475726666666667,0,3,3,0.974877478666555
"LINC01624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01625",0.364764,0.016982,0,0.127248666666667,1,1,0,0.016609,0,0,0.00553633333333333,1,0,0,1.1210422033482
"LINC01628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01629",0,0,0,0,0,0,0,0.351738,0,0,0.117246,2,0,0,0.895058026611865
"LINC01630",1.786872,2.010511,1.484595,1.76065933333333,43,94,32,7.268023,6.181879,11.405723,8.28520833333334,184,258,416,0.297317974376809
"LINC01634",0,0,0.046985,0.0156616666666667,0,0,1,0.056422,0.023058,0,0.0264933333333333,2,1,0,0.989447893800252
"LINC01635",0.227032,0.053516,0.080792,0.120446666666667,2,1,1,0.185547,0.034816,0.032432,0.084265,3,1,1,1.03336976354182
"LINC01637",0.201861,0.508426,0.29893,0.336405666666667,1,3,1,0.480079,0.22756,0.185166,0.297601666666667,3,2,2,1.02990440055436
"LINC01638",1.607814,0.585346,0.825814,1.00632466666667,9,3,3,5.056133,3.264042,3.28023,3.86680166666667,32,29,29,0.412247057530253
"LINC01639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01640",0.115803,0.418364,0,0.178055666666667,1,3,0,0.639895,0.142559,0,0.260818,8,1,0,0.93435822352367
"LINC01643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01644",0,0,0,0,0,0,0,0.264315,0,0,0.088105,1,0,0,0.919028954007196
"LINC01645",0,0,0,0,0,0,0,0.087888,0,0.060506,0.0494646666666667,1,0,1,0.952866763181482
"LINC01646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01647",0,0,0.182973,0.060991,0,0,2,0.179057,0.117013,0.16531,0.153793333333333,3,3,5,0.91956762909591
"LINC01648",0.055791,0,0,0.018597,1,0,0,0,0.06747,0.031676,0.0330486666666667,0,2,1,0.986010662292128
"LINC01649",1.002114,1.004155,1.324415,1.110228,18,20,18,0.374873,0.656375,0.231536,0.420928,9,21,8,1.48510550851275
"LINC01653",0.103822,0.175801,0.400492,0.226705,2,4,6,0.243859,0.087281,0.054852,0.128664,6,3,2,1.08686464705174
"LINC01654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01659",0,0,0,0,0,0,0,0,0.483457,0,0.161152333333333,0,1,0,0.861213444001175
"LINC01664",1.060992,1.446409,1.043748,1.18371633333333,13,20,9,0.794823,0.594284,0.54595,0.645019,13,14,13,1.32747180022439
"LINC01665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01667",0.21624,0.297151,0.533078,0.348823,4,6,7,0.354221,0.293267,0.245459,0.297649,8,9,8,1.03943593375404
"LINC01668",1.060382,1.695463,2.240513,1.66545266666667,4,7,6,1.077045,0.953043,0.74939,0.926492666666667,5,6,5,1.38357789405894
"LINC01669",0.042202,0.335984,0.2135,0.197228666666667,0,2,1,3.868083,0,0.150567,1.33955,1,0,2,0.511734592834804
"LINC01670",2.036059,1.825909,2.704393,2.188787,14,12,11,3.597278,2.936749,1.296324,2.610117,27,30,14,0.883291871149883
"LINC01671",0.302484,0.084241,0.064684,0.150469666666667,7,2,1,0.115225,0.082522,0.026062,0.074603,3,3,1,1.07059971605018
"LINC01674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01676",0.353909,0,0,0.117969666666667,2,0,0,0,0.21778,0.210865,0.142881666666667,0,2,2,0.978202467738713
"LINC01679",0.054788,0.124813,0,0.059867,2,5,0,0.044708,0.016314,0,0.0203406666666667,2,1,0,1.03873836908065
"LINC01680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01681",0.090287,0,0,0.0300956666666667,1,0,0,0.074987,0,0.051782,0.0422563333333333,1,0,1,0.988332364814926
"LINC01682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC01683",0,0.080928,0,0.026976,0,1,0,0.073047,0,0,0.024349,1,0,0,1.00256455563485
"LINC01684",0.484356,0.230038,0.440027,0.384807,10,7,5,0.509039,0.070764,0.262771,0.280858,16,4,7,1.08115575653195
"LINC01686",0.125021,0.057309,0.088088,0.0901393333333333,2,1,1,0.102981,0,0.035565,0.046182,2,0,1,1.04201690846653
